,ACAD
2008-03-05,9.300000190734863
2008-03-06,8.739999771118164
2008-03-07,8.319999694824219
2008-03-10,8.15999984741211
2008-03-11,8.029999732971191
2008-03-12,8.399999618530273
2008-03-13,8.319999694824219
2008-03-14,8.170000076293945
2008-03-17,7.929999828338623
2008-03-18,8.050000190734863
2008-03-19,8.270000457763672
2008-03-20,9.0
2008-03-24,9.229999542236328
2008-03-25,9.420000076293945
2008-03-26,9.479999542236328
2008-03-27,9.8100004196167
2008-03-28,9.069999694824219
2008-03-31,9.0600004196167
2008-04-01,9.119999885559082
2008-04-02,8.989999771118164
2008-04-03,8.6899995803833
2008-04-04,9.100000381469727
2008-04-07,9.170000076293945
2008-04-08,8.949999809265137
2008-04-09,8.539999961853027
2008-04-10,8.90999984741211
2008-04-11,8.369999885559082
2008-04-14,8.149999618530273
2008-04-15,7.900000095367432
2008-04-16,8.25
2008-04-17,8.039999961853027
2008-04-18,8.220000267028809
2008-04-21,8.079999923706055
2008-04-22,8.0
2008-04-23,7.78000020980835
2008-04-24,8.050000190734863
2008-04-25,8.010000228881836
2008-04-28,8.020000457763672
2008-04-29,7.989999771118164
2008-04-30,8.0
2008-05-01,8.0600004196167
2008-05-02,8.010000228881836
2008-05-05,8.0600004196167
2008-05-06,8.390000343322754
2008-05-07,8.029999732971191
2008-05-08,8.119999885559082
2008-05-09,8.0600004196167
2008-05-12,8.25
2008-05-13,8.180000305175781
2008-05-14,8.069999694824219
2008-05-15,8.180000305175781
2008-05-16,8.279999732971191
2008-05-19,8.25
2008-05-20,8.25
2008-05-21,8.029999732971191
2008-05-22,8.199999809265137
2008-05-23,8.210000038146973
2008-05-27,8.520000457763672
2008-05-28,8.5
2008-05-29,8.680000305175781
2008-05-30,8.800000190734863
2008-06-02,8.4399995803833
2008-06-03,8.329999923706055
2008-06-04,8.359999656677246
2008-06-05,8.529999732971191
2008-06-06,8.34000015258789
2008-06-09,8.420000076293945
2008-06-10,8.180000305175781
2008-06-11,8.239999771118164
2008-06-12,8.359999656677246
2008-06-13,8.489999771118164
2008-06-16,4.829999923706055
2008-06-17,4.460000038146973
2008-06-18,4.090000152587891
2008-06-19,3.8299999237060547
2008-06-20,4.079999923706055
2008-06-23,3.890000104904175
2008-06-24,3.950000047683716
2008-06-25,4.019999980926514
2008-06-26,3.9100000858306885
2008-06-27,3.819999933242798
2008-06-30,3.690000057220459
2008-07-01,3.4600000381469727
2008-07-02,3.309999942779541
2008-07-03,3.430000066757202
2008-07-07,3.259999990463257
2008-07-08,3.509999990463257
2008-07-09,3.390000104904175
2008-07-10,3.4000000953674316
2008-07-11,3.2799999713897705
2008-07-14,3.200000047683716
2008-07-15,3.369999885559082
2008-07-16,3.4200000762939453
2008-07-17,3.7200000286102295
2008-07-18,3.490000009536743
2008-07-21,3.430000066757202
2008-07-22,3.640000104904175
2008-07-23,3.5299999713897705
2008-07-24,3.3499999046325684
2008-07-25,3.509999990463257
2008-07-28,3.309999942779541
2008-07-29,3.259999990463257
2008-07-30,3.130000114440918
2008-07-31,2.9800000190734863
2008-08-01,2.9800000190734863
2008-08-04,2.809999942779541
2008-08-05,2.680000066757202
2008-08-06,2.990000009536743
2008-08-07,2.569999933242798
2008-08-08,2.9700000286102295
2008-08-11,3.180000066757202
2008-08-12,3.109999895095825
2008-08-13,3.0799999237060547
2008-08-14,3.2100000381469727
2008-08-15,3.0999999046325684
2008-08-18,2.9700000286102295
2008-08-19,2.9100000858306885
2008-08-20,2.7300000190734863
2008-08-21,2.690000057220459
2008-08-22,2.619999885559082
2008-08-25,2.380000114440918
2008-08-26,2.430000066757202
2008-08-27,2.509999990463257
2008-08-28,2.609999895095825
2008-08-29,2.549999952316284
2008-09-02,2.359999895095825
2008-09-03,2.690000057220459
2008-09-04,2.4000000953674316
2008-09-05,2.819999933242798
2008-09-08,2.7300000190734863
2008-09-09,2.5299999713897705
2008-09-10,2.640000104904175
2008-09-11,2.700000047683716
2008-09-12,2.609999895095825
2008-09-15,2.5999999046325684
2008-09-16,2.9600000381469727
2008-09-17,2.549999952316284
2008-09-18,2.9600000381469727
2008-09-19,3.1500000953674316
2008-09-22,2.6600000858306885
2008-09-23,2.630000114440918
2008-09-24,2.859999895095825
2008-09-25,2.930000066757202
2008-09-26,2.7899999618530273
2008-09-29,2.680000066757202
2008-09-30,2.680000066757202
2008-10-01,2.690000057220459
2008-10-02,2.5
2008-10-03,2.0999999046325684
2008-10-06,1.7699999809265137
2008-10-07,1.5199999809265137
2008-10-08,1.440000057220459
2008-10-09,1.25
2008-10-10,1.5099999904632568
2008-10-13,2.430000066757202
2008-10-14,2.240000009536743
2008-10-15,1.8600000143051147
2008-10-16,1.9700000286102295
2008-10-17,1.8700000047683716
2008-10-20,2.0
2008-10-21,1.7899999618530273
2008-10-22,1.6399999856948853
2008-10-23,1.5
2008-10-24,1.4800000190734863
2008-10-27,1.409999966621399
2008-10-28,1.649999976158142
2008-10-29,1.7599999904632568
2008-10-30,1.8799999952316284
2008-10-31,1.899999976158142
2008-11-03,1.8899999856948853
2008-11-04,1.9700000286102295
2008-11-05,1.8200000524520874
2008-11-06,1.8200000524520874
2008-11-07,1.840000033378601
2008-11-10,1.8200000524520874
2008-11-11,1.7200000286102295
2008-11-12,1.4500000476837158
2008-11-13,1.7000000476837158
2008-11-14,1.4299999475479126
2008-11-17,1.399999976158142
2008-11-18,1.190000057220459
2008-11-19,0.9900000095367432
2008-11-20,0.8299999833106995
2008-11-21,0.8600000143051147
2008-11-24,1.0
2008-11-25,1.149999976158142
2008-11-26,1.2999999523162842
2008-11-28,1.2799999713897705
2008-12-01,1.0299999713897705
2008-12-02,1.3200000524520874
2008-12-03,1.3300000429153442
2008-12-04,1.4500000476837158
2008-12-05,1.5099999904632568
2008-12-08,1.6200000047683716
2008-12-09,1.3899999856948853
2008-12-10,1.3600000143051147
2008-12-11,1.2000000476837158
2008-12-12,1.2899999618530273
2008-12-15,1.1399999856948853
2008-12-16,1.149999976158142
2008-12-17,1.0199999809265137
2008-12-18,0.9700000286102295
2008-12-19,0.8500000238418579
2008-12-22,0.8500000238418579
2008-12-23,0.8500000238418579
2008-12-24,0.8500000238418579
2008-12-26,0.8399999737739563
2008-12-29,0.8399999737739563
2008-12-30,0.8600000143051147
2008-12-31,0.8999999761581421
2009-01-02,1.1100000143051147
2009-01-05,1.2000000476837158
2009-01-06,1.2100000381469727
2009-01-07,1.159999966621399
2009-01-08,1.2000000476837158
2009-01-09,1.1200000047683716
2009-01-12,1.1699999570846558
2009-01-13,1.1399999856948853
2009-01-14,1.1200000047683716
2009-01-15,1.190000057220459
2009-01-16,1.190000057220459
2009-01-20,1.0499999523162842
2009-01-21,1.100000023841858
2009-01-22,1.059999942779541
2009-01-23,1.0800000429153442
2009-01-26,1.2300000190734863
2009-01-27,1.2000000476837158
2009-01-28,1.1399999856948853
2009-01-29,1.0199999809265137
2009-01-30,1.0099999904632568
2009-02-02,1.0099999904632568
2009-02-03,1.0
2009-02-04,0.9900000095367432
2009-02-05,1.0
2009-02-06,1.0
2009-02-09,0.9700000286102295
2009-02-10,0.949999988079071
2009-02-11,0.9599999785423279
2009-02-12,0.9800000190734863
2009-02-13,0.9800000190734863
2009-02-17,0.9399999976158142
2009-02-18,0.8700000047683716
2009-02-19,0.8299999833106995
2009-02-20,0.8299999833106995
2009-02-23,0.8100000023841858
2009-02-24,0.8999999761581421
2009-02-25,0.8100000023841858
2009-02-26,0.8100000023841858
2009-02-27,0.8299999833106995
2009-03-02,0.7699999809265137
2009-03-03,0.8199999928474426
2009-03-04,0.8600000143051147
2009-03-05,0.7900000214576721
2009-03-06,0.800000011920929
2009-03-09,0.8100000023841858
2009-03-10,0.9800000190734863
2009-03-11,0.9100000262260437
2009-03-12,1.0
2009-03-13,0.9900000095367432
2009-03-16,0.9800000190734863
2009-03-17,0.9800000190734863
2009-03-18,0.9900000095367432
2009-03-19,1.0
2009-03-20,0.9300000071525574
2009-03-23,1.0499999523162842
2009-03-24,0.949999988079071
2009-03-25,1.0399999618530273
2009-03-26,1.149999976158142
2009-03-27,1.059999942779541
2009-03-30,1.0499999523162842
2009-03-31,0.949999988079071
2009-04-01,1.0800000429153442
2009-04-02,1.059999942779541
2009-04-03,1.0399999618530273
2009-04-06,1.0199999809265137
2009-04-07,1.0299999713897705
2009-04-08,1.1299999952316284
2009-04-09,1.100000023841858
2009-04-13,1.0700000524520874
2009-04-14,0.9800000190734863
2009-04-15,1.090000033378601
2009-04-16,1.0499999523162842
2009-04-17,1.090000033378601
2009-04-20,1.0
2009-04-21,1.059999942779541
2009-04-22,1.0099999904632568
2009-04-23,0.9300000071525574
2009-04-24,0.949999988079071
2009-04-27,0.9200000166893005
2009-04-28,0.9399999976158142
2009-04-29,1.0099999904632568
2009-04-30,0.9900000095367432
2009-05-01,1.0
2009-05-04,2.3399999141693115
2009-05-05,2.299999952316284
2009-05-06,1.909999966621399
2009-05-07,1.7400000095367432
2009-05-08,1.809999942779541
2009-05-11,1.9299999475479126
2009-05-12,1.7000000476837158
2009-05-13,1.7599999904632568
2009-05-14,1.7400000095367432
2009-05-15,1.6100000143051147
2009-05-18,1.690000057220459
2009-05-19,1.7699999809265137
2009-05-20,1.8700000047683716
2009-05-21,1.850000023841858
2009-05-22,1.8600000143051147
2009-05-26,2.0
2009-05-27,1.8899999856948853
2009-05-28,1.8600000143051147
2009-05-29,1.9600000381469727
2009-06-01,1.9700000286102295
2009-06-02,1.9600000381469727
2009-06-03,1.9700000286102295
2009-06-04,2.369999885559082
2009-06-05,2.4700000286102295
2009-06-08,2.3399999141693115
2009-06-09,2.2799999713897705
2009-06-10,2.2799999713897705
2009-06-11,2.1700000762939453
2009-06-12,2.1600000858306885
2009-06-15,2.2300000190734863
2009-06-16,2.200000047683716
2009-06-17,2.190000057220459
2009-06-18,2.200000047683716
2009-06-19,2.2300000190734863
2009-06-22,1.9700000286102295
2009-06-23,1.940000057220459
2009-06-24,1.9299999475479126
2009-06-25,2.190000057220459
2009-06-26,2.0799999237060547
2009-06-29,2.009999990463257
2009-06-30,2.190000057220459
2009-07-01,2.140000104904175
2009-07-02,2.009999990463257
2009-07-06,1.9199999570846558
2009-07-07,2.0
2009-07-08,1.9299999475479126
2009-07-09,1.9800000190734863
2009-07-10,2.009999990463257
2009-07-13,2.059999942779541
2009-07-14,2.059999942779541
2009-07-15,2.0999999046325684
2009-07-16,2.2100000381469727
2009-07-17,2.2899999618530273
2009-07-20,2.3399999141693115
2009-07-21,2.440000057220459
2009-07-22,2.4200000762939453
2009-07-23,2.5999999046325684
2009-07-24,3.4100000858306885
2009-07-27,4.400000095367432
2009-07-28,4.380000114440918
2009-07-29,4.389999866485596
2009-07-30,4.5
2009-07-31,4.070000171661377
2009-08-03,4.670000076293945
2009-08-04,4.900000095367432
2009-08-05,4.739999771118164
2009-08-06,4.369999885559082
2009-08-07,4.619999885559082
2009-08-10,5.360000133514404
2009-08-11,5.380000114440918
2009-08-12,5.289999961853027
2009-08-13,6.110000133514404
2009-08-14,6.21999979019165
2009-08-17,5.730000019073486
2009-08-18,5.75
2009-08-19,5.800000190734863
2009-08-20,5.730000019073486
2009-08-21,5.639999866485596
2009-08-24,6.230000019073486
2009-08-25,6.039999961853027
2009-08-26,6.150000095367432
2009-08-27,6.050000190734863
2009-08-28,5.980000019073486
2009-08-31,5.840000152587891
2009-09-01,2.0
2009-09-02,2.1500000953674316
2009-09-03,2.0299999713897705
2009-09-04,2.0299999713897705
2009-09-08,1.9700000286102295
2009-09-09,1.940000057220459
2009-09-10,1.9500000476837158
2009-09-11,1.9299999475479126
2009-09-14,1.8899999856948853
2009-09-15,1.8600000143051147
2009-09-16,1.940000057220459
2009-09-17,1.9199999570846558
2009-09-18,1.940000057220459
2009-09-21,1.899999976158142
2009-09-22,1.909999966621399
2009-09-23,1.850000023841858
2009-09-24,1.809999942779541
2009-09-25,1.75
2009-09-28,1.7999999523162842
2009-09-29,1.7300000190734863
2009-09-30,1.7100000381469727
2009-10-01,1.5800000429153442
2009-10-02,1.649999976158142
2009-10-05,1.649999976158142
2009-10-06,1.899999976158142
2009-10-07,1.8200000524520874
2009-10-08,1.7899999618530273
2009-10-09,1.7699999809265137
2009-10-12,1.7200000286102295
2009-10-13,1.7999999523162842
2009-10-14,1.8899999856948853
2009-10-15,1.8200000524520874
2009-10-16,1.7799999713897705
2009-10-19,1.7400000095367432
2009-10-20,1.649999976158142
2009-10-21,1.659999966621399
2009-10-22,1.6200000047683716
2009-10-23,1.600000023841858
2009-10-26,1.5
2009-10-27,1.4800000190734863
2009-10-28,1.3200000524520874
2009-10-29,1.3600000143051147
2009-10-30,1.2999999523162842
2009-11-02,1.309999942779541
2009-11-03,1.309999942779541
2009-11-04,1.2799999713897705
2009-11-05,1.399999976158142
2009-11-06,1.3300000429153442
2009-11-09,1.3899999856948853
2009-11-10,1.5800000429153442
2009-11-11,1.5099999904632568
2009-11-12,1.3899999856948853
2009-11-13,1.4500000476837158
2009-11-16,1.4500000476837158
2009-11-17,1.399999976158142
2009-11-18,1.3600000143051147
2009-11-19,1.4199999570846558
2009-11-20,1.3300000429153442
2009-11-23,1.340000033378601
2009-11-24,1.3200000524520874
2009-11-25,1.350000023841858
2009-11-27,1.2899999618530273
2009-11-30,1.2300000190734863
2009-12-01,1.2300000190734863
2009-12-02,1.2100000381469727
2009-12-03,1.1799999475479126
2009-12-04,1.2100000381469727
2009-12-07,1.2100000381469727
2009-12-08,1.190000057220459
2009-12-09,1.190000057220459
2009-12-10,1.1799999475479126
2009-12-11,1.1799999475479126
2009-12-14,1.1799999475479126
2009-12-15,1.340000033378601
2009-12-16,1.399999976158142
2009-12-17,1.2999999523162842
2009-12-18,1.340000033378601
2009-12-21,1.3700000047683716
2009-12-22,1.3799999952316284
2009-12-23,1.350000023841858
2009-12-24,1.350000023841858
2009-12-28,1.3300000429153442
2009-12-29,1.350000023841858
2009-12-30,1.2899999618530273
2009-12-31,1.3200000524520874
2010-01-04,1.3600000143051147
2010-01-05,1.340000033378601
2010-01-06,1.3300000429153442
2010-01-07,1.3700000047683716
2010-01-08,1.440000057220459
2010-01-11,1.4700000286102295
2010-01-12,1.409999966621399
2010-01-13,1.399999976158142
2010-01-14,1.5499999523162842
2010-01-15,1.4500000476837158
2010-01-19,1.3899999856948853
2010-01-20,1.3700000047683716
2010-01-21,1.3799999952316284
2010-01-22,1.340000033378601
2010-01-25,1.2999999523162842
2010-01-26,1.25
2010-01-27,1.2699999809265137
2010-01-28,1.2999999523162842
2010-01-29,1.25
2010-02-01,1.350000023841858
2010-02-02,1.399999976158142
2010-02-03,1.4600000381469727
2010-02-04,1.3600000143051147
2010-02-05,1.3799999952316284
2010-02-08,1.2699999809265137
2010-02-09,1.2999999523162842
2010-02-10,1.2799999713897705
2010-02-11,1.2799999713897705
2010-02-12,1.3899999856948853
2010-02-16,1.340000033378601
2010-02-17,1.3300000429153442
2010-02-18,1.340000033378601
2010-02-19,1.3200000524520874
2010-02-22,1.309999942779541
2010-02-23,1.309999942779541
2010-02-24,1.2699999809265137
2010-02-25,1.2699999809265137
2010-02-26,1.309999942779541
2010-03-01,1.3300000429153442
2010-03-02,1.3300000429153442
2010-03-03,1.3899999856948853
2010-03-04,1.350000023841858
2010-03-05,1.340000033378601
2010-03-08,1.3600000143051147
2010-03-09,1.409999966621399
2010-03-10,1.3700000047683716
2010-03-11,1.409999966621399
2010-03-12,1.5499999523162842
2010-03-15,1.690000057220459
2010-03-16,1.6399999856948853
2010-03-17,1.5700000524520874
2010-03-18,1.6100000143051147
2010-03-19,1.6299999952316284
2010-03-22,1.5700000524520874
2010-03-23,1.5800000429153442
2010-03-24,1.600000023841858
2010-03-25,1.6399999856948853
2010-03-26,1.5499999523162842
2010-03-29,1.5800000429153442
2010-03-30,1.5399999618530273
2010-03-31,1.5099999904632568
2010-04-01,1.5099999904632568
2010-04-05,1.5499999523162842
2010-04-06,1.590000033378601
2010-04-07,1.5399999618530273
2010-04-08,1.5399999618530273
2010-04-09,1.5299999713897705
2010-04-12,1.5299999713897705
2010-04-13,1.7599999904632568
2010-04-14,1.7699999809265137
2010-04-15,1.7699999809265137
2010-04-16,1.7000000476837158
2010-04-19,1.6699999570846558
2010-04-20,1.7200000286102295
2010-04-21,1.690000057220459
2010-04-22,1.7599999904632568
2010-04-23,1.7000000476837158
2010-04-26,1.649999976158142
2010-04-27,1.6200000047683716
2010-04-28,1.590000033378601
2010-04-29,1.590000033378601
2010-04-30,1.659999966621399
2010-05-03,1.6699999570846558
2010-05-04,1.5700000524520874
2010-05-05,1.5800000429153442
2010-05-06,1.4800000190734863
2010-05-07,1.3899999856948853
2010-05-10,1.5700000524520874
2010-05-11,1.5499999523162842
2010-05-12,1.4800000190734863
2010-05-13,1.4500000476837158
2010-05-14,1.4500000476837158
2010-05-17,1.4800000190734863
2010-05-18,1.4199999570846558
2010-05-19,1.3799999952316284
2010-05-20,1.2999999523162842
2010-05-21,1.309999942779541
2010-05-24,1.3700000047683716
2010-05-25,1.2999999523162842
2010-05-26,1.2699999809265137
2010-05-27,1.2899999618530273
2010-05-28,1.340000033378601
2010-06-01,1.3300000429153442
2010-06-02,1.350000023841858
2010-06-03,1.3300000429153442
2010-06-04,1.2899999618530273
2010-06-07,1.2799999713897705
2010-06-08,1.2100000381469727
2010-06-09,1.1799999475479126
2010-06-10,1.2699999809265137
2010-06-11,1.2999999523162842
2010-06-14,1.2699999809265137
2010-06-15,1.2999999523162842
2010-06-16,1.3300000429153442
2010-06-17,1.309999942779541
2010-06-18,1.2699999809265137
2010-06-21,1.2300000190734863
2010-06-22,1.2200000286102295
2010-06-23,1.2300000190734863
2010-06-24,1.2200000286102295
2010-06-25,1.2200000286102295
2010-06-28,1.2100000381469727
2010-06-29,1.1299999952316284
2010-06-30,1.090000033378601
2010-07-01,1.0199999809265137
2010-07-02,1.1399999856948853
2010-07-06,1.0499999523162842
2010-07-07,1.059999942779541
2010-07-08,1.0399999618530273
2010-07-09,1.0499999523162842
2010-07-12,1.059999942779541
2010-07-13,1.090000033378601
2010-07-14,1.0700000524520874
2010-07-15,1.090000033378601
2010-07-16,1.0499999523162842
2010-07-19,1.0399999618530273
2010-07-20,1.0499999523162842
2010-07-21,1.0800000429153442
2010-07-22,1.059999942779541
2010-07-23,1.059999942779541
2010-07-26,1.100000023841858
2010-07-27,1.100000023841858
2010-07-28,1.0800000429153442
2010-07-29,1.2999999523162842
2010-07-30,1.2200000286102295
2010-08-02,1.2100000381469727
2010-08-03,1.1799999475479126
2010-08-04,1.190000057220459
2010-08-05,1.149999976158142
2010-08-06,1.2000000476837158
2010-08-09,1.159999966621399
2010-08-10,1.1100000143051147
2010-08-11,1.100000023841858
2010-08-12,1.0499999523162842
2010-08-13,1.0700000524520874
2010-08-16,1.0199999809265137
2010-08-17,1.0099999904632568
2010-08-18,1.0399999618530273
2010-08-19,1.0700000524520874
2010-08-20,1.0499999523162842
2010-08-23,1.0299999713897705
2010-08-24,1.059999942779541
2010-08-25,1.0399999618530273
2010-08-26,1.0099999904632568
2010-08-27,1.0299999713897705
2010-08-30,1.0099999904632568
2010-08-31,1.0099999904632568
2010-09-01,1.0199999809265137
2010-09-02,1.0399999618530273
2010-09-03,1.0299999713897705
2010-09-07,1.0099999904632568
2010-09-08,1.0199999809265137
2010-09-09,1.0399999618530273
2010-09-10,1.0199999809265137
2010-09-13,1.0700000524520874
2010-09-14,1.100000023841858
2010-09-15,1.059999942779541
2010-09-16,1.0499999523162842
2010-09-17,1.0299999713897705
2010-09-20,1.0700000524520874
2010-09-21,1.0199999809265137
2010-09-22,1.0
2010-09-23,0.9700000286102295
2010-09-24,0.9800000190734863
2010-09-27,0.9599999785423279
2010-09-28,0.9399999976158142
2010-09-29,0.949999988079071
2010-09-30,0.9100000262260437
2010-10-01,0.9200000166893005
2010-10-04,0.9100000262260437
2010-10-05,0.9100000262260437
2010-10-06,0.8999999761581421
2010-10-07,0.8799999952316284
2010-10-08,0.8999999761581421
2010-10-11,0.8999999761581421
2010-10-12,0.8999999761581421
2010-10-13,0.8999999761581421
2010-10-14,0.8899999856948853
2010-10-15,0.8799999952316284
2010-10-18,0.8899999856948853
2010-10-19,0.8799999952316284
2010-10-20,0.8799999952316284
2010-10-21,0.8999999761581421
2010-10-22,0.8700000047683716
2010-10-25,0.8700000047683716
2010-10-26,0.8999999761581421
2010-10-27,0.8799999952316284
2010-10-28,0.7599999904632568
2010-10-29,0.7599999904632568
2010-11-01,0.7900000214576721
2010-11-02,0.7200000286102295
2010-11-03,0.7400000095367432
2010-11-04,0.7599999904632568
2010-11-05,0.7400000095367432
2010-11-08,0.7200000286102295
2010-11-09,0.7400000095367432
2010-11-10,0.7300000190734863
2010-11-11,0.699999988079071
2010-11-12,0.6600000262260437
2010-11-15,0.6800000071525574
2010-11-16,0.7200000286102295
2010-11-17,0.699999988079071
2010-11-18,0.6899999976158142
2010-11-19,0.699999988079071
2010-11-22,0.6800000071525574
2010-11-23,0.699999988079071
2010-11-24,0.6899999976158142
2010-11-26,0.699999988079071
2010-11-29,0.6800000071525574
2010-11-30,0.6700000166893005
2010-12-01,0.6800000071525574
2010-12-02,0.699999988079071
2010-12-03,0.7400000095367432
2010-12-06,0.7300000190734863
2010-12-07,0.7300000190734863
2010-12-08,0.7300000190734863
2010-12-09,0.7099999785423279
2010-12-10,0.699999988079071
2010-12-13,0.699999988079071
2010-12-14,0.699999988079071
2010-12-15,0.6899999976158142
2010-12-16,0.7099999785423279
2010-12-17,0.7699999809265137
2010-12-20,0.8299999833106995
2010-12-21,0.9200000166893005
2010-12-22,1.100000023841858
2010-12-23,1.440000057220459
2010-12-27,1.2999999523162842
2010-12-28,1.149999976158142
2010-12-29,1.059999942779541
2010-12-30,1.2300000190734863
2010-12-31,1.2000000476837158
2011-01-03,1.2200000286102295
2011-01-04,1.1799999475479126
2011-01-05,1.2000000476837158
2011-01-06,1.190000057220459
2011-01-07,1.149999976158142
2011-01-10,1.5700000524520874
2011-01-11,1.590000033378601
2011-01-12,1.7000000476837158
2011-01-13,1.6399999856948853
2011-01-14,1.6299999952316284
2011-01-18,1.6200000047683716
2011-01-19,1.600000023841858
2011-01-20,1.6100000143051147
2011-01-21,1.6699999570846558
2011-01-24,1.7400000095367432
2011-01-25,1.7100000381469727
2011-01-26,1.75
2011-01-27,1.75
2011-01-28,1.7100000381469727
2011-01-31,1.7000000476837158
2011-02-01,1.7200000286102295
2011-02-02,1.7100000381469727
2011-02-03,1.7000000476837158
2011-02-04,1.7799999713897705
2011-02-07,1.8300000429153442
2011-02-08,1.75
2011-02-09,1.7000000476837158
2011-02-10,1.75
2011-02-11,1.7100000381469727
2011-02-14,1.7300000190734863
2011-02-15,1.690000057220459
2011-02-16,1.7100000381469727
2011-02-17,1.7000000476837158
2011-02-18,1.6699999570846558
2011-02-22,1.5700000524520874
2011-02-23,1.5299999713897705
2011-02-24,1.5
2011-02-25,1.559999942779541
2011-02-28,1.5099999904632568
2011-03-01,1.4299999475479126
2011-03-02,1.4800000190734863
2011-03-03,1.6100000143051147
2011-03-04,1.7400000095367432
2011-03-07,1.75
2011-03-08,1.8600000143051147
2011-03-09,1.8200000524520874
2011-03-10,1.7300000190734863
2011-03-11,1.6399999856948853
2011-03-14,1.5
2011-03-15,1.5299999713897705
2011-03-16,1.5399999618530273
2011-03-17,1.4700000286102295
2011-03-18,1.4700000286102295
2011-03-21,1.5199999809265137
2011-03-22,1.559999942779541
2011-03-23,1.5700000524520874
2011-03-24,1.600000023841858
2011-03-25,1.6200000047683716
2011-03-28,1.7000000476837158
2011-03-29,1.649999976158142
2011-03-30,1.590000033378601
2011-03-31,1.6200000047683716
2011-04-01,1.649999976158142
2011-04-04,1.6699999570846558
2011-04-05,1.6299999952316284
2011-04-06,1.6699999570846558
2011-04-07,1.690000057220459
2011-04-08,1.7300000190734863
2011-04-11,1.809999942779541
2011-04-12,1.7300000190734863
2011-04-13,1.7300000190734863
2011-04-14,1.75
2011-04-15,1.7699999809265137
2011-04-18,1.909999966621399
2011-04-19,1.9299999475479126
2011-04-20,2.190000057220459
2011-04-21,2.240000009536743
2011-04-25,2.7300000190734863
2011-04-26,2.890000104904175
2011-04-27,2.799999952316284
2011-04-28,2.940000057220459
2011-04-29,2.75
2011-05-02,2.8299999237060547
2011-05-03,2.7100000381469727
2011-05-04,2.2799999713897705
2011-05-05,2.25
2011-05-06,2.380000114440918
2011-05-09,2.4600000381469727
2011-05-10,2.4600000381469727
2011-05-11,2.359999895095825
2011-05-12,2.369999885559082
2011-05-13,2.2699999809265137
2011-05-16,2.140000104904175
2011-05-17,2.049999952316284
2011-05-18,2.0399999618530273
2011-05-19,2.0199999809265137
2011-05-20,2.0299999713897705
2011-05-23,1.899999976158142
2011-05-24,1.8700000047683716
2011-05-25,1.8799999952316284
2011-05-26,1.9900000095367432
2011-05-27,1.940000057220459
2011-05-31,1.8899999856948853
2011-06-01,1.9199999570846558
2011-06-02,1.9199999570846558
2011-06-03,1.899999976158142
2011-06-06,1.7100000381469727
2011-06-07,1.649999976158142
2011-06-08,1.659999966621399
2011-06-09,1.649999976158142
2011-06-10,1.75
2011-06-13,1.7400000095367432
2011-06-14,1.7599999904632568
2011-06-15,1.7100000381469727
2011-06-16,1.6299999952316284
2011-06-17,1.5199999809265137
2011-06-20,1.6100000143051147
2011-06-21,1.600000023841858
2011-06-22,1.600000023841858
2011-06-23,1.6100000143051147
2011-06-24,1.6200000047683716
2011-06-27,1.5700000524520874
2011-06-28,1.600000023841858
2011-06-29,1.6200000047683716
2011-06-30,1.6299999952316284
2011-07-01,1.7100000381469727
2011-07-05,1.8300000429153442
2011-07-06,1.7899999618530273
2011-07-07,1.8600000143051147
2011-07-08,1.8300000429153442
2011-07-11,1.7000000476837158
2011-07-12,1.6799999475479126
2011-07-13,1.7100000381469727
2011-07-14,1.7000000476837158
2011-07-15,1.7000000476837158
2011-07-18,1.6699999570846558
2011-07-19,1.6399999856948853
2011-07-20,1.659999966621399
2011-07-21,1.6799999475479126
2011-07-22,1.6699999570846558
2011-07-25,1.6699999570846558
2011-07-26,1.6699999570846558
2011-07-27,1.5700000524520874
2011-07-28,1.6200000047683716
2011-07-29,1.6299999952316284
2011-08-01,1.6399999856948853
2011-08-02,1.559999942779541
2011-08-03,1.600000023841858
2011-08-04,1.5
2011-08-05,1.340000033378601
2011-08-08,1.309999942779541
2011-08-09,1.399999976158142
2011-08-10,1.350000023841858
2011-08-11,1.3600000143051147
2011-08-12,1.409999966621399
2011-08-15,1.4700000286102295
2011-08-16,1.5
2011-08-17,1.5099999904632568
2011-08-18,1.409999966621399
2011-08-19,1.340000033378601
2011-08-22,1.2599999904632568
2011-08-23,1.25
2011-08-24,1.25
2011-08-25,1.2699999809265137
2011-08-26,1.2599999904632568
2011-08-29,1.399999976158142
2011-08-30,1.399999976158142
2011-08-31,1.3600000143051147
2011-09-01,1.3600000143051147
2011-09-02,1.2999999523162842
2011-09-06,1.2999999523162842
2011-09-07,1.309999942779541
2011-09-08,1.2999999523162842
2011-09-09,1.2899999618530273
2011-09-12,1.4299999475479126
2011-09-13,1.350000023841858
2011-09-14,1.3300000429153442
2011-09-15,1.3200000524520874
2011-09-16,1.3799999952316284
2011-09-19,1.2999999523162842
2011-09-20,1.1799999475479126
2011-09-21,1.25
2011-09-22,1.2000000476837158
2011-09-23,1.190000057220459
2011-09-26,1.2000000476837158
2011-09-27,1.2400000095367432
2011-09-28,1.2000000476837158
2011-09-29,1.1399999856948853
2011-09-30,1.0800000429153442
2011-10-03,0.9200000166893005
2011-10-04,0.9900000095367432
2011-10-05,1.0299999713897705
2011-10-06,1.0199999809265137
2011-10-07,0.9900000095367432
2011-10-10,1.0
