,EML
1980-08-29,2.222222089767456
1980-09-02,2.259258985519409
1980-09-03,2.314815044403076
1980-09-04,2.314815044403076
1980-09-05,2.314815044403076
1980-09-08,2.3703699111938477
1980-09-09,2.3703699111938477
1980-09-10,2.40740704536438
1980-09-11,2.3888890743255615
1980-09-12,2.3888890743255615
1980-09-15,2.3703699111938477
1980-09-16,2.444443941116333
1980-09-17,2.462963104248047
1980-09-18,2.537036895751953
1980-09-19,2.5740740299224854
1980-09-22,2.5740740299224854
1980-09-23,2.6111109256744385
1980-09-24,2.6111109256744385
1980-09-25,2.6111109256744385
1980-09-26,2.59259295463562
1980-09-29,2.555556058883667
1980-09-30,2.59259295463562
1980-10-01,2.555556058883667
1980-10-02,2.555556058883667
1980-10-03,2.59259295463562
1980-10-06,2.6111109256744385
1980-10-07,2.6111109256744385
1980-10-08,2.5740740299224854
1980-10-09,2.6481480598449707
1980-10-10,2.6481480598449707
1980-10-13,2.6111109256744385
1980-10-14,2.555556058883667
1980-10-15,2.555556058883667
1980-10-16,2.555556058883667
1980-10-17,2.555556058883667
1980-10-20,2.555556058883667
1980-10-21,2.537036895751953
1980-10-22,2.537036895751953
1980-10-23,2.5185189247131348
1980-10-24,2.5185189247131348
1980-10-27,2.444443941116333
1980-10-28,2.40740704536438
1980-10-29,2.40740704536438
1980-10-30,2.40740704536438
1980-10-31,2.40740704536438
1980-11-03,2.40740704536438
1980-11-05,2.3888890743255615
1980-11-06,2.3888890743255615
1980-11-07,2.3888890743255615
1980-11-10,2.3888890743255615
1980-11-11,2.3888890743255615
1980-11-12,2.3888890743255615
1980-11-13,2.4259259700775146
1980-11-14,2.4259259700775146
1980-11-17,2.3888890743255615
1980-11-18,2.3888890743255615
1980-11-19,2.3888890743255615
1980-11-20,2.3888890743255615
1980-11-21,2.3333330154418945
1980-11-24,2.3333330154418945
1980-11-25,2.314815044403076
1980-11-26,2.277777910232544
1980-11-28,2.3333330154418945
1980-12-01,2.2962958812713623
1980-12-02,2.277777910232544
1980-12-03,2.277777910232544
1980-12-04,2.259258985519409
1980-12-05,2.240741014480591
1980-12-08,2.222222089767456
1980-12-09,2.259258985519409
1980-12-10,2.259258985519409
1980-12-11,2.277777910232544
1980-12-12,2.314815044403076
1980-12-15,2.314815044403076
1980-12-16,2.3888890743255615
1980-12-17,2.462963104248047
1980-12-18,2.444443941116333
1980-12-19,2.444443941116333
1980-12-22,2.444443941116333
1980-12-23,2.444443941116333
1980-12-24,2.40740704536438
1980-12-26,2.40740704536438
1980-12-29,2.40740704536438
1980-12-30,2.444443941116333
1980-12-31,2.444443941116333
1981-01-02,2.444443941116333
1981-01-05,2.5
1981-01-06,2.462963104248047
1981-01-07,2.40740704536438
1981-01-08,2.40740704536438
1981-01-09,2.40740704536438
1981-01-12,2.40740704536438
1981-01-13,2.40740704536438
1981-01-14,2.3518519401550293
1981-01-15,2.3518519401550293
1981-01-16,2.3888890743255615
1981-01-19,2.3333330154418945
1981-01-20,2.3518519401550293
1981-01-21,2.314815044403076
1981-01-22,2.314815044403076
1981-01-23,2.314815044403076
1981-01-26,2.2962958812713623
1981-01-27,2.3333330154418945
1981-01-28,2.2962958812713623
1981-01-29,2.2962958812713623
1981-01-30,2.2962958812713623
1981-02-02,2.259258985519409
1981-02-03,2.259258985519409
1981-02-04,2.259258985519409
1981-02-05,2.2962958812713623
1981-02-06,2.3333330154418945
1981-02-09,2.259258985519409
1981-02-10,2.240741014480591
1981-02-11,2.240741014480591
1981-02-12,2.240741014480591
1981-02-13,2.2037041187286377
1981-02-17,2.2037041187286377
1981-02-18,2.240741014480591
1981-02-19,2.222222089767456
1981-02-20,2.222222089767456
1981-02-23,2.222222089767456
1981-02-24,2.222222089767456
1981-02-25,2.222222089767456
1981-02-26,2.222222089767456
1981-02-27,2.222222089767456
1981-03-02,2.2037041187286377
1981-03-03,2.2037041187286377
1981-03-04,2.2037041187286377
1981-03-05,2.2037041187286377
1981-03-06,2.222222089767456
1981-03-09,2.2037041187286377
1981-03-10,2.2037041187286377
1981-03-11,2.222222089767456
1981-03-12,2.222222089767456
1981-03-13,2.222222089767456
1981-03-16,2.222222089767456
1981-03-17,2.240741014480591
1981-03-18,2.2962958812713623
1981-03-19,2.2962958812713623
1981-03-20,2.2962958812713623
1981-03-23,2.2962958812713623
1981-03-24,2.240741014480591
1981-03-25,2.2962958812713623
1981-03-26,2.2962958812713623
1981-03-27,2.3333330154418945
1981-03-30,2.3703699111938477
1981-03-31,2.5185189247131348
1981-04-01,2.4814810752868652
1981-04-02,2.444443941116333
1981-04-03,2.40740704536438
1981-04-06,2.3888890743255615
1981-04-07,2.314815044403076
1981-04-08,2.3518519401550293
1981-04-09,2.3703699111938477
1981-04-10,2.3518519401550293
1981-04-13,2.314815044403076
1981-04-14,2.314815044403076
1981-04-15,2.3703699111938477
1981-04-16,2.3703699111938477
1981-04-20,2.3703699111938477
1981-04-21,2.40740704536438
1981-04-22,2.3703699111938477
1981-04-23,2.3703699111938477
1981-04-24,2.3333330154418945
1981-04-27,2.40740704536438
1981-04-28,2.3333330154418945
1981-04-29,2.3333330154418945
1981-04-30,2.2962958812713623
1981-05-01,2.3333330154418945
1981-05-04,2.3333330154418945
1981-05-05,2.3333330154418945
1981-05-06,2.314815044403076
1981-05-07,2.314815044403076
1981-05-08,2.2962958812713623
1981-05-11,2.2962958812713623
1981-05-12,2.2962958812713623
1981-05-13,2.2962958812713623
1981-05-14,2.2962958812713623
1981-05-15,2.2962958812713623
1981-05-18,2.2962958812713623
1981-05-19,2.2962958812713623
1981-05-20,2.277777910232544
1981-05-21,2.277777910232544
1981-05-22,2.277777910232544
1981-05-26,2.277777910232544
1981-05-27,2.277777910232544
1981-05-28,2.277777910232544
1981-05-29,2.277777910232544
1981-06-01,2.277777910232544
1981-06-02,2.277777910232544
1981-06-03,2.277777910232544
1981-06-04,2.277777910232544
1981-06-05,2.277777910232544
1981-06-08,2.259258985519409
1981-06-09,2.259258985519409
1981-06-10,2.277777910232544
1981-06-11,2.277777910232544
1981-06-12,2.277777910232544
1981-06-15,2.277777910232544
1981-06-16,2.2962958812713623
1981-06-17,2.2962958812713623
1981-06-18,2.277777910232544
1981-06-19,2.277777910232544
1981-06-22,2.2962958812713623
1981-06-23,2.259258985519409
1981-06-24,2.259258985519409
1981-06-25,2.240741014480591
1981-06-26,2.240741014480591
1981-06-29,2.240741014480591
1981-06-30,2.240741014480591
1981-07-01,2.240741014480591
1981-07-02,2.277777910232544
1981-07-06,2.222222089767456
1981-07-07,2.1296300888061523
1981-07-08,2.1111109256744385
1981-07-09,2.1111109256744385
1981-07-10,2.1111109256744385
1981-07-13,2.1111109256744385
1981-07-14,2.1481480598449707
1981-07-15,2.185184955596924
1981-07-16,2.185184955596924
1981-07-17,2.2037041187286377
1981-07-20,2.2037041187286377
1981-07-21,2.2037041187286377
1981-07-22,2.2037041187286377
1981-07-23,2.2037041187286377
1981-07-24,2.1296300888061523
1981-07-27,2.1481480598449707
1981-07-28,2.1481480598449707
1981-07-29,2.1481480598449707
1981-07-30,2.1111109256744385
1981-07-31,2.09259295463562
1981-08-03,2.1296300888061523
1981-08-04,2.1666669845581055
1981-08-05,2.2037041187286377
1981-08-06,2.185184955596924
1981-08-07,2.2037041187286377
1981-08-10,2.1481480598449707
1981-08-11,2.1481480598449707
1981-08-12,2.1481480598449707
1981-08-13,2.1296300888061523
1981-08-14,2.1111109256744385
1981-08-17,2.1111109256744385
1981-08-18,2.1111109256744385
1981-08-19,2.1111109256744385
1981-08-20,2.1111109256744385
1981-08-21,2.1111109256744385
1981-08-24,2.0740740299224854
1981-08-25,2.0740740299224854
1981-08-26,2.0740740299224854
1981-08-27,2.055556058883667
1981-08-28,2.055556058883667
1981-08-31,2.0185189247131348
1981-09-01,2.0185189247131348
1981-09-02,2.0185189247131348
1981-09-03,2.0185189247131348
1981-09-04,2.0
1981-09-08,2.0185189247131348
1981-09-09,2.0185189247131348
1981-09-10,1.9629629850387573
1981-09-11,1.9259259700775146
1981-09-14,1.9629629850387573
1981-09-15,2.055556058883667
1981-09-16,2.037036895751953
1981-09-17,2.1296300888061523
1981-09-18,2.1111109256744385
1981-09-21,2.1111109256744385
1981-09-22,2.0740740299224854
1981-09-23,2.037036895751953
1981-09-24,2.037036895751953
1981-09-25,2.037036895751953
1981-09-28,2.0740740299224854
1981-09-29,2.055556058883667
1981-09-30,2.09259295463562
1981-10-01,2.1111109256744385
1981-10-02,2.1481480598449707
1981-10-05,2.185184955596924
1981-10-06,2.1296300888061523
1981-10-07,2.1296300888061523
1981-10-08,2.1111109256744385
1981-10-09,2.09259295463562
1981-10-12,2.09259295463562
1981-10-13,2.0185189247131348
1981-10-14,2.0
1981-10-15,2.0
1981-10-16,1.9629629850387573
1981-10-19,1.9629629850387573
1981-10-20,1.9629629850387573
1981-10-21,1.9074070453643799
1981-10-22,1.9074070453643799
1981-10-23,1.9629629850387573
1981-10-26,2.037036895751953
1981-10-27,2.055556058883667
1981-10-28,2.1481480598449707
1981-10-29,2.09259295463562
1981-10-30,2.1111109256744385
1981-11-02,2.1111109256744385
1981-11-03,2.1296300888061523
1981-11-04,2.1111109256744385
1981-11-05,2.1296300888061523
1981-11-06,2.1111109256744385
1981-11-09,2.1111109256744385
1981-11-10,2.0740740299224854
1981-11-11,2.0740740299224854
1981-11-12,2.0740740299224854
1981-11-13,2.0185189247131348
1981-11-16,2.0
1981-11-17,2.0
1981-11-18,2.0185189247131348
1981-11-19,2.0
1981-11-20,1.8703700304031372
1981-11-23,1.9259259700775146
1981-11-24,1.9259259700775146
1981-11-25,1.9629629850387573
1981-11-27,1.9629629850387573
1981-11-30,1.944443941116333
1981-12-01,1.9814809560775757
1981-12-02,1.9814809560775757
1981-12-03,1.9814809560775757
1981-12-04,2.0
1981-12-07,1.9629629850387573
1981-12-08,1.888888955116272
1981-12-09,1.888888955116272
1981-12-10,1.888888955116272
1981-12-11,1.9259259700775146
1981-12-14,1.9259259700775146
1981-12-15,1.9814809560775757
1981-12-16,1.9074070453643799
1981-12-17,1.9259259700775146
1981-12-18,1.9259259700775146
1981-12-21,1.9259259700775146
1981-12-22,1.9629629850387573
1981-12-23,2.0
1981-12-24,1.9629629850387573
1981-12-28,1.9629629850387573
1981-12-29,1.9259259700775146
1981-12-30,1.9074070453643799
1981-12-31,1.9259259700775146
1982-01-04,1.9629629850387573
1982-01-05,1.9629629850387573
1982-01-06,1.9629629850387573
1982-01-07,1.9629629850387573
1982-01-08,1.9629629850387573
1982-01-11,1.9629629850387573
1982-01-12,1.9629629850387573
1982-01-13,1.9629629850387573
1982-01-14,1.9629629850387573
1982-01-15,1.9629629850387573
1982-01-18,1.9629629850387573
1982-01-19,1.9259259700775146
1982-01-20,1.9259259700775146
1982-01-21,1.9629629850387573
1982-01-22,1.944443941116333
1982-01-25,1.9814809560775757
1982-01-26,1.9814809560775757
1982-01-27,1.9814809560775757
1982-01-28,1.9814809560775757
1982-01-29,1.944443941116333
1982-02-01,1.944443941116333
1982-02-02,1.9074070453643799
1982-02-03,1.9074070453643799
1982-02-04,1.9074070453643799
1982-02-05,1.9074070453643799
1982-02-08,1.9074070453643799
1982-02-09,1.9074070453643799
1982-02-10,1.9259259700775146
1982-02-11,1.9074070453643799
1982-02-12,1.9259259700775146
1982-02-16,1.9259259700775146
1982-02-17,1.9629629850387573
1982-02-18,1.9629629850387573
1982-02-19,2.0
1982-02-22,1.9074070453643799
1982-02-23,1.9074070453643799
1982-02-24,1.944443941116333
1982-02-25,1.944443941116333
1982-02-26,1.9074070453643799
1982-03-01,1.9074070453643799
1982-03-02,1.9074070453643799
1982-03-03,1.9259259700775146
1982-03-04,1.9259259700775146
1982-03-05,1.9259259700775146
1982-03-08,1.888888955116272
1982-03-09,1.888888955116272
1982-03-10,1.9074070453643799
1982-03-11,1.888888955116272
1982-03-12,1.888888955116272
1982-03-15,1.888888955116272
1982-03-16,1.9074070453643799
1982-03-17,1.9074070453643799
1982-03-18,1.8518520593643188
1982-03-19,1.8518520593643188
1982-03-22,1.888888955116272
1982-03-23,1.888888955116272
1982-03-24,1.888888955116272
1982-03-25,1.888888955116272
1982-03-26,1.888888955116272
1982-03-29,1.888888955116272
1982-03-30,1.9814809560775757
1982-03-31,1.9629629850387573
1982-04-01,1.9629629850387573
1982-04-02,2.0
1982-04-05,1.944443941116333
1982-04-06,1.944443941116333
1982-04-07,1.944443941116333
1982-04-08,1.9259259700775146
1982-04-12,2.0
1982-04-13,2.0
1982-04-14,2.0
1982-04-15,2.0
1982-04-16,1.9629629850387573
1982-04-19,1.9629629850387573
1982-04-20,1.9629629850387573
1982-04-21,2.037036895751953
1982-04-22,2.037036895751953
1982-04-23,2.037036895751953
1982-04-26,2.037036895751953
1982-04-27,2.037036895751953
1982-04-28,2.037036895751953
1982-04-29,2.037036895751953
1982-04-30,2.037036895751953
1982-05-03,2.0
1982-05-04,2.0
1982-05-05,2.0
1982-05-06,2.0
1982-05-07,2.055556058883667
1982-05-10,2.0
1982-05-11,2.0
1982-05-12,2.0
1982-05-13,1.9814809560775757
1982-05-14,1.9814809560775757
1982-05-17,1.9259259700775146
1982-05-18,1.9259259700775146
1982-05-19,1.9259259700775146
1982-05-20,1.9074070453643799
1982-05-21,1.9074070453643799
1982-05-24,1.9074070453643799
1982-05-25,1.9074070453643799
1982-05-26,1.9074070453643799
1982-05-27,1.9074070453643799
1982-05-28,1.9074070453643799
1982-06-01,1.9074070453643799
1982-06-02,1.888888955116272
1982-06-03,1.888888955116272
1982-06-04,1.9259259700775146
1982-06-07,1.9259259700775146
1982-06-08,1.9074070453643799
1982-06-09,1.9074070453643799
1982-06-10,1.8703700304031372
1982-06-11,1.8518520593643188
1982-06-14,1.8518520593643188
1982-06-15,1.888888955116272
1982-06-16,1.8518520593643188
1982-06-17,1.8518520593643188
1982-06-18,1.8518520593643188
1982-06-21,1.7777780294418335
1982-06-22,1.7777780294418335
1982-06-23,1.8148150444030762
1982-06-24,1.8148150444030762
1982-06-25,1.8148150444030762
1982-06-28,1.8148150444030762
1982-06-29,1.8148150444030762
1982-06-30,1.8333330154418945
1982-07-01,1.8333330154418945
1982-07-02,1.7962960004806519
1982-07-06,1.7777780294418335
1982-07-07,1.7777780294418335
1982-07-08,1.7592589855194092
1982-07-09,1.7592589855194092
1982-07-12,1.7222219705581665
1982-07-13,1.7222219705581665
1982-07-14,1.7037039995193481
1982-07-15,1.7037039995193481
1982-07-16,1.6851849555969238
1982-07-19,1.6851849555969238
1982-07-20,1.6851849555969238
1982-07-21,1.7037039995193481
1982-07-22,1.7037039995193481
1982-07-23,1.7407410144805908
1982-07-26,1.7407410144805908
1982-07-27,1.7407410144805908
1982-07-28,1.7407410144805908
1982-07-29,1.7407410144805908
1982-07-30,1.7407410144805908
1982-08-02,1.7407410144805908
1982-08-03,1.7037039995193481
1982-08-04,1.7037039995193481
1982-08-05,1.7037039995193481
1982-08-06,1.6851849555969238
1982-08-09,1.6851849555969238
1982-08-10,1.6851849555969238
1982-08-11,1.6851849555969238
1982-08-12,1.6666669845581055
1982-08-13,1.6666669845581055
1982-08-16,1.6296299695968628
1982-08-17,1.6296299695968628
1982-08-18,1.6666669845581055
1982-08-19,1.7037039995193481
1982-08-20,1.7037039995193481
1982-08-23,1.6481479406356812
1982-08-24,1.6481479406356812
1982-08-25,1.6481479406356812
1982-08-26,1.6481479406356812
1982-08-27,1.6851849555969238
1982-08-30,1.6851849555969238
1982-08-31,1.6851849555969238
1982-09-01,1.6481479406356812
1982-09-02,1.6481479406356812
1982-09-03,1.7037039995193481
1982-09-07,1.7037039995193481
1982-09-08,1.7407410144805908
1982-09-09,1.7222219705581665
1982-09-10,1.7222219705581665
1982-09-13,1.7222219705581665
1982-09-14,1.7222219705581665
1982-09-15,1.7407410144805908
1982-09-16,1.7407410144805908
1982-09-17,1.7592589855194092
1982-09-20,1.8148150444030762
1982-09-21,1.7962960004806519
1982-09-22,1.7962960004806519
1982-09-23,1.7962960004806519
1982-09-24,1.7962960004806519
1982-09-27,1.8518520593643188
1982-09-28,1.8333330154418945
1982-09-29,1.8333330154418945
1982-09-30,1.8333330154418945
1982-10-01,1.8148150444030762
1982-10-04,1.8148150444030762
1982-10-05,1.7777780294418335
1982-10-06,1.7777780294418335
1982-10-07,1.7777780294418335
1982-10-08,1.7777780294418335
1982-10-11,1.7777780294418335
1982-10-12,1.7777780294418335
1982-10-13,1.7777780294418335
1982-10-14,1.7962960004806519
1982-10-15,1.7962960004806519
1982-10-18,1.7962960004806519
1982-10-19,1.8333330154418945
1982-10-20,1.7592589855194092
1982-10-21,1.7407410144805908
1982-10-22,1.8148150444030762
1982-10-25,1.8148150444030762
1982-10-26,1.8148150444030762
1982-10-27,1.7777780294418335
1982-10-28,1.7777780294418335
1982-10-29,1.7407410144805908
1982-11-01,1.7222219705581665
1982-11-02,1.7222219705581665
1982-11-03,1.7037039995193481
1982-11-04,1.7407410144805908
1982-11-05,1.7592589855194092
1982-11-08,1.7592589855194092
1982-11-09,1.7037039995193481
1982-11-10,1.6296299695968628
1982-11-11,1.611111044883728
1982-11-12,1.6666669845581055
1982-11-15,1.6666669845581055
1982-11-16,1.6666669845581055
1982-11-17,1.6666669845581055
1982-11-18,1.6666669845581055
1982-11-19,1.6666669845581055
1982-11-22,1.611111044883728
1982-11-23,1.611111044883728
1982-11-24,1.611111044883728
1982-11-26,1.5925929546356201
1982-11-29,1.5925929546356201
1982-11-30,1.5925929546356201
1982-12-01,1.611111044883728
1982-12-02,1.6296299695968628
1982-12-03,1.6666669845581055
1982-12-06,1.6296299695968628
1982-12-07,1.6666669845581055
1982-12-08,1.6296299695968628
1982-12-09,1.6296299695968628
1982-12-10,1.6296299695968628
1982-12-13,1.6296299695968628
1982-12-14,1.6296299695968628
1982-12-15,1.6296299695968628
1982-12-16,1.6851849555969238
1982-12-17,1.6481479406356812
1982-12-20,1.6296299695968628
1982-12-21,1.6296299695968628
1982-12-22,1.6296299695968628
1982-12-23,1.6296299695968628
1982-12-27,1.6481479406356812
1982-12-28,1.6296299695968628
1982-12-29,1.6666669845581055
1982-12-30,1.6666669845581055
1982-12-31,1.6666669845581055
1983-01-03,1.6481479406356812
1983-01-04,1.6481479406356812
1983-01-05,1.6481479406356812
1983-01-06,1.6851849555969238
1983-01-07,1.6851849555969238
1983-01-10,1.7037039995193481
1983-01-11,1.7037039995193481
1983-01-12,1.6851849555969238
1983-01-13,1.6851849555969238
1983-01-14,1.7037039995193481
1983-01-17,1.7222219705581665
1983-01-18,1.7407410144805908
1983-01-19,1.7592589855194092
1983-01-20,1.7777780294418335
1983-01-21,1.7777780294418335
1983-01-24,1.7592589855194092
1983-01-25,1.7407410144805908
1983-01-26,1.7407410144805908
1983-01-27,1.7407410144805908
1983-01-28,1.7777780294418335
1983-01-31,1.7777780294418335
1983-02-01,1.7777780294418335
1983-02-02,1.7777780294418335
1983-02-03,1.7777780294418335
1983-02-04,1.7962960004806519
1983-02-07,1.7592589855194092
1983-02-08,1.7592589855194092
1983-02-09,1.7407410144805908
1983-02-10,1.7777780294418335
1983-02-11,1.7962960004806519
1983-02-14,1.7407410144805908
1983-02-15,1.7592589855194092
1983-02-16,1.7407410144805908
1983-02-17,1.7407410144805908
1983-02-18,1.7407410144805908
1983-02-22,1.7222219705581665
1983-02-23,1.7222219705581665
1983-02-24,1.7407410144805908
1983-02-25,1.7222219705581665
1983-02-28,1.7222219705581665
1983-03-01,1.7592589855194092
1983-03-02,1.7222219705581665
1983-03-03,1.7222219705581665
1983-03-04,1.7592589855194092
1983-03-07,1.7592589855194092
1983-03-08,1.7222219705581665
1983-03-09,1.7407410144805908
1983-03-10,1.7407410144805908
1983-03-11,1.7037039995193481
1983-03-14,1.7037039995193481
1983-03-15,1.6851849555969238
1983-03-16,1.6666669845581055
1983-03-17,1.6851849555969238
1983-03-18,1.6851849555969238
1983-03-21,1.6851849555969238
1983-03-22,1.6851849555969238
1983-03-23,1.7222219705581665
1983-03-24,1.7222219705581665
1983-03-25,1.6851849555969238
1983-03-28,1.7592589855194092
1983-03-29,1.7037039995193481
1983-03-30,1.7222219705581665
1983-03-31,1.7222219705581665
1983-04-04,1.7592589855194092
1983-04-05,1.7592589855194092
1983-04-06,1.7222219705581665
1983-04-07,1.7222219705581665
1983-04-08,1.7407410144805908
1983-04-11,1.7407410144805908
1983-04-12,1.7222219705581665
1983-04-13,1.7592589855194092
1983-04-14,1.7592589855194092
1983-04-15,1.7777780294418335
1983-04-18,1.8333330154418945
1983-04-19,1.7777780294418335
1983-04-20,1.8518520593643188
1983-04-21,1.8333330154418945
1983-04-22,1.7962960004806519
1983-04-25,1.7592589855194092
1983-04-26,1.7592589855194092
1983-04-27,1.7592589855194092
1983-04-28,1.7777780294418335
1983-04-29,1.8148150444030762
1983-05-02,1.8703700304031372
1983-05-03,1.8148150444030762
1983-05-04,1.8148150444030762
1983-05-05,1.8148150444030762
1983-05-06,1.8518520593643188
1983-05-09,1.8333330154418945
1983-05-10,1.8703700304031372
1983-05-11,1.8333330154418945
1983-05-12,1.8333330154418945
1983-05-13,1.888888955116272
1983-05-16,1.888888955116272
1983-05-17,1.888888955116272
1983-05-18,1.9259259700775146
1983-05-19,1.9259259700775146
1983-05-20,1.9259259700775146
1983-05-23,1.9259259700775146
1983-05-24,1.9259259700775146
1983-05-25,1.9629629850387573
1983-05-26,1.9629629850387573
1983-05-27,1.9629629850387573
1983-05-31,1.9629629850387573
1983-06-01,1.9629629850387573
1983-06-02,2.0
1983-06-03,1.944443941116333
1983-06-06,1.944443941116333
1983-06-07,1.944443941116333
1983-06-08,1.9629629850387573
1983-06-09,1.9629629850387573
1983-06-10,1.9629629850387573
1983-06-13,2.0
1983-06-14,2.055556058883667
1983-06-15,2.0
1983-06-16,2.0740740299224854
1983-06-17,2.0185189247131348
1983-06-20,2.055556058883667
1983-06-21,2.055556058883667
1983-06-22,2.1296300888061523
1983-06-23,2.1666669845581055
1983-06-24,2.1666669845581055
1983-06-27,2.1111109256744385
1983-06-28,2.1111109256744385
1983-06-29,2.0740740299224854
1983-06-30,2.037036895751953
1983-07-01,2.0185189247131348
1983-07-05,2.037036895751953
1983-07-06,2.055556058883667
1983-07-07,2.037036895751953
1983-07-08,2.037036895751953
1983-07-11,2.037036895751953
1983-07-12,2.037036895751953
1983-07-13,2.0185189247131348
1983-07-14,2.0
1983-07-15,1.944443941116333
1983-07-18,1.944443941116333
1983-07-19,1.944443941116333
1983-07-20,1.944443941116333
1983-07-21,1.944443941116333
1983-07-22,1.944443941116333
1983-07-25,1.944443941116333
1983-07-26,1.9629629850387573
1983-07-27,1.9629629850387573
1983-07-28,1.9629629850387573
1983-07-29,1.9629629850387573
1983-08-01,1.9629629850387573
1983-08-02,1.9259259700775146
1983-08-03,1.8703700304031372
1983-08-04,1.8703700304031372
1983-08-05,1.9074070453643799
1983-08-08,1.9074070453643799
1983-08-09,1.888888955116272
1983-08-10,1.888888955116272
1983-08-11,1.888888955116272
1983-08-12,1.888888955116272
1983-08-15,1.888888955116272
1983-08-16,1.888888955116272
1983-08-17,1.9074070453643799
1983-08-18,1.8703700304031372
1983-08-19,1.8703700304031372
1983-08-22,1.8703700304031372
1983-08-23,1.8333330154418945
1983-08-24,1.8333330154418945
1983-08-25,1.8148150444030762
1983-08-26,1.7777780294418335
1983-08-29,1.8148150444030762
1983-08-30,1.7777780294418335
1983-08-31,1.7777780294418335
1983-09-01,1.7777780294418335
1983-09-02,1.8148150444030762
1983-09-06,1.8148150444030762
1983-09-07,1.8333330154418945
1983-09-08,1.7777780294418335
1983-09-09,1.7777780294418335
1983-09-12,1.7962960004806519
1983-09-13,1.8333330154418945
1983-09-14,1.7962960004806519
1983-09-15,1.7962960004806519
1983-09-16,1.7777780294418335
1983-09-19,1.8148150444030762
1983-09-20,1.7777780294418335
1983-09-21,1.7777780294418335
1983-09-22,1.7777780294418335
1983-09-23,1.7777780294418335
1983-09-26,1.7777780294418335
1983-09-27,1.7777780294418335
1983-09-28,1.7592589855194092
1983-09-29,1.7222219705581665
1983-09-30,1.7592589855194092
1983-10-03,1.7222219705581665
1983-10-04,1.7222219705581665
1983-10-05,1.7777780294418335
