,V
2011-12-20,25.337499618530273
2011-12-21,25.18000030517578
2011-12-22,25.135000228881836
2011-12-23,25.6200008392334
2011-12-27,25.477500915527344
2011-12-28,25.18000030517578
2011-12-29,25.787500381469727
2011-12-30,25.38249969482422
2012-01-03,25.747499465942383
2012-01-04,25.287500381469727
2012-01-05,25.477500915527344
2012-01-06,25.177499771118164
2012-01-09,24.975000381469727
2012-01-10,24.950000762939453
2012-01-11,24.77750015258789
2012-01-12,25.334999084472656
2012-01-13,25.184999465942383
2012-01-17,25.63249969482422
2012-01-18,25.94499969482422
2012-01-19,25.592500686645508
2012-01-20,25.145000457763672
2012-01-23,24.899999618530273
2012-01-24,25.252500534057617
2012-01-25,25.139999389648438
2012-01-26,25.21500015258789
2012-01-27,25.262500762939453
2012-01-30,24.969999313354492
2012-01-31,25.15999984741211
2012-02-01,25.627500534057617
2012-02-02,26.514999389648438
2012-02-03,26.75749969482422
2012-02-06,26.84000015258789
2012-02-07,26.7450008392334
2012-02-08,27.087499618530273
2012-02-09,28.104999542236328
2012-02-10,28.475000381469727
2012-02-13,28.177499771118164
2012-02-14,28.809999465942383
2012-02-15,28.774999618530273
2012-02-16,28.450000762939453
2012-02-17,28.752500534057617
2012-02-21,28.549999237060547
2012-02-22,29.09000015258789
2012-02-23,29.1200008392334
2012-02-24,29.385000228881836
2012-02-27,29.21500015258789
2012-02-28,29.737499237060547
2012-02-29,29.092500686645508
2012-03-01,29.295000076293945
2012-03-02,29.040000915527344
2012-03-05,29.059999465942383
2012-03-06,28.709999084472656
2012-03-07,28.90999984741211
2012-03-08,29.49250030517578
2012-03-09,29.292499542236328
2012-03-12,29.13249969482422
2012-03-13,29.3174991607666
2012-03-14,29.1875
2012-03-15,29.25
2012-03-16,29.170000076293945
2012-03-19,29.709999084472656
2012-03-20,29.1299991607666
2012-03-21,29.1875
2012-03-22,29.31999969482422
2012-03-23,29.69499969482422
2012-03-26,30.014999389648438
2012-03-27,29.952499389648438
2012-03-28,29.837499618530273
2012-03-29,29.75
2012-03-30,29.5
2012-04-02,29.7450008392334
2012-04-03,30.09000015258789
2012-04-04,29.7450008392334
2012-04-05,30.252500534057617
2012-04-09,29.875
2012-04-10,29.184999465942383
2012-04-11,29.344999313354492
2012-04-12,30.2549991607666
2012-04-13,30.790000915527344
2012-04-16,30.207500457763672
2012-04-17,30.520000457763672
2012-04-18,30.44499969482422
2012-04-19,30.297500610351562
2012-04-20,30.252500534057617
2012-04-23,29.524999618530273
2012-04-24,29.732500076293945
2012-04-25,30.447500228881836
2012-04-26,30.797500610351562
2012-04-27,30.8799991607666
2012-04-30,30.7450008392334
2012-05-01,30.772499084472656
2012-05-02,30.547500610351562
2012-05-03,29.102500915527344
2012-05-04,29.447500228881836
2012-05-07,29.627500534057617
2012-05-08,29.53499984741211
2012-05-09,29.354999542236328
2012-05-10,29.542499542236328
2012-05-11,29.479999542236328
2012-05-14,29.18000030517578
2012-05-15,29.15250015258789
2012-05-16,29.38249969482422
2012-05-17,28.752500534057617
2012-05-18,28.15999984741211
2012-05-21,29.05500030517578
2012-05-22,29.59749984741211
2012-05-23,29.792499542236328
2012-05-24,29.9424991607666
2012-05-25,29.842500686645508
2012-05-29,30.06999969482422
2012-05-30,29.372499465942383
2012-05-31,28.799999237060547
2012-06-01,28.0625
2012-06-04,28.540000915527344
2012-06-05,28.452499389648438
2012-06-06,29.084999084472656
2012-06-07,29.202499389648438
2012-06-08,29.145000457763672
2012-06-11,29.087499618530273
2012-06-12,29.290000915527344
2012-06-13,28.725000381469727
2012-06-14,29.122499465942383
2012-06-15,29.600000381469727
2012-06-18,30.024999618530273
2012-06-19,30.337499618530273
2012-06-20,30.647499084472656
2012-06-21,29.8700008392334
2012-06-22,31.237499237060547
2012-06-25,30.3174991607666
2012-06-26,30.790000915527344
2012-06-27,30.860000610351562
2012-06-28,30.3799991607666
2012-06-29,30.907499313354492
2012-07-02,31.655000686645508
2012-07-03,31.584999084472656
2012-07-05,31.752500534057617
2012-07-06,31.31999969482422
2012-07-09,30.912500381469727
2012-07-10,30.56999969482422
2012-07-11,30.184999465942383
2012-07-12,30.65999984741211
2012-07-13,31.022499084472656
2012-07-16,31.787500381469727
2012-07-17,32.057498931884766
2012-07-18,31.954999923706055
2012-07-19,31.34749984741211
2012-07-20,31.4375
2012-07-23,31.11750030517578
2012-07-24,30.662500381469727
2012-07-25,30.549999237060547
2012-07-26,31.6924991607666
2012-07-27,32.28499984741211
2012-07-30,32.709999084472656
2012-07-31,32.26750183105469
2012-08-01,31.864999771118164
2012-08-02,32.317501068115234
2012-08-03,32.744998931884766
2012-08-06,32.75749969482422
2012-08-07,32.599998474121094
2012-08-08,32.787498474121094
2012-08-09,32.127498626708984
2012-08-10,32.272499084472656
2012-08-13,32.08000183105469
2012-08-14,32.47249984741211
2012-08-15,32.26499938964844
2012-08-16,32.41999816894531
2012-08-17,32.17250061035156
2012-08-20,32.040000915527344
2012-08-21,31.8799991607666
2012-08-22,32.025001525878906
2012-08-23,31.787500381469727
2012-08-24,31.665000915527344
2012-08-27,31.915000915527344
2012-08-28,31.850000381469727
2012-08-29,32.005001068115234
2012-08-30,31.674999237060547
2012-08-31,32.0625
2012-09-04,32.130001068115234
2012-09-05,31.90250015258789
2012-09-06,32.375
2012-09-07,32.4275016784668
2012-09-10,32.16999816894531
2012-09-11,32.872501373291016
2012-09-12,33.3650016784668
2012-09-13,33.744998931884766
2012-09-14,33.5625
2012-09-17,33.467498779296875
2012-09-18,33.415000915527344
2012-09-19,33.6974983215332
2012-09-20,33.65250015258789
2012-09-21,33.75
2012-09-24,33.435001373291016
2012-09-25,33.63999938964844
2012-09-26,33.130001068115234
2012-09-27,33.477500915527344
2012-09-28,33.56999969482422
2012-10-01,34.182498931884766
2012-10-02,34.0
2012-10-03,34.630001068115234
2012-10-04,34.91749954223633
2012-10-05,35.064998626708984
2012-10-08,34.6775016784668
2012-10-09,34.185001373291016
2012-10-10,34.35499954223633
2012-10-11,34.76250076293945
2012-10-12,34.779998779296875
2012-10-15,34.97249984741211
2012-10-16,35.290000915527344
2012-10-17,35.63999938964844
2012-10-18,35.470001220703125
2012-10-19,34.99250030517578
2012-10-22,34.75
2012-10-23,34.15999984741211
2012-10-24,34.122501373291016
2012-10-25,34.38750076293945
2012-10-26,34.57749938964844
2012-10-31,34.689998626708984
2012-11-01,35.970001220703125
2012-11-02,35.849998474121094
2012-11-05,35.375
2012-11-06,35.96500015258789
2012-11-07,35.63999938964844
2012-11-08,35.51499938964844
2012-11-09,35.73249816894531
2012-11-12,35.810001373291016
2012-11-13,35.61249923706055
2012-11-14,34.98749923706055
2012-11-15,35.0
2012-11-16,35.6775016784668
2012-11-19,36.412498474121094
2012-11-20,36.584999084472656
2012-11-21,36.665000915527344
2012-11-23,37.029998779296875
2012-11-26,36.8125
2012-11-27,36.69499969482422
2012-11-28,36.8224983215332
2012-11-29,37.04499816894531
2012-11-30,37.4275016784668
2012-12-03,37.15999984741211
2012-12-04,36.897499084472656
2012-12-05,37.01499938964844
2012-12-06,37.11750030517578
2012-12-07,37.13750076293945
2012-12-10,37.165000915527344
2012-12-11,37.224998474121094
2012-12-12,36.970001220703125
2012-12-13,36.79999923706055
2012-12-14,36.70500183105469
2012-12-17,37.282501220703125
2012-12-18,37.68000030517578
2012-12-19,37.290000915527344
2012-12-20,38.1150016784668
2012-12-21,37.692501068115234
2012-12-24,37.79499816894531
2012-12-26,37.439998626708984
2012-12-27,37.349998474121094
2012-12-28,37.162498474121094
2012-12-31,37.89500045776367
2013-01-02,38.845001220703125
2013-01-03,38.875
2013-01-04,39.192501068115234
2013-01-07,39.47249984741211
2013-01-08,39.84000015258789
2013-01-09,40.4474983215332
2013-01-10,40.127498626708984
2013-01-11,40.290000915527344
2013-01-14,40.162498474121094
2013-01-15,40.11249923706055
2013-01-16,40.04999923706055
2013-01-17,39.970001220703125
2013-01-18,39.567501068115234
2013-01-22,39.76250076293945
2013-01-23,39.76250076293945
2013-01-24,39.88999938964844
2013-01-25,39.959999084472656
2013-01-28,39.087501525878906
2013-01-29,39.165000915527344
2013-01-30,38.752498626708984
2013-01-31,39.477500915527344
2013-02-01,39.63999938964844
2013-02-04,39.162498474121094
2013-02-05,39.88249969482422
2013-02-06,40.20500183105469
2013-02-07,39.26499938964844
2013-02-08,39.45000076293945
2013-02-11,39.08250045776367
2013-02-12,39.20000076293945
2013-02-13,38.692501068115234
2013-02-14,38.994998931884766
2013-02-15,39.497501373291016
2013-02-19,39.40250015258789
2013-02-20,38.85499954223633
2013-02-21,39.36000061035156
2013-02-22,39.85749816894531
2013-02-25,38.97249984741211
2013-02-26,39.45750045776367
2013-02-27,39.967498779296875
2013-02-28,39.65999984741211
2013-03-01,39.52000045776367
2013-03-04,39.875
2013-03-05,40.0724983215332
2013-03-06,40.26499938964844
2013-03-07,40.127498626708984
2013-03-08,40.16749954223633
2013-03-11,40.29499816894531
2013-03-12,39.95000076293945
2013-03-13,39.842498779296875
2013-03-14,40.165000915527344
2013-03-15,39.63750076293945
2013-03-18,39.51750183105469
2013-03-19,39.0
2013-03-20,39.83250045776367
2013-03-21,39.45000076293945
2013-03-22,40.022499084472656
2013-03-25,41.0
2013-03-26,41.8650016784668
2013-03-27,42.165000915527344
2013-03-28,42.459999084472656
2013-04-01,41.837501525878906
2013-04-02,41.98749923706055
2013-04-03,41.1875
2013-04-04,41.619998931884766
2013-04-05,41.290000915527344
2013-04-08,41.5724983215332
2013-04-09,41.1875
2013-04-10,41.747501373291016
2013-04-11,41.904998779296875
2013-04-12,41.4375
2013-04-15,40.3224983215332
2013-04-16,41.1775016784668
2013-04-17,40.557498931884766
2013-04-18,40.352500915527344
2013-04-19,40.9900016784668
2013-04-22,40.88249969482422
2013-04-23,41.415000915527344
2013-04-24,41.76499938964844
2013-04-25,42.189998626708984
2013-04-26,41.807498931884766
2013-04-29,41.974998474121094
2013-04-30,42.1150016784668
2013-05-01,41.505001068115234
2013-05-02,43.849998474121094
2013-05-03,44.8849983215332
2013-05-06,44.72249984741211
2013-05-07,44.9474983215332
2013-05-08,44.814998626708984
2013-05-09,44.64500045776367
2013-05-10,44.6875
2013-05-13,44.73249816894531
2013-05-14,45.08000183105469
2013-05-15,45.439998626708984
2013-05-16,44.95000076293945
2013-05-17,46.14250183105469
2013-05-20,45.40250015258789
2013-05-21,45.38750076293945
2013-05-22,45.03499984741211
2013-05-23,44.525001525878906
2013-05-24,45.11249923706055
2013-05-28,45.00749969482422
2013-05-29,44.53499984741211
2013-05-30,45.25749969482422
2013-05-31,44.53499984741211
2013-06-03,45.04750061035156
2013-06-04,45.04999923706055
2013-06-05,44.30500030517578
2013-06-06,44.837501525878906
2013-06-07,44.98500061035156
2013-06-10,45.58250045776367
2013-06-11,44.915000915527344
2013-06-12,44.787498474121094
2013-06-13,45.5625
2013-06-14,45.23249816894531
2013-06-17,45.587501525878906
2013-06-18,46.002498626708984
2013-06-19,45.657501220703125
2013-06-20,44.6150016784668
2013-06-21,44.875
2013-06-24,44.567501068115234
2013-06-25,45.11750030517578
2013-06-26,45.662498474121094
2013-06-27,46.064998626708984
2013-06-28,45.6875
2013-07-01,46.30500030517578
2013-07-02,46.310001373291016
2013-07-03,46.7599983215332
2013-07-05,47.6974983215332
2013-07-08,47.025001525878906
2013-07-09,46.79999923706055
2013-07-10,46.67499923706055
2013-07-11,47.4900016784668
2013-07-12,47.68000030517578
2013-07-15,47.5625
2013-07-16,47.345001220703125
2013-07-17,47.40999984741211
2013-07-18,47.752498626708984
2013-07-19,47.47999954223633
2013-07-22,47.80500030517578
2013-07-23,47.14500045776367
2013-07-24,46.6875
2013-07-25,48.65250015258789
2013-07-26,48.29999923706055
2013-07-29,47.99250030517578
2013-07-30,47.86000061035156
2013-07-31,44.252498626708984
2013-08-01,44.79249954223633
2013-08-02,46.0
2013-08-05,46.1349983215332
2013-08-06,45.72249984741211
2013-08-07,45.34749984741211
2013-08-08,45.19499969482422
2013-08-09,44.95249938964844
2013-08-12,44.939998626708984
2013-08-13,44.807498931884766
2013-08-14,44.587501525878906
2013-08-15,43.48249816894531
2013-08-16,43.282501220703125
2013-08-19,43.744998931884766
2013-08-20,43.30500030517578
2013-08-21,44.59749984741211
2013-08-22,44.72999954223633
2013-08-23,44.775001525878906
2013-08-26,43.75
2013-08-27,43.54249954223633
2013-08-28,43.8025016784668
2013-08-29,43.842498779296875
2013-08-30,43.60499954223633
2013-09-03,44.255001068115234
2013-09-04,44.04750061035156
2013-09-05,44.0525016784668
2013-09-06,44.16749954223633
2013-09-09,44.63750076293945
2013-09-10,46.147499084472656
2013-09-11,46.57749938964844
2013-09-12,46.26499938964844
2013-09-13,47.25
2013-09-16,47.345001220703125
2013-09-17,47.900001525878906
2013-09-18,48.412498474121094
2013-09-19,48.6775016784668
2013-09-20,49.70750045776367
2013-09-23,49.060001373291016
2013-09-24,48.334999084472656
2013-09-25,47.88999938964844
2013-09-26,48.38999938964844
2013-09-27,48.26250076293945
2013-09-30,47.775001525878906
2013-10-01,48.30500030517578
2013-10-02,47.95500183105469
2013-10-03,47.162498474121094
2013-10-04,47.619998931884766
2013-10-07,46.58250045776367
2013-10-08,45.63249969482422
2013-10-09,45.962501525878906
2013-10-10,47.25749969482422
2013-10-11,48.04999923706055
2013-10-14,48.36000061035156
2013-10-15,47.842498779296875
2013-10-16,48.907501220703125
2013-10-17,49.56999969482422
2013-10-18,50.11249923706055
2013-10-21,50.0099983215332
2013-10-22,49.994998931884766
2013-10-23,49.72249984741211
2013-10-24,50.727500915527344
2013-10-25,50.76499938964844
2013-10-28,50.77000045776367
2013-10-29,51.060001373291016
2013-10-30,50.95500183105469
2013-10-31,49.16749954223633
2013-11-01,49.790000915527344
2013-11-04,49.10499954223633
2013-11-05,49.342498779296875
2013-11-06,49.755001068115234
2013-11-07,49.025001525878906
2013-11-08,49.5724983215332
2013-11-11,49.817501068115234
2013-11-12,49.567501068115234
2013-11-13,49.94499969482422
2013-11-14,50.037498474121094
2013-11-15,50.5
2013-11-18,49.974998474121094
2013-11-19,49.34749984741211
2013-11-20,49.529998779296875
2013-11-21,50.40250015258789
2013-11-22,50.529998779296875
2013-11-25,50.48249816894531
2013-11-26,50.880001068115234
2013-11-27,50.997501373291016
2013-11-29,50.8650016784668
2013-12-02,51.282501220703125
2013-12-03,50.4375
2013-12-04,50.685001373291016
2013-12-05,50.4275016784668
2013-12-06,50.467498779296875
2013-12-09,50.397499084472656
2013-12-10,49.85749816894531
2013-12-11,51.415000915527344
2013-12-12,50.86000061035156
2013-12-13,51.84000015258789
2013-12-16,51.9375
2013-12-17,53.3125
2013-12-18,53.837501525878906
2013-12-19,54.02000045776367
2013-12-20,53.99250030517578
2013-12-23,54.50749969482422
2013-12-24,54.682498931884766
2013-12-26,55.04999923706055
2013-12-27,54.91749954223633
2013-12-30,55.227500915527344
2013-12-31,55.66999816894531
2014-01-02,55.252498626708984
2014-01-03,55.290000915527344
2014-01-06,54.95750045776367
2014-01-07,55.377498626708984
2014-01-08,55.55500030517578
2014-01-09,55.477500915527344
2014-01-10,55.282501220703125
2014-01-13,54.724998474121094
2014-01-14,55.662498474121094
2014-01-15,55.939998626708984
2014-01-16,55.442501068115234
2014-01-17,58.04499816894531
2014-01-21,57.98249816894531
2014-01-22,58.247501373291016
2014-01-23,57.0625
2014-01-24,55.3125
2014-01-27,54.05500030517578
2014-01-28,55.2400016784668
2014-01-29,54.279998779296875
2014-01-30,55.220001220703125
2014-01-31,53.85749816894531
2014-02-03,53.36750030517578
2014-02-04,53.6349983215332
2014-02-05,53.90250015258789
2014-02-06,54.752498626708984
2014-02-07,55.44499969482422
2014-02-10,55.13750076293945
2014-02-11,55.58250045776367
2014-02-12,56.04249954223633
2014-02-13,56.01250076293945
2014-02-14,56.5
2014-02-18,56.51499938964844
2014-02-19,55.970001220703125
2014-02-20,55.8650016784668
2014-02-21,55.84000015258789
2014-02-24,56.54750061035156
2014-02-25,56.77750015258789
2014-02-26,56.52750015258789
2014-02-27,56.56999969482422
2014-02-28,56.48500061035156
2014-03-03,55.36000061035156
2014-03-04,56.375
2014-03-05,55.70249938964844
2014-03-06,55.96500015258789
2014-03-07,56.38999938964844
2014-03-10,56.375
2014-03-11,56.79499816894531
2014-03-12,56.525001525878906
2014-03-13,55.19499969482422
2014-03-14,55.192501068115234
2014-03-17,55.94499969482422
2014-03-18,56.602500915527344
2014-03-19,55.95500183105469
2014-03-20,55.45500183105469
2014-03-21,55.842498779296875
2014-03-24,55.1875
2014-03-25,54.599998474121094
2014-03-26,53.91999816894531
2014-03-27,53.942501068115234
2014-03-28,53.022499084472656
2014-03-31,53.96500015258789
2014-04-01,53.67499923706055
2014-04-02,53.665000915527344
2014-04-03,53.752498626708984
2014-04-04,51.92499923706055
2014-04-07,50.852500915527344
2014-04-08,50.647499084472656
2014-04-09,51.8849983215332
2014-04-10,50.38750076293945
2014-04-11,49.157501220703125
2014-04-14,50.252498626708984
2014-04-15,51.01250076293945
2014-04-16,52.34000015258789
2014-04-17,51.98749923706055
2014-04-21,52.282501220703125
2014-04-22,52.49250030517578
2014-04-23,52.20500183105469
2014-04-24,52.349998474121094
2014-04-25,49.73249816894531
2014-04-28,50.35499954223633
2014-04-29,50.66749954223633
2014-04-30,50.65250015258789
2014-05-01,51.522499084472656
2014-05-02,51.10499954223633
2014-05-05,51.782501220703125
2014-05-06,51.34000015258789
2014-05-07,52.17499923706055
2014-05-08,52.724998474121094
2014-05-09,52.70249938964844
2014-05-12,52.92499923706055
2014-05-13,53.01499938964844
2014-05-14,52.46500015258789
2014-05-15,51.86249923706055
2014-05-16,52.45249938964844
2014-05-19,52.59000015258789
2014-05-20,51.97999954223633
2014-05-21,52.525001525878906
2014-05-22,52.342498779296875
2014-05-23,53.01750183105469
2014-05-27,53.625
2014-05-28,53.45000076293945
2014-05-29,53.66749954223633
2014-05-30,53.70750045776367
2014-06-02,53.380001068115234
2014-06-03,52.83000183105469
2014-06-04,52.85749816894531
2014-06-05,53.05500030517578
2014-06-06,53.25
2014-06-09,53.14500045776367
2014-06-10,53.5625
2014-06-11,53.16999816894531
2014-06-12,52.942501068115234
2014-06-13,52.8224983215332
2014-06-16,52.560001373291016
2014-06-17,52.70249938964844
2014-06-18,52.8125
2014-06-19,52.58000183105469
2014-06-20,52.372501373291016
2014-06-23,52.36750030517578
2014-06-24,51.9474983215332
2014-06-25,52.26499938964844
2014-06-26,52.2400016784668
2014-06-27,52.31999969482422
2014-06-30,52.6775016784668
2014-07-01,53.5625
2014-07-02,53.709999084472656
2014-07-03,54.127498626708984
2014-07-07,54.185001373291016
2014-07-08,53.814998626708984
2014-07-09,54.040000915527344
2014-07-10,53.8849983215332
2014-07-11,54.25
2014-07-14,55.25749969482422
2014-07-15,55.44499969482422
2014-07-16,55.66749954223633
2014-07-17,54.470001220703125
2014-07-18,55.04999923706055
2014-07-21,54.80500030517578
2014-07-22,55.314998626708984
2014-07-23,55.29999923706055
2014-07-24,55.685001373291016
2014-07-25,53.692501068115234
2014-07-28,53.55500030517578
2014-07-29,53.375
2014-07-30,53.51499938964844
2014-07-31,52.752498626708984
2014-08-01,52.95249938964844
2014-08-04,53.040000915527344
2014-08-05,52.6349983215332
2014-08-06,52.67250061035156
2014-08-07,52.2599983215332
2014-08-08,52.6150016784668
2014-08-11,52.64500045776367
2014-08-12,52.57500076293945
2014-08-13,52.85749816894531
2014-08-14,53.130001068115234
2014-08-15,52.54750061035156
2014-08-18,53.58000183105469
2014-08-19,53.75
2014-08-20,54.04999923706055
2014-08-21,53.9375
2014-08-22,54.022499084472656
2014-08-25,54.005001068115234
2014-08-26,54.182498931884766
2014-08-27,54.282501220703125
2014-08-28,53.650001525878906
2014-08-29,53.130001068115234
2014-09-02,53.682498931884766
2014-09-03,53.724998474121094
2014-09-04,53.564998626708984
2014-09-05,53.5525016784668
2014-09-08,53.942501068115234
2014-09-09,53.56999969482422
2014-09-10,54.220001220703125
2014-09-11,53.73749923706055
2014-09-12,53.5099983215332
2014-09-15,53.65999984741211
2014-09-16,54.32500076293945
2014-09-17,53.88249969482422
2014-09-18,54.11000061035156
2014-09-19,54.0625
2014-09-22,53.470001220703125
2014-09-23,53.1150016784668
2014-09-24,53.602500915527344
2014-09-25,52.6775016784668
2014-09-26,52.98500061035156
2014-09-29,52.73249816894531
2014-09-30,53.342498779296875
2014-10-01,52.502498626708984
2014-10-02,52.43000030517578
2014-10-03,52.997501373291016
2014-10-06,52.9474983215332
2014-10-07,52.01250076293945
2014-10-08,53.09000015258789
2014-10-09,51.9275016784668
2014-10-10,51.244998931884766
2014-10-13,51.06999969482422
2014-10-14,50.68000030517578
2014-10-15,50.0625
2014-10-16,50.75
2014-10-17,51.5
2014-10-20,51.962501525878906
2014-10-21,53.32749938964844
2014-10-22,52.72999954223633
2014-10-23,53.56999969482422
2014-10-24,53.369998931884766
2014-10-27,53.352500915527344
2014-10-28,54.1775016784668
2014-10-29,53.665000915527344
2014-10-30,59.162498474121094
2014-10-31,60.35749816894531
2014-11-03,60.3849983215332
2014-11-04,60.74250030517578
2014-11-05,62.38249969482422
2014-11-06,62.522499084472656
2014-11-07,63.10749816894531
2014-11-10,62.5525016784668
2014-11-11,62.432498931884766
2014-11-12,62.98749923706055
2014-11-13,62.72999954223633
2014-11-14,62.209999084472656
2014-11-17,62.45000076293945
2014-11-18,62.432498931884766
2014-11-19,62.46500015258789
2014-11-20,62.91749954223633
2014-11-21,63.55500030517578
2014-11-24,63.654998779296875
2014-11-25,64.31500244140625
2014-11-26,64.31500244140625
2014-11-28,64.54750061035156
2014-12-01,64.5374984741211
2014-12-02,65.00250244140625
2014-12-03,65.4000015258789
2014-12-04,65.28500366210938
2014-12-05,65.8375015258789
2014-12-08,65.7750015258789
2014-12-09,66.03500366210938
2014-12-10,65.43000030517578
2014-12-11,65.77999877929688
2014-12-12,64.19499969482422
2014-12-15,64.17500305175781
2014-12-16,63.352500915527344
2014-12-17,64.7699966430664
2014-12-18,66.04000091552734
2014-12-19,65.4175033569336
2014-12-22,66.05249786376953
2014-12-23,66.31500244140625
2014-12-24,66.90750122070312
2014-12-26,66.65499877929688
2014-12-29,66.35749816894531
2014-12-30,66.13749694824219
2014-12-31,65.55000305175781
2015-01-02,66.25499725341797
2015-01-05,64.7925033569336
2015-01-06,64.375
2015-01-07,65.23750305175781
2015-01-08,66.11250305175781
2015-01-09,65.13249969482422
2015-01-12,65.00499725341797
2015-01-13,65.19499969482422
2015-01-14,63.88999938964844
2015-01-15,63.282501220703125
2015-01-16,63.73749923706055
2015-01-20,64.20999908447266
2015-01-21,64.31999969482422
2015-01-22,64.4000015258789
2015-01-23,64.57250213623047
2015-01-26,64.13249969482422
2015-01-27,62.747501373291016
2015-01-28,61.59000015258789
2015-01-29,62.0
2015-01-30,63.727500915527344
2015-02-02,63.834999084472656
2015-02-03,64.94750213623047
2015-02-04,66.22250366210938
2015-02-05,67.94999694824219
2015-02-06,66.8550033569336
2015-02-09,66.36499786376953
2015-02-10,66.13749694824219
2015-02-11,66.49749755859375
2015-02-12,67.72750091552734
2015-02-13,67.40750122070312
2015-02-17,67.71749877929688
2015-02-18,67.27999877929688
2015-02-19,67.2750015258789
2015-02-20,68.25
2015-02-23,68.25250244140625
2015-02-24,68.11750030517578
2015-02-25,68.25250244140625
2015-02-26,68.4375
2015-02-27,67.82749938964844
2015-03-02,69.57250213623047
2015-03-03,68.82499694824219
2015-03-04,68.4375
2015-03-05,68.53250122070312
2015-03-06,67.33499908447266
2015-03-09,67.8550033569336
2015-03-10,66.30000305175781
2015-03-11,66.1875
2015-03-12,67.3949966430664
2015-03-13,66.25749969482422
2015-03-16,67.25499725341797
2015-03-17,66.125
2015-03-18,66.9175033569336
2015-03-19,66.80999755859375
2015-03-20,67.41000366210938
2015-03-23,67.08000183105469
2015-03-24,67.0999984741211
2015-03-25,65.7300033569336
2015-03-26,65.58999633789062
2015-03-27,65.54000091552734
2015-03-30,65.66000366210938
2015-03-31,65.41000366210938
2015-04-01,65.18000030517578
2015-04-02,65.29000091552734
2015-04-06,65.19999694824219
2015-04-07,65.80000305175781
2015-04-08,66.5
2015-04-09,66.44000244140625
2015-04-10,66.33999633789062
2015-04-13,65.61000061035156
2015-04-14,65.52999877929688
2015-04-15,65.68000030517578
2015-04-16,65.6500015258789
2015-04-17,64.5199966430664
2015-04-20,64.72000122070312
2015-04-21,65.3499984741211
2015-04-22,68.01000213623047
2015-04-23,67.72000122070312
2015-04-24,67.4800033569336
2015-04-27,67.0999984741211
2015-04-28,66.7699966430664
2015-04-29,67.33999633789062
2015-04-30,66.05000305175781
2015-05-01,65.7699966430664
2015-05-04,65.58000183105469
2015-05-05,65.95999908447266
2015-05-06,65.66999816894531
2015-05-07,66.58000183105469
2015-05-08,69.47000122070312
2015-05-11,69.0199966430664
2015-05-12,68.69000244140625
2015-05-13,68.6500015258789
2015-05-14,70.0
2015-05-15,69.56999969482422
2015-05-18,70.0
2015-05-19,70.16000366210938
2015-05-20,69.77999877929688
2015-05-21,69.37000274658203
2015-05-22,69.62000274658203
2015-05-26,68.54000091552734
2015-05-27,69.48999786376953
2015-05-28,69.55999755859375
2015-05-29,68.68000030517578
2015-06-01,69.11000061035156
2015-06-02,69.04000091552734
2015-06-03,68.94999694824219
2015-06-04,68.20999908447266
2015-06-05,68.37000274658203
2015-06-08,67.68000030517578
2015-06-09,67.94999694824219
2015-06-10,69.62999725341797
2015-06-11,69.63999938964844
2015-06-12,69.33000183105469
2015-06-15,68.56999969482422
2015-06-16,69.01000213623047
2015-06-17,68.75
2015-06-18,69.5
2015-06-19,68.69000244140625
2015-06-22,69.08999633789062
2015-06-23,69.41999816894531
2015-06-24,68.86000061035156
2015-06-25,68.62000274658203
2015-06-26,68.75
2015-06-29,66.72000122070312
2015-06-30,67.1500015258789
2015-07-01,67.8499984741211
2015-07-02,68.23999786376953
2015-07-06,68.12000274658203
2015-07-07,67.7699966430664
2015-07-08,66.7300033569336
2015-07-09,67.05000305175781
2015-07-10,68.41999816894531
2015-07-13,69.5199966430664
2015-07-14,70.0999984741211
2015-07-15,70.0199966430664
2015-07-16,70.56999969482422
2015-07-17,70.87999725341797
2015-07-20,72.69999694824219
2015-07-21,72.0199966430664
2015-07-22,71.97000122070312
2015-07-23,71.75
2015-07-24,74.80000305175781
2015-07-27,73.86000061035156
2015-07-28,74.73999786376953
2015-07-29,76.01000213623047
2015-07-30,76.37999725341797
2015-07-31,75.33999633789062
2015-08-03,75.7699966430664
2015-08-04,75.2699966430664
2015-08-05,74.9800033569336
2015-08-06,73.58000183105469
2015-08-07,74.20999908447266
2015-08-10,74.37999725341797
2015-08-11,73.36000061035156
2015-08-12,73.54000091552734
2015-08-13,73.93000030517578
2015-08-14,74.22000122070312
2015-08-17,74.41000366210938
2015-08-18,74.47000122070312
2015-08-19,74.4000015258789
2015-08-20,73.94999694824219
2015-08-21,71.19000244140625
2015-08-24,68.36000061035156
2015-08-25,66.97000122070312
2015-08-26,70.69000244140625
2015-08-27,72.4000015258789
2015-08-28,72.45999908447266
2015-08-31,71.30000305175781
2015-09-01,68.95999908447266
2015-09-02,69.62000274658203
2015-09-03,70.4000015258789
2015-09-04,69.16000366210938
2015-09-08,70.52999877929688
2015-09-09,69.5999984741211
2015-09-10,70.2300033569336
2015-09-11,70.76000213623047
2015-09-14,70.01000213623047
2015-09-15,70.51000213623047
2015-09-16,70.98999786376953
2015-09-17,70.95999908447266
2015-09-18,69.79000091552734
2015-09-21,70.77999877929688
2015-09-22,70.25
2015-09-23,70.94999694824219
2015-09-24,70.23999786376953
2015-09-25,70.69000244140625
2015-09-28,67.19999694824219
2015-09-29,68.52999877929688
2015-09-30,69.66000366210938
