,CSWI
2019-08-06,67.9000015258789
2019-08-07,68.5199966430664
2019-08-08,70.30999755859375
2019-08-09,69.4000015258789
2019-08-12,71.01000213623047
2019-08-13,70.52999877929688
2019-08-14,69.9800033569336
2019-08-15,68.23999786376953
2019-08-16,70.25
2019-08-19,69.30999755859375
2019-08-20,68.7300033569336
2019-08-21,68.3499984741211
2019-08-22,67.62000274658203
2019-08-23,65.37999725341797
2019-08-26,66.2699966430664
2019-08-27,65.7699966430664
2019-08-28,66.48999786376953
2019-08-29,67.6500015258789
2019-08-30,68.20999908447266
2019-09-03,67.48999786376953
2019-09-04,68.76000213623047
2019-09-05,68.79000091552734
2019-09-06,68.69000244140625
2019-09-09,68.68000030517578
2019-09-10,68.37999725341797
2019-09-11,71.0999984741211
2019-09-12,71.04000091552734
2019-09-13,71.22000122070312
2019-09-16,70.86000061035156
2019-09-17,70.41000366210938
2019-09-18,69.75
2019-09-19,68.9000015258789
2019-09-20,68.72000122070312
2019-09-23,68.54000091552734
2019-09-24,68.81999969482422
2019-09-25,70.41999816894531
2019-09-26,69.80000305175781
2019-09-27,69.20999908447266
2019-09-30,69.02999877929688
2019-10-01,66.91999816894531
2019-10-02,66.04000091552734
2019-10-03,64.79499816894531
2019-10-04,65.44000244140625
2019-10-07,65.12000274658203
2019-10-08,64.91999816894531
2019-10-09,65.12999725341797
2019-10-10,64.41000366210938
2019-10-11,65.18000030517578
2019-10-14,64.73999786376953
2019-10-15,64.93000030517578
2019-10-16,65.4000015258789
2019-10-17,67.05999755859375
2019-10-18,67.0999984741211
2019-10-21,67.63999938964844
2019-10-22,67.86000061035156
2019-10-23,67.16999816894531
2019-10-24,67.56999969482422
2019-10-25,68.02999877929688
2019-10-28,68.52999877929688
2019-10-29,68.94000244140625
2019-10-30,69.33999633789062
2019-10-31,69.22000122070312
2019-11-01,70.37999725341797
2019-11-04,70.91000366210938
2019-11-05,70.41000366210938
2019-11-06,73.58999633789062
2019-11-07,72.91999816894531
2019-11-08,74.0999984741211
2019-11-11,74.12999725341797
2019-11-12,75.45999908447266
2019-11-13,75.55000305175781
2019-11-14,75.54000091552734
2019-11-15,75.18000030517578
2019-11-18,73.73999786376953
2019-11-19,73.87000274658203
2019-11-20,72.88999938964844
2019-11-21,73.19000244140625
2019-11-22,72.83000183105469
2019-11-25,73.4800033569336
2019-11-26,74.1500015258789
2019-11-27,74.54000091552734
2019-11-29,73.83000183105469
2019-12-02,73.13999938964844
2019-12-03,73.05999755859375
2019-12-04,73.47000122070312
2019-12-05,74.05000305175781
2019-12-06,74.5
2019-12-09,74.45999908447266
2019-12-10,74.9800033569336
2019-12-11,75.80999755859375
2019-12-12,76.9800033569336
2019-12-13,76.66000366210938
2019-12-16,77.69999694824219
2019-12-17,77.62000274658203
2019-12-18,76.98999786376953
2019-12-19,76.51000213623047
2019-12-20,76.93000030517578
2019-12-23,77.62999725341797
2019-12-24,77.80000305175781
2019-12-26,77.68000030517578
2019-12-27,77.30000305175781
2019-12-30,76.66000366210938
2019-12-31,77.0
2020-01-02,77.33999633789062
2020-01-03,77.44999694824219
2020-01-06,77.47000122070312
2020-01-07,77.22000122070312
2020-01-08,77.66999816894531
2020-01-09,78.0
2020-01-10,78.05000305175781
2020-01-13,78.37000274658203
2020-01-14,78.23999786376953
2020-01-15,78.2699966430664
2020-01-16,79.41000366210938
2020-01-17,80.0
2020-01-21,79.37000274658203
2020-01-22,79.32499694824219
2020-01-23,80.33999633789062
2020-01-24,79.44999694824219
2020-01-27,78.83000183105469
2020-01-28,79.76000213623047
2020-01-29,80.51000213623047
2020-01-30,79.69000244140625
2020-01-31,75.87999725341797
2020-02-03,76.43000030517578
2020-02-04,71.91000366210938
2020-02-05,75.43000030517578
2020-02-06,74.2699966430664
2020-02-07,72.08000183105469
2020-02-10,72.4000015258789
2020-02-11,72.9000015258789
2020-02-12,73.86000061035156
2020-02-13,73.98999786376953
2020-02-14,73.86000061035156
2020-02-18,73.9000015258789
2020-02-19,73.70999908447266
2020-02-20,74.31999969482422
2020-02-21,73.69999694824219
2020-02-24,72.56999969482422
2020-02-25,69.98999786376953
2020-02-26,70.12000274658203
2020-02-27,70.37000274658203
2020-02-28,65.83999633789062
2020-03-02,69.2300033569336
2020-03-03,69.7300033569336
2020-03-04,72.76000213623047
2020-03-05,72.01000213623047
2020-03-06,71.81999969482422
2020-03-09,70.5199966430664
2020-03-10,73.25
2020-03-11,69.08000183105469
2020-03-12,62.040000915527344
2020-03-13,66.9800033569336
2020-03-16,62.27000045776367
2020-03-17,71.2300033569336
2020-03-18,60.06999969482422
2020-03-19,62.650001525878906
2020-03-20,58.529998779296875
2020-03-23,59.0
2020-03-24,65.73999786376953
2020-03-25,63.04999923706055
2020-03-26,64.23999786376953
2020-03-27,62.0
2020-03-30,65.58999633789062
2020-03-31,64.8499984741211
2020-04-01,59.34000015258789
2020-04-02,60.90999984741211
2020-04-03,58.59000015258789
2020-04-06,63.06999969482422
2020-04-07,64.22000122070312
2020-04-08,67.2300033569336
2020-04-09,67.48999786376953
2020-04-13,65.56999969482422
2020-04-14,66.80999755859375
2020-04-15,65.0
2020-04-16,65.48999786376953
2020-04-17,66.86000061035156
2020-04-20,65.55999755859375
2020-04-21,65.0
2020-04-22,65.2300033569336
2020-04-23,65.5199966430664
2020-04-24,65.79000091552734
2020-04-27,66.01000213623047
2020-04-28,66.62000274658203
2020-04-29,69.4000015258789
2020-04-30,66.23999786376953
2020-05-01,64.62000274658203
2020-05-04,65.31999969482422
2020-05-05,65.83999633789062
2020-05-06,64.27999877929688
2020-05-07,64.86000061035156
2020-05-08,66.55000305175781
2020-05-11,66.29000091552734
2020-05-12,63.959999084472656
2020-05-13,62.20000076293945
2020-05-14,62.43000030517578
2020-05-15,62.5099983215332
2020-05-18,66.83000183105469
2020-05-19,65.54000091552734
2020-05-20,67.72000122070312
2020-05-21,66.38999938964844
2020-05-22,66.1500015258789
2020-05-26,68.43000030517578
2020-05-27,70.26000213623047
2020-05-28,72.33000183105469
2020-05-29,71.55999755859375
2020-06-01,72.08999633789062
2020-06-02,72.31999969482422
2020-06-03,74.61000061035156
2020-06-04,75.0
2020-06-05,78.86000061035156
2020-06-08,77.4800033569336
2020-06-09,76.83999633789062
2020-06-10,74.86000061035156
2020-06-11,69.8499984741211
2020-06-12,69.04000091552734
2020-06-15,70.27999877929688
2020-06-16,71.18000030517578
2020-06-17,69.76000213623047
2020-06-18,68.80999755859375
2020-06-19,67.81999969482422
2020-06-22,68.41999816894531
2020-06-23,68.12999725341797
2020-06-24,66.48999786376953
2020-06-25,66.5999984741211
2020-06-26,66.12000274658203
2020-06-29,68.48999786376953
2020-06-30,69.11000061035156
2020-07-01,67.9000015258789
2020-07-02,69.80000305175781
2020-07-06,69.91000366210938
2020-07-07,67.62999725341797
2020-07-08,67.05000305175781
2020-07-09,65.69000244140625
2020-07-10,67.01000213623047
2020-07-13,68.2699966430664
2020-07-14,70.91000366210938
2020-07-15,71.2699966430664
2020-07-16,70.31999969482422
2020-07-17,70.55000305175781
2020-07-20,70.43000030517578
2020-07-21,70.66999816894531
2020-07-22,68.58000183105469
2020-07-23,68.05000305175781
2020-07-24,67.62000274658203
2020-07-27,68.7300033569336
2020-07-28,67.27999877929688
2020-07-29,68.83000183105469
2020-07-30,66.69999694824219
2020-07-31,66.79000091552734
2020-08-03,71.77999877929688
2020-08-04,73.48999786376953
2020-08-05,72.5999984741211
2020-08-06,72.88999938964844
2020-08-07,73.30999755859375
2020-08-10,74.7699966430664
2020-08-11,74.87000274658203
2020-08-12,75.87000274658203
2020-08-13,75.11000061035156
2020-08-14,74.69000244140625
2020-08-17,75.51000213623047
2020-08-18,74.73999786376953
2020-08-19,73.9000015258789
2020-08-20,73.23999786376953
2020-08-21,72.80000305175781
2020-08-24,73.30000305175781
2020-08-25,73.4800033569336
2020-08-26,72.27999877929688
2020-08-27,71.75
2020-08-28,72.9800033569336
2020-08-31,72.25
2020-09-01,73.76000213623047
2020-09-02,78.25
2020-09-03,75.75
2020-09-04,75.45999908447266
2020-09-08,74.9000015258789
2020-09-09,74.29000091552734
2020-09-10,75.05000305175781
2020-09-11,74.33999633789062
2020-09-14,74.66999816894531
2020-09-15,74.2699966430664
2020-09-16,74.94999694824219
2020-09-17,75.2300033569336
2020-09-18,75.13999938964844
2020-09-21,74.38999938964844
2020-09-22,74.66999816894531
2020-09-23,74.22000122070312
2020-09-24,74.91999816894531
2020-09-25,75.61000061035156
2020-09-28,77.5
2020-09-29,77.93000030517578
2020-09-30,77.25
2020-10-01,77.66999816894531
2020-10-02,78.58999633789062
2020-10-05,80.0
2020-10-06,80.75
2020-10-07,83.0
2020-10-08,84.4000015258789
2020-10-09,85.55000305175781
2020-10-12,86.97000122070312
2020-10-13,86.0
2020-10-14,86.0
2020-10-15,86.87000274658203
2020-10-16,87.1500015258789
2020-10-19,87.01000213623047
2020-10-20,86.62000274658203
2020-10-21,85.12999725341797
2020-10-22,83.94999694824219
2020-10-23,85.0199966430664
2020-10-26,84.70999908447266
2020-10-27,84.5
2020-10-28,83.04000091552734
2020-10-29,83.37000274658203
2020-10-30,85.52999877929688
2020-11-02,88.7300033569336
2020-11-03,92.5
2020-11-04,89.2300033569336
2020-11-05,103.31999969482422
2020-11-06,103.01000213623047
2020-11-09,104.01000213623047
2020-11-10,109.72000122070312
2020-11-11,106.77999877929688
2020-11-12,104.3499984741211
2020-11-13,106.55000305175781
2020-11-16,111.7699966430664
2020-11-17,113.93000030517578
2020-11-18,111.04000091552734
2020-11-19,111.5999984741211
2020-11-20,108.5
2020-11-23,110.33000183105469
2020-11-24,114.58999633789062
2020-11-25,109.94999694824219
2020-11-27,108.25
2020-11-30,107.29000091552734
2020-12-01,106.30999755859375
2020-12-02,104.38999938964844
2020-12-03,105.08999633789062
2020-12-04,106.43000030517578
2020-12-07,104.73999786376953
2020-12-08,107.19000244140625
2020-12-09,108.80000305175781
2020-12-10,108.33999633789062
2020-12-11,110.04000091552734
2020-12-14,110.98999786376953
2020-12-15,114.91000366210938
2020-12-16,114.0199966430664
2020-12-17,116.27999877929688
2020-12-18,110.55999755859375
2020-12-21,112.58999633789062
2020-12-22,111.91999816894531
2020-12-23,111.20999908447266
2020-12-24,111.69999694824219
2020-12-28,112.48999786376953
2020-12-29,111.05999755859375
2020-12-30,111.58000183105469
2020-12-31,111.91000366210938
2021-01-04,110.66999816894531
2021-01-05,113.93000030517578
2021-01-06,117.80000305175781
2021-01-07,122.5999984741211
2021-01-08,122.06999969482422
2021-01-11,123.01000213623047
2021-01-12,124.69000244140625
2021-01-13,121.7300033569336
2021-01-14,124.27999877929688
2021-01-15,124.86000061035156
2021-01-19,125.44999694824219
2021-01-20,126.20999908447266
2021-01-21,124.66999816894531
2021-01-22,126.0
2021-01-25,123.19000244140625
2021-01-26,121.86000061035156
2021-01-27,116.12000274658203
2021-01-28,120.44999694824219
2021-01-29,116.5199966430664
2021-02-01,121.33000183105469
2021-02-02,122.80000305175781
2021-02-03,120.75
2021-02-04,122.9000015258789
2021-02-05,118.98999786376953
2021-02-08,126.18000030517578
2021-02-09,128.10000610351562
2021-02-10,125.7699966430664
2021-02-11,126.68000030517578
2021-02-12,128.22000122070312
2021-02-16,129.0
2021-02-17,127.9800033569336
2021-02-18,128.14999389648438
2021-02-19,131.33999633789062
2021-02-22,127.13999938964844
2021-02-23,127.56999969482422
2021-02-24,132.1300048828125
2021-02-25,126.80999755859375
2021-02-26,125.56999969482422
2021-03-01,129.30999755859375
2021-03-02,127.08000183105469
2021-03-03,128.22000122070312
2021-03-04,124.9000015258789
2021-03-05,128.2100067138672
2021-03-08,130.8300018310547
2021-03-09,133.1999969482422
2021-03-10,136.2100067138672
2021-03-11,135.08999633789062
2021-03-12,138.3300018310547
2021-03-15,134.1999969482422
2021-03-16,133.57000732421875
2021-03-17,132.9199981689453
2021-03-18,132.5500030517578
2021-03-19,132.0
2021-03-22,130.11000061035156
2021-03-23,128.39999389648438
2021-03-24,131.5
2021-03-25,131.00999450683594
2021-03-26,135.6999969482422
2021-03-29,134.39999389648438
2021-03-30,135.0500030517578
2021-03-31,135.0
2021-04-01,136.32000732421875
2021-04-05,138.99000549316406
2021-04-06,140.24000549316406
2021-04-07,137.0
2021-04-08,137.49000549316406
2021-04-09,140.33999633789062
2021-04-12,139.3699951171875
2021-04-13,137.3800048828125
2021-04-14,138.5500030517578
2021-04-15,139.38999938964844
2021-04-16,140.52000427246094
2021-04-19,138.82000732421875
2021-04-20,139.88999938964844
2021-04-21,140.14999389648438
2021-04-22,141.3300018310547
2021-04-23,141.27000427246094
2021-04-26,140.32000732421875
2021-04-27,138.55999755859375
2021-04-28,137.00999450683594
2021-04-29,137.39999389648438
2021-04-30,135.41000366210938
2021-05-03,135.7899932861328
2021-05-04,133.5399932861328
2021-05-05,132.97000122070312
2021-05-06,133.74000549316406
2021-05-07,134.1999969482422
2021-05-10,129.77999877929688
2021-05-11,126.0
2021-05-12,122.37000274658203
2021-05-13,125.37999725341797
2021-05-14,128.92999267578125
