,FIXD
2018-07-18,49.279998779296875
2018-07-19,49.400001525878906
2018-07-20,49.25899887084961
2018-07-23,49.04999923706055
2018-07-24,49.09299850463867
2018-07-25,49.119998931884766
2018-07-26,49.150001525878906
2018-07-27,49.15999984741211
2018-07-30,49.130001068115234
2018-07-31,49.16999816894531
2018-08-01,49.0099983215332
2018-08-02,49.150001525878906
2018-08-03,49.209999084472656
2018-08-06,49.27000045776367
2018-08-07,49.09000015258789
2018-08-08,49.2400016784668
2018-08-09,49.290000915527344
2018-08-10,49.45000076293945
2018-08-13,49.47999954223633
2018-08-14,49.40999984741211
2018-08-15,49.5099983215332
2018-08-16,49.34000015258789
2018-08-17,49.4900016784668
2018-08-20,49.619998931884766
2018-08-21,49.47999954223633
2018-08-22,49.54999923706055
2018-08-23,49.42499923706055
2018-08-24,49.56999969482422
2018-08-27,49.470001220703125
2018-08-28,49.369998931884766
2018-08-29,49.400001525878906
2018-08-30,49.439998626708984
2018-08-31,49.400001525878906
2018-09-04,49.349998474121094
2018-09-05,49.308998107910156
2018-09-06,49.349998474121094
2018-09-07,49.18000030517578
2018-09-10,49.220001220703125
2018-09-11,49.15999984741211
2018-09-12,49.15999984741211
2018-09-13,49.16999816894531
2018-09-14,49.0
2018-09-17,49.01100158691406
2018-09-18,48.86000061035156
2018-09-19,48.86000061035156
2018-09-20,48.83000183105469
2018-09-21,48.83000183105469
2018-09-24,48.81999969482422
2018-09-25,48.86000061035156
2018-09-26,48.90999984741211
2018-09-27,48.939998626708984
2018-09-28,48.9900016784668
2018-10-01,48.95000076293945
2018-10-02,48.959999084472656
2018-10-03,48.7400016784668
2018-10-04,48.68000030517578
2018-10-05,48.47999954223633
2018-10-08,48.560001373291016
2018-10-09,48.63999938964844
2018-10-10,48.560001373291016
2018-10-11,48.630001068115234
2018-10-12,48.72999954223633
2018-10-15,48.72999954223633
2018-10-16,48.689998626708984
2018-10-17,48.63999938964844
2018-10-18,48.560001373291016
2018-10-19,48.560001373291016
2018-10-22,48.58000183105469
2018-10-23,48.43000030517578
2018-10-24,48.599998474121094
2018-10-25,48.619998931884766
2018-10-26,48.720001220703125
2018-10-29,48.70000076293945
2018-10-30,48.65999984741211
2018-10-31,48.59000015258789
2018-11-01,48.599998474121094
2018-11-02,48.40999984741211
2018-11-05,48.439998626708984
2018-11-06,48.400001525878906
2018-11-07,48.494998931884766
2018-11-08,48.439998626708984
2018-11-09,48.58000183105469
2018-11-12,48.56999969482422
2018-11-13,48.58000183105469
2018-11-14,48.66999816894531
2018-11-15,48.599998474121094
2018-11-16,48.742000579833984
2018-11-19,48.810001373291016
2018-11-20,48.76499938964844
2018-11-21,48.55500030517578
2018-11-23,48.61000061035156
2018-11-26,48.564998626708984
2018-11-27,48.560001373291016
2018-11-28,48.65999984741211
2018-11-29,48.63999938964844
2018-11-30,48.65999984741211
2018-12-03,48.689998626708984
2018-12-04,48.90999984741211
2018-12-06,49.0099983215332
2018-12-07,49.150001525878906
2018-12-10,49.099998474121094
2018-12-11,49.130001068115234
2018-12-12,49.08000183105469
2018-12-13,49.099998474121094
2018-12-14,49.0099983215332
2018-12-17,49.1150016784668
2018-12-18,49.16999816894531
2018-12-19,49.16999816894531
2018-12-20,49.209999084472656
2018-12-21,49.2400016784668
2018-12-24,49.22999954223633
2018-12-26,49.11000061035156
2018-12-27,49.20000076293945
2018-12-28,49.34000015258789
2018-12-31,49.34000015258789
2019-01-02,49.439998626708984
2019-01-03,49.624000549316406
2019-01-04,49.56999969482422
2019-01-07,49.52000045776367
2019-01-08,49.47999954223633
2019-01-09,49.54999923706055
2019-01-10,49.43000030517578
2019-01-11,49.540000915527344
2019-01-14,49.56999969482422
2019-01-15,49.459999084472656
2019-01-16,49.4900016784668
2019-01-17,49.52000045776367
2019-01-18,49.459999084472656
2019-01-22,49.5099983215332
2019-01-23,49.459999084472656
2019-01-24,49.470001220703125
2019-01-25,49.52000045776367
2019-01-28,49.47999954223633
2019-01-29,49.58000183105469
2019-01-30,49.619998931884766
2019-01-31,49.790000915527344
2019-02-01,49.70000076293945
2019-02-04,49.7400016784668
2019-02-05,49.79999923706055
2019-02-06,49.72999954223633
2019-02-07,49.869998931884766
2019-02-08,49.979000091552734
2019-02-11,49.84600067138672
2019-02-12,49.88999938964844
2019-02-13,49.7400016784668
2019-02-14,49.91899871826172
2019-02-15,49.90999984741211
2019-02-19,50.0
2019-02-20,49.97999954223633
2019-02-21,49.66999816894531
2019-02-22,49.849998474121094
2019-02-25,49.790000915527344
2019-02-26,49.900001525878906
2019-02-27,49.75
2019-02-28,49.70000076293945
2019-03-01,49.65999984741211
2019-03-04,49.7400016784668
2019-03-05,49.70000076293945
2019-03-06,49.77000045776367
2019-03-07,49.90999984741211
2019-03-08,49.95000076293945
2019-03-11,49.939998626708984
2019-03-12,50.029998779296875
2019-03-13,50.0099983215332
2019-03-14,50.0099983215332
2019-03-15,50.06999969482422
2019-03-18,50.0099983215332
2019-03-19,50.0099983215332
2019-03-20,50.130001068115234
2019-03-21,50.06999969482422
2019-03-22,50.31999969482422
2019-03-25,50.380001068115234
2019-03-26,50.486000061035156
2019-03-27,50.4900016784668
2019-03-28,50.63999938964844
2019-03-29,50.560001373291016
2019-04-01,50.380001068115234
2019-04-02,50.38999938964844
2019-04-03,50.34000015258789
2019-04-04,50.369998931884766
2019-04-05,50.40999984741211
2019-04-08,50.400001525878906
2019-04-09,50.45500183105469
2019-04-10,50.54999923706055
2019-04-11,50.459999084472656
2019-04-12,50.310001373291016
2019-04-15,50.310001373291016
2019-04-16,50.268001556396484
2019-04-17,50.28499984741211
2019-04-18,50.349998474121094
2019-04-22,50.310001373291016
2019-04-23,50.2400016784668
2019-04-24,50.35499954223633
2019-04-25,50.36000061035156
2019-04-26,50.4900016784668
2019-04-29,50.40999984741211
2019-04-30,50.41999816894531
2019-05-01,50.4900016784668
2019-05-02,50.38999938964844
2019-05-03,50.459999084472656
2019-05-06,50.47999954223633
2019-05-07,50.619998931884766
2019-05-08,50.4900016784668
2019-05-09,50.529998779296875
2019-05-10,50.58000183105469
2019-05-13,50.70000076293945
2019-05-14,50.7400016784668
2019-05-15,50.790000915527344
2019-05-16,50.790000915527344
2019-05-17,50.77000045776367
2019-05-20,50.75
2019-05-21,50.59600067138672
2019-05-22,50.70000076293945
2019-05-23,50.8380012512207
2019-05-24,50.880001068115234
2019-05-28,50.90999984741211
2019-05-29,50.939998626708984
2019-05-30,51.150001525878906
2019-05-31,51.33000183105469
2019-06-03,51.47999954223633
2019-06-04,51.43000030517578
2019-06-05,51.36000061035156
2019-06-06,51.400001525878906
2019-06-07,51.560001373291016
2019-06-10,51.33000183105469
2019-06-11,51.369998931884766
2019-06-12,51.43000030517578
2019-06-13,51.52299880981445
2019-06-14,51.400001525878906
2019-06-17,51.36000061035156
2019-06-18,51.52000045776367
2019-06-19,51.68000030517578
2019-06-20,51.72999954223633
2019-06-21,51.630001068115234
2019-06-24,51.72999954223633
2019-06-25,51.7400016784668
2019-06-26,51.63999938964844
2019-06-27,51.77000045776367
2019-06-28,51.790000915527344
2019-07-01,51.79999923706055
2019-07-02,51.880001068115234
2019-07-03,51.959999084472656
2019-07-05,51.75
2019-07-08,51.744998931884766
2019-07-09,51.7400016784668
2019-07-10,51.77000045776367
2019-07-11,51.560001373291016
2019-07-12,51.630001068115234
2019-07-15,51.720001220703125
2019-07-16,51.630001068115234
2019-07-17,51.79899978637695
2019-07-18,51.849998474121094
2019-07-19,51.810001373291016
2019-07-22,51.84000015258789
2019-07-23,51.689998626708984
2019-07-24,51.7599983215332
2019-07-25,51.70000076293945
2019-07-26,51.650001525878906
2019-07-29,51.689998626708984
2019-07-30,51.72999954223633
2019-07-31,51.790000915527344
2019-08-01,52.13999938964844
2019-08-02,52.2400016784668
2019-08-05,52.41999816894531
2019-08-06,52.5
2019-08-07,52.439998626708984
2019-08-08,52.58000183105469
2019-08-09,52.459999084472656
2019-08-12,52.70000076293945
2019-08-13,52.54999923706055
2019-08-14,52.81999969482422
2019-08-15,52.970001220703125
2019-08-16,52.939998626708984
2019-08-19,52.81999969482422
2019-08-20,52.97999954223633
2019-08-21,52.779998779296875
2019-08-22,52.70000076293945
2019-08-23,52.88999938964844
2019-08-26,52.900001525878906
2019-08-27,53.0099983215332
2019-08-28,53.02000045776367
2019-08-29,53.0
2019-08-30,53.029998779296875
2019-09-03,53.09000015258789
2019-09-04,53.209999084472656
2019-09-05,52.95000076293945
2019-09-06,53.029998779296875
2019-09-09,52.7400016784668
2019-09-10,52.529998779296875
2019-09-11,52.5
2019-09-12,52.41999816894531
2019-09-13,52.084999084472656
2019-09-16,52.27000045776367
2019-09-17,52.380001068115234
2019-09-18,52.380001068115234
2019-09-19,52.38999938964844
2019-09-20,52.650001525878906
2019-09-23,52.66999816894531
2019-09-24,52.79999923706055
2019-09-25,52.5
2019-09-26,52.52899932861328
2019-09-27,52.619998931884766
2019-09-30,52.654998779296875
2019-10-01,52.619998931884766
2019-10-02,52.83000183105469
2019-10-03,53.029998779296875
2019-10-04,53.099998474121094
2019-10-07,52.880001068115234
2019-10-08,52.9900016784668
2019-10-09,52.93000030517578
2019-10-10,52.619998931884766
2019-10-11,52.54499816894531
2019-10-14,52.56999969482422
2019-10-15,52.4900016784668
2019-10-16,52.540000915527344
2019-10-17,52.51499938964844
2019-10-18,52.54999923706055
2019-10-21,52.45000076293945
2019-10-22,52.349998474121094
2019-10-23,52.41999816894531
2019-10-24,52.42300033569336
2019-10-25,52.369998931884766
2019-10-28,52.27000045776367
2019-10-29,52.27000045776367
2019-10-30,52.41999816894531
2019-10-31,52.54999923706055
2019-11-01,52.65999984741211
2019-11-04,52.52000045776367
2019-11-05,52.36000061035156
2019-11-06,52.435001373291016
2019-11-07,52.2400016784668
2019-11-08,52.16999816894531
2019-11-11,52.25
2019-11-12,52.2599983215332
2019-11-13,52.34000015258789
2019-11-14,52.494998931884766
2019-11-15,52.47999954223633
2019-11-18,52.5099983215332
2019-11-19,52.529998779296875
2019-11-20,52.68000030517578
2019-11-21,52.470001220703125
2019-11-22,52.47600173950195
2019-11-25,52.529998779296875
2019-11-26,52.630001068115234
2019-11-27,52.54999923706055
2019-11-29,52.56999969482422
2019-12-02,52.40999984741211
2019-12-03,52.709999084472656
2019-12-04,52.56999969482422
2019-12-05,52.483001708984375
2019-12-06,52.45000076293945
2019-12-09,52.470001220703125
2019-12-10,52.439998626708984
2019-12-11,52.59000015258789
2019-12-12,52.38999938964844
2019-12-13,51.869998931884766
2019-12-16,51.77000045776367
2019-12-17,51.59000015258789
2019-12-18,51.65999984741211
2019-12-19,51.70000076293945
2019-12-20,51.72999954223633
2019-12-23,51.66999816894531
2019-12-24,51.70000076293945
2019-12-26,51.75400161743164
2019-12-27,51.85499954223633
2019-12-30,51.77000045776367
2019-12-31,51.81999969482422
2020-01-02,51.900001525878906
2020-01-03,52.08000183105469
2020-01-06,52.029998779296875
2020-01-07,51.96200180053711
2020-01-08,51.880001068115234
2020-01-09,51.91999816894531
2020-01-10,52.01499938964844
2020-01-13,51.959999084472656
2020-01-14,52.029998779296875
2020-01-15,52.150001525878906
2020-01-16,52.106998443603516
2020-01-17,52.04999923706055
2020-01-21,52.209999084472656
2020-01-22,52.154998779296875
2020-01-23,52.220001220703125
2020-01-24,52.349998474121094
2020-01-27,52.52000045776367
2020-01-28,52.38999938964844
2020-01-29,52.560001373291016
2020-01-30,52.59000015258789
2020-01-31,52.75
2020-02-03,52.72999954223633
2020-02-04,52.540000915527344
2020-02-05,52.45000076293945
2020-02-06,52.4900016784668
2020-02-07,52.64500045776367
2020-02-10,52.720001220703125
2020-02-11,52.65999984741211
2020-02-12,52.58000183105469
2020-02-13,52.595001220703125
2020-02-14,52.619998931884766
2020-02-18,52.709999084472656
2020-02-19,52.70000076293945
2020-02-20,52.76499938964844
2020-02-21,52.81999969482422
2020-02-24,53.029998779296875
2020-02-25,53.130001068115234
2020-02-26,52.9900016784668
2020-02-27,53.15999984741211
2020-02-28,53.4900016784668
2020-03-02,53.400001525878906
2020-03-03,53.90999984741211
2020-03-04,53.709999084472656
2020-03-05,54.0
2020-03-06,54.2400016784668
2020-03-09,54.29999923706055
2020-03-10,53.52000045776367
2020-03-11,53.150001525878906
2020-03-12,51.72999954223633
2020-03-13,51.20000076293945
2020-03-16,52.81999969482422
2020-03-17,52.400001525878906
2020-03-18,51.77000045776367
2020-03-19,50.02199935913086
2020-03-20,49.68000030517578
2020-03-23,51.310001373291016
2020-03-24,51.310001373291016
2020-03-25,50.83000183105469
2020-03-26,51.779998779296875
2020-03-27,52.43000030517578
2020-03-30,52.70500183105469
2020-03-31,52.709999084472656
2020-04-01,52.84000015258789
2020-04-02,53.029998779296875
2020-04-03,53.02000045776367
2020-04-06,53.040000915527344
2020-04-07,53.130001068115234
2020-04-08,53.19599914550781
2020-04-09,53.58000183105469
2020-04-13,53.75
2020-04-14,53.59000015258789
2020-04-15,53.92300033569336
2020-04-16,54.029998779296875
2020-04-17,54.0
2020-04-20,53.880001068115234
2020-04-21,53.790000915527344
2020-04-22,53.79999923706055
2020-04-23,53.93000030517578
2020-04-24,53.90999984741211
2020-04-27,53.709999084472656
2020-04-28,53.86000061035156
2020-04-29,53.880001068115234
2020-04-30,53.900001525878906
2020-05-01,53.97999954223633
2020-05-04,54.04999923706055
2020-05-05,53.91999816894531
2020-05-06,53.875
2020-05-07,53.92900085449219
2020-05-08,53.599998474121094
2020-05-11,53.68000030517578
2020-05-12,53.70000076293945
2020-05-13,53.790000915527344
2020-05-14,53.79499816894531
2020-05-15,53.95000076293945
2020-05-18,53.84000015258789
2020-05-19,53.900001525878906
2020-05-20,54.09000015258789
2020-05-21,54.04999923706055
2020-05-22,54.20000076293945
2020-05-26,54.0620002746582
2020-05-27,54.220001220703125
2020-05-28,54.224998474121094
2020-05-29,54.369998931884766
2020-06-01,54.310001373291016
2020-06-02,54.41999816894531
2020-06-03,54.2400016784668
2020-06-04,54.209999084472656
2020-06-05,54.27000045776367
2020-06-08,54.380001068115234
2020-06-09,54.47999954223633
2020-06-10,54.650001525878906
2020-06-11,54.619998931884766
2020-06-12,54.63999938964844
2020-06-15,54.689998626708984
2020-06-16,54.650001525878906
2020-06-17,54.650001525878906
2020-06-18,54.7400016784668
2020-06-19,54.7400016784668
2020-06-22,54.70000076293945
2020-06-23,54.67499923706055
2020-06-24,54.779998779296875
2020-06-25,54.75
2020-06-26,54.77000045776367
2020-06-29,54.7599983215332
2020-06-30,54.790000915527344
2020-07-01,54.84000015258789
2020-07-02,54.93000030517578
2020-07-06,54.97999954223633
2020-07-07,55.040000915527344
2020-07-08,55.0369987487793
2020-07-09,55.13999938964844
2020-07-10,55.13999938964844
2020-07-13,55.099998474121094
2020-07-14,55.209999084472656
2020-07-15,55.2599983215332
2020-07-16,55.29999923706055
2020-07-17,55.32500076293945
2020-07-20,55.34000015258789
2020-07-21,55.279998779296875
2020-07-22,55.33000183105469
2020-07-23,55.45000076293945
2020-07-24,55.439998626708984
2020-07-27,55.369998931884766
2020-07-28,55.459999084472656
2020-07-29,55.459999084472656
2020-07-30,55.619998931884766
2020-07-31,55.650001525878906
2020-08-03,55.61000061035156
2020-08-04,55.7599983215332
2020-08-05,55.720001220703125
2020-08-06,55.790000915527344
2020-08-07,55.77000045776367
2020-08-10,55.720001220703125
2020-08-11,55.5099983215332
2020-08-12,55.369998931884766
2020-08-13,55.2400016784668
2020-08-14,55.189998626708984
2020-08-17,55.2400016784668
2020-08-18,55.369998931884766
2020-08-19,55.31999969482422
2020-08-20,55.415000915527344
2020-08-21,55.31999969482422
2020-08-24,55.29999923706055
2020-08-25,55.22999954223633
2020-08-26,55.220001220703125
2020-08-27,55.040000915527344
2020-08-28,55.11000061035156
2020-08-31,55.189998626708984
2020-09-01,55.36000061035156
2020-09-02,55.47999954223633
2020-09-03,55.38999938964844
2020-09-04,55.209999084472656
2020-09-08,55.20000076293945
2020-09-09,55.209999084472656
2020-09-10,55.27000045776367
2020-09-11,55.310001373291016
2020-09-14,55.33000183105469
2020-09-15,55.27000045776367
2020-09-16,55.29999923706055
2020-09-17,55.279998779296875
2020-09-18,55.220001220703125
2020-09-21,55.2400016784668
2020-09-22,55.25
2020-09-23,55.16999816894531
2020-09-24,55.084999084472656
2020-09-25,55.10300064086914
2020-09-28,55.119998931884766
2020-09-29,55.150001525878906
2020-09-30,55.029998779296875
2020-10-01,55.16999816894531
2020-10-02,55.150001525878906
2020-10-05,55.0
2020-10-06,55.04999923706055
2020-10-07,54.9900016784668
2020-10-08,55.060001373291016
2020-10-09,55.029998779296875
2020-10-12,55.13999938964844
2020-10-13,55.165000915527344
2020-10-14,55.15999984741211
2020-10-15,55.20000076293945
2020-10-16,55.13999938964844
2020-10-19,55.08000183105469
2020-10-20,55.04999923706055
2020-10-21,54.900001525878906
2020-10-22,54.79999923706055
2020-10-23,54.88999938964844
2020-10-26,54.939998626708984
2020-10-27,55.029998779296875
2020-10-28,54.94499969482422
2020-10-29,54.869998931884766
2020-10-30,54.77000045776367
2020-11-02,54.88999938964844
2020-11-03,54.849998474121094
2020-11-04,55.16999816894531
2020-11-05,55.22999954223633
2020-11-06,55.119998931884766
2020-11-09,54.95000076293945
2020-11-10,54.8849983215332
2020-11-11,54.939998626708984
2020-11-12,55.130001068115234
