,EMB
2011-09-27,105.44000244140625
2011-09-28,105.52999877929688
2011-09-29,106.30999755859375
2011-09-30,105.43000030517578
2011-10-03,104.1500015258789
2011-10-04,103.20999908447266
2011-10-05,104.08000183105469
2011-10-06,105.31999969482422
2011-10-07,105.05999755859375
2011-10-10,106.56999969482422
2011-10-11,106.2699966430664
2011-10-12,107.11000061035156
2011-10-13,107.41999816894531
2011-10-14,107.76000213623047
2011-10-17,108.05000305175781
2011-10-18,108.25
2011-10-19,108.23999786376953
2011-10-20,107.9800033569336
2011-10-21,108.08999633789062
2011-10-24,108.76000213623047
2011-10-25,109.01000213623047
2011-10-26,109.36000061035156
2011-10-27,110.56999969482422
2011-10-28,110.61000061035156
2011-10-31,110.4000015258789
2011-11-01,109.91999816894531
2011-11-02,110.12000274658203
2011-11-03,110.79000091552734
2011-11-04,110.88999938964844
2011-11-07,110.97000122070312
2011-11-08,111.18000030517578
2011-11-09,110.4000015258789
2011-11-10,110.48999786376953
2011-11-11,110.93000030517578
2011-11-14,110.43000030517578
2011-11-15,109.91000366210938
2011-11-16,109.79000091552734
2011-11-17,109.13999938964844
2011-11-18,109.23999786376953
2011-11-21,108.26000213623047
2011-11-22,107.56999969482422
2011-11-23,106.58000183105469
2011-11-25,106.70999908447266
2011-11-28,107.63999938964844
2011-11-29,107.77999877929688
2011-11-30,108.54000091552734
2011-12-01,108.58000183105469
2011-12-02,109.2699966430664
2011-12-05,109.23999786376953
2011-12-06,109.61000061035156
2011-12-07,109.36000061035156
2011-12-08,108.81999969482422
2011-12-09,109.0199966430664
2011-12-12,109.01000213623047
2011-12-13,109.19000244140625
2011-12-14,109.05999755859375
2011-12-15,108.83999633789062
2011-12-16,109.0999984741211
2011-12-19,108.95999908447266
2011-12-20,109.5199966430664
2011-12-21,109.62000274658203
2011-12-22,109.69999694824219
2011-12-23,109.63999938964844
2011-12-27,109.5199966430664
2011-12-28,109.37000274658203
2011-12-29,109.58000183105469
2011-12-30,109.75
2012-01-03,108.73999786376953
2012-01-04,109.04000091552734
2012-01-05,108.87999725341797
2012-01-06,108.4000015258789
2012-01-09,108.23999786376953
2012-01-10,108.20999908447266
2012-01-11,108.18000030517578
2012-01-12,108.2699966430664
2012-01-13,108.2300033569336
2012-01-17,108.30999755859375
2012-01-18,108.9000015258789
2012-01-19,109.18000030517578
2012-01-20,109.4800033569336
2012-01-23,109.76000213623047
2012-01-24,109.41999816894531
2012-01-25,109.73999786376953
2012-01-26,110.47000122070312
2012-01-27,110.33999633789062
2012-01-30,110.55999755859375
2012-01-31,111.0
2012-02-01,110.33999633789062
2012-02-02,111.04000091552734
2012-02-03,111.0999984741211
2012-02-06,111.19000244140625
2012-02-07,111.43000030517578
2012-02-08,111.19000244140625
2012-02-09,111.31999969482422
2012-02-10,110.9800033569336
2012-02-13,111.56999969482422
2012-02-14,111.75
2012-02-15,111.9000015258789
2012-02-16,111.7699966430664
2012-02-17,111.52999877929688
2012-02-21,112.04000091552734
2012-02-22,112.33999633789062
2012-02-23,112.61000061035156
2012-02-24,112.86000061035156
2012-02-27,112.87000274658203
2012-02-28,113.20999908447266
2012-02-29,113.30000305175781
2012-03-01,113.12000274658203
2012-03-02,113.66000366210938
2012-03-05,113.70999908447266
2012-03-06,112.69999694824219
2012-03-07,113.19999694824219
2012-03-08,113.70999908447266
2012-03-09,113.86000061035156
2012-03-12,114.19000244140625
2012-03-13,114.4800033569336
2012-03-14,113.87000274658203
2012-03-15,113.44000244140625
2012-03-16,113.54000091552734
2012-03-19,113.23999786376953
2012-03-20,112.8499984741211
2012-03-21,112.73999786376953
2012-03-22,112.69000244140625
2012-03-23,112.69999694824219
2012-03-26,112.45999908447266
2012-03-27,112.5
2012-03-28,112.58000183105469
2012-03-29,112.44000244140625
2012-03-30,112.70999908447266
2012-04-02,112.73999786376953
2012-04-03,112.43000030517578
2012-04-04,112.41000366210938
2012-04-05,112.13999938964844
2012-04-09,112.5
2012-04-10,112.0199966430664
2012-04-11,112.4000015258789
2012-04-12,112.94000244140625
2012-04-13,112.9000015258789
2012-04-16,112.91999816894531
2012-04-17,113.20999908447266
2012-04-18,113.19000244140625
2012-04-19,113.19999694824219
2012-04-20,113.62000274658203
2012-04-23,113.33000183105469
2012-04-24,113.44999694824219
2012-04-25,113.80999755859375
2012-04-26,113.86000061035156
2012-04-27,113.94999694824219
2012-04-30,114.2699966430664
2012-05-01,113.87999725341797
2012-05-02,114.08000183105469
2012-05-03,114.52999877929688
2012-05-04,114.48999786376953
2012-05-07,114.4800033569336
2012-05-08,114.27999877929688
2012-05-09,113.69999694824219
2012-05-10,113.7300033569336
2012-05-11,113.37999725341797
2012-05-14,112.05999755859375
2012-05-15,111.63999938964844
2012-05-16,111.20999908447266
2012-05-17,110.5199966430664
2012-05-18,110.33000183105469
2012-05-21,110.98999786376953
2012-05-22,111.31999969482422
2012-05-23,110.5999984741211
2012-05-24,110.37999725341797
2012-05-25,110.5199966430664
2012-05-29,110.48999786376953
2012-05-30,110.4800033569336
2012-05-31,110.68000030517578
2012-06-01,108.5
2012-06-04,109.6500015258789
2012-06-05,110.29000091552734
2012-06-06,111.56999969482422
2012-06-07,111.75
2012-06-08,112.13999938964844
2012-06-11,112.19000244140625
2012-06-12,112.62000274658203
2012-06-13,113.08000183105469
2012-06-14,113.26000213623047
2012-06-15,113.52999877929688
2012-06-18,113.80000305175781
2012-06-19,114.16999816894531
2012-06-20,114.25
2012-06-21,113.86000061035156
2012-06-22,114.05000305175781
2012-06-25,113.80000305175781
2012-06-26,113.75
2012-06-27,114.0999984741211
2012-06-28,113.93000030517578
2012-06-29,114.72000122070312
2012-07-02,114.9800033569336
2012-07-03,115.1500015258789
2012-07-05,115.41000366210938
2012-07-06,115.58000183105469
2012-07-09,115.58000183105469
2012-07-10,115.62000274658203
2012-07-11,116.18000030517578
2012-07-12,116.58000183105469
2012-07-13,117.13999938964844
2012-07-16,117.66999816894531
2012-07-17,117.98999786376953
2012-07-18,117.98999786376953
2012-07-19,117.94999694824219
2012-07-20,117.9800033569336
2012-07-23,117.23999786376953
2012-07-24,116.80999755859375
2012-07-25,117.06999969482422
2012-07-26,117.56999969482422
2012-07-27,117.97000122070312
2012-07-30,118.38999938964844
2012-07-31,118.55000305175781
2012-08-01,118.58000183105469
2012-08-02,118.66000366210938
2012-08-03,119.0
2012-08-06,119.37999725341797
2012-08-07,119.33000183105469
2012-08-08,119.02999877929688
2012-08-09,118.45999908447266
2012-08-10,118.33000183105469
2012-08-13,118.37999725341797
2012-08-14,118.37999725341797
2012-08-15,117.9800033569336
2012-08-16,117.7699966430664
2012-08-17,117.73999786376953
2012-08-20,117.87000274658203
2012-08-21,118.12000274658203
2012-08-22,118.79000091552734
2012-08-23,119.08000183105469
2012-08-24,119.16999816894531
2012-08-27,119.22000122070312
2012-08-28,119.33000183105469
2012-08-29,119.38999938964844
2012-08-30,119.43000030517578
2012-08-31,119.55999755859375
2012-09-04,119.30000305175781
2012-09-05,119.55000305175781
2012-09-06,119.79000091552734
2012-09-07,120.30999755859375
2012-09-10,120.55000305175781
2012-09-11,120.70999908447266
2012-09-12,120.7699966430664
2012-09-13,120.5
2012-09-14,120.73999786376953
2012-09-17,120.56999969482422
2012-09-18,120.69000244140625
2012-09-19,120.80999755859375
2012-09-20,120.7300033569336
2012-09-21,120.9800033569336
2012-09-24,120.66000366210938
2012-09-25,120.62999725341797
2012-09-26,120.66000366210938
2012-09-27,120.8499984741211
2012-09-28,121.26000213623047
2012-10-01,120.9800033569336
2012-10-02,121.33000183105469
2012-10-03,121.58000183105469
2012-10-04,121.58999633789062
2012-10-05,121.62999725341797
2012-10-08,121.27999877929688
2012-10-09,121.16999816894531
2012-10-10,121.19000244140625
2012-10-11,121.86000061035156
2012-10-12,122.54000091552734
2012-10-15,122.86000061035156
2012-10-16,123.1500015258789
2012-10-17,123.16000366210938
2012-10-18,122.91999816894531
2012-10-19,122.7300033569336
2012-10-22,122.55000305175781
2012-10-23,122.3499984741211
2012-10-24,122.36000061035156
2012-10-25,122.12999725341797
2012-10-26,121.80000305175781
2012-10-31,121.61000061035156
2012-11-01,121.2699966430664
2012-11-02,120.86000061035156
2012-11-05,121.27999877929688
2012-11-06,121.4800033569336
2012-11-07,121.44999694824219
2012-11-08,121.63999938964844
2012-11-09,121.5999984741211
2012-11-12,121.58999633789062
2012-11-13,121.47000122070312
2012-11-14,121.44000244140625
2012-11-15,121.06999969482422
2012-11-16,120.75
2012-11-19,121.1500015258789
2012-11-20,121.52999877929688
2012-11-21,121.37999725341797
2012-11-23,121.44999694824219
2012-11-26,121.68000030517578
2012-11-27,121.83999633789062
2012-11-28,122.05999755859375
2012-11-29,122.68000030517578
2012-11-30,122.69999694824219
2012-12-03,122.3499984741211
2012-12-04,122.43000030517578
2012-12-05,122.55000305175781
2012-12-06,122.73999786376953
2012-12-07,122.5
2012-12-10,122.69999694824219
2012-12-11,122.63999938964844
2012-12-12,122.54000091552734
2012-12-13,122.48999786376953
2012-12-14,122.4000015258789
2012-12-17,122.26000213623047
2012-12-18,122.16999816894531
2012-12-19,122.43000030517578
2012-12-20,122.70999908447266
2012-12-21,122.86000061035156
2012-12-24,122.91000366210938
2012-12-26,122.56999969482422
2012-12-27,122.63999938964844
2012-12-28,122.75
2012-12-31,122.79000091552734
2013-01-02,123.12999725341797
2013-01-03,123.05000305175781
2013-01-04,122.66999816894531
2013-01-07,122.73999786376953
2013-01-08,122.18000030517578
2013-01-09,122.08000183105469
2013-01-10,122.05000305175781
2013-01-11,121.44000244140625
2013-01-14,121.62000274658203
2013-01-15,122.0999984741211
2013-01-16,121.98999786376953
2013-01-17,121.80000305175781
2013-01-18,122.19999694824219
2013-01-22,121.95999908447266
2013-01-23,122.05000305175781
2013-01-24,122.08000183105469
2013-01-25,121.55999755859375
2013-01-28,121.16999816894531
2013-01-29,120.9000015258789
2013-01-30,119.86000061035156
2013-01-31,119.29000091552734
2013-02-01,119.05999755859375
2013-02-04,118.66999816894531
2013-02-05,118.9000015258789
2013-02-06,118.91999816894531
2013-02-07,119.2699966430664
2013-02-08,119.8499984741211
2013-02-11,120.0199966430664
2013-02-12,119.9000015258789
2013-02-13,119.31999969482422
2013-02-14,119.33000183105469
2013-02-15,119.16000366210938
2013-02-19,119.30000305175781
2013-02-20,118.79000091552734
2013-02-21,118.5999984741211
2013-02-22,118.45999908447266
2013-02-25,118.5999984741211
2013-02-26,119.20999908447266
2013-02-27,119.27999877929688
2013-02-28,119.16999816894531
2013-03-01,118.25
2013-03-04,118.68000030517578
2013-03-05,119.20999908447266
2013-03-06,119.1500015258789
2013-03-07,118.7300033569336
2013-03-08,118.30000305175781
2013-03-11,118.12000274658203
2013-03-12,118.37000274658203
2013-03-13,118.11000061035156
2013-03-14,117.94000244140625
2013-03-15,118.04000091552734
2013-03-18,117.76000213623047
2013-03-19,117.66999816894531
2013-03-20,117.7699966430664
2013-03-21,117.62999725341797
2013-03-22,117.55000305175781
2013-03-25,117.52999877929688
2013-03-26,117.66000366210938
2013-03-27,117.58000183105469
2013-03-28,117.62999725341797
2013-04-01,117.29000091552734
2013-04-02,117.44000244140625
2013-04-03,117.95999908447266
2013-04-04,118.44999694824219
2013-04-05,119.9800033569336
2013-04-08,120.4800033569336
2013-04-09,120.33999633789062
2013-04-10,120.4000015258789
2013-04-11,120.66999816894531
2013-04-12,121.08000183105469
2013-04-15,120.55999755859375
2013-04-16,120.4000015258789
2013-04-17,120.0999984741211
2013-04-18,119.87000274658203
2013-04-19,120.18000030517578
2013-04-22,120.36000061035156
2013-04-23,120.58999633789062
2013-04-24,120.69999694824219
2013-04-25,120.58000183105469
2013-04-26,120.51000213623047
2013-04-29,120.93000030517578
2013-04-30,121.4000015258789
2013-05-01,121.18000030517578
2013-05-02,121.68000030517578
2013-05-03,121.37999725341797
2013-05-06,121.2699966430664
2013-05-07,120.95999908447266
2013-05-08,121.04000091552734
2013-05-09,121.4000015258789
2013-05-10,120.5
2013-05-13,119.70999908447266
2013-05-14,119.6500015258789
2013-05-15,119.30000305175781
2013-05-16,119.72000122070312
2013-05-17,119.58000183105469
2013-05-20,119.26000213623047
2013-05-21,119.12999725341797
2013-05-22,119.08000183105469
2013-05-23,118.3499984741211
2013-05-24,117.80000305175781
2013-05-28,116.98999786376953
2013-05-29,115.87999725341797
2013-05-30,115.75
2013-05-31,115.02999877929688
2013-06-03,114.6500015258789
2013-06-04,114.58999633789062
2013-06-05,113.83000183105469
2013-06-06,114.0
2013-06-07,113.37999725341797
2013-06-10,112.25
2013-06-11,109.8499984741211
2013-06-12,111.18000030517578
2013-06-13,113.22000122070312
2013-06-14,113.86000061035156
2013-06-17,113.1500015258789
2013-06-18,111.77999877929688
2013-06-19,110.47000122070312
2013-06-20,107.25
2013-06-21,105.51000213623047
2013-06-24,103.69000244140625
2013-06-25,106.0199966430664
2013-06-26,107.0999984741211
2013-06-27,109.2300033569336
2013-06-28,109.52999877929688
2013-07-01,109.87000274658203
2013-07-02,110.38999938964844
2013-07-03,109.30000305175781
2013-07-05,107.12000274658203
2013-07-08,108.16999816894531
2013-07-09,108.25
2013-07-10,107.11000061035156
2013-07-11,109.0
2013-07-12,108.0999984741211
2013-07-15,109.29000091552734
2013-07-16,110.08000183105469
2013-07-17,110.9800033569336
2013-07-18,111.55000305175781
2013-07-19,111.69999694824219
2013-07-22,111.52999877929688
2013-07-23,112.0
2013-07-24,110.94999694824219
2013-07-25,111.05000305175781
2013-07-26,110.66000366210938
2013-07-29,110.25
2013-07-30,110.08999633789062
2013-07-31,109.26000213623047
2013-08-01,108.55000305175781
2013-08-02,109.91000366210938
2013-08-05,109.12000274658203
2013-08-06,109.1500015258789
2013-08-07,108.88999938964844
2013-08-08,109.05999755859375
2013-08-09,109.77999877929688
2013-08-12,109.7300033569336
2013-08-13,108.83000183105469
2013-08-14,108.6500015258789
2013-08-15,108.37999725341797
2013-08-16,107.75
2013-08-19,106.80999755859375
2013-08-20,106.45999908447266
2013-08-21,106.12000274658203
2013-08-22,106.2699966430664
2013-08-23,106.86000061035156
2013-08-26,107.05000305175781
2013-08-27,106.61000061035156
2013-08-28,105.94999694824219
2013-08-29,106.02999877929688
2013-08-30,106.16000366210938
2013-09-03,104.91000366210938
2013-09-04,104.91999816894531
2013-09-05,105.05999755859375
2013-09-06,105.97000122070312
2013-09-09,105.86000061035156
2013-09-10,105.36000061035156
2013-09-11,106.0
2013-09-12,106.55999755859375
2013-09-13,106.38999938964844
2013-09-16,107.5
2013-09-17,108.08000183105469
2013-09-18,110.63999938964844
2013-09-19,110.11000061035156
2013-09-20,109.93000030517578
2013-09-23,109.75
2013-09-24,109.7699966430664
2013-09-25,109.6500015258789
2013-09-26,109.83000183105469
2013-09-27,109.12000274658203
2013-09-30,109.02999877929688
2013-10-01,108.75
2013-10-02,108.5
2013-10-03,108.44000244140625
2013-10-04,108.72000122070312
2013-10-07,109.16999816894531
2013-10-08,109.44999694824219
2013-10-09,109.37000274658203
2013-10-10,109.55000305175781
2013-10-11,109.81999969482422
2013-10-14,109.94999694824219
2013-10-15,109.91000366210938
2013-10-16,110.44999694824219
2013-10-17,111.37999725341797
2013-10-18,111.44999694824219
2013-10-21,111.22000122070312
2013-10-22,111.44000244140625
2013-10-23,111.76000213623047
2013-10-24,111.66000366210938
2013-10-25,111.6500015258789
2013-10-28,111.72000122070312
2013-10-29,111.29000091552734
2013-10-30,110.95999908447266
2013-10-31,111.3499984741211
2013-11-01,110.31999969482422
2013-11-04,110.30000305175781
2013-11-05,109.7300033569336
2013-11-06,109.6500015258789
2013-11-07,109.38999938964844
2013-11-08,108.55000305175781
2013-11-11,107.91999816894531
2013-11-12,107.20999908447266
2013-11-13,107.62999725341797
2013-11-14,108.3499984741211
2013-11-15,108.9000015258789
2013-11-18,109.44000244140625
2013-11-19,108.58000183105469
2013-11-20,108.27999877929688
2013-11-21,108.16000366210938
2013-11-22,108.38999938964844
2013-11-25,109.2699966430664
2013-11-26,109.12000274658203
2013-11-27,108.73999786376953
2013-11-29,108.66999816894531
2013-12-02,107.26000213623047
2013-12-03,107.61000061035156
2013-12-04,106.93000030517578
2013-12-05,107.4000015258789
2013-12-06,107.86000061035156
2013-12-09,108.16000366210938
2013-12-10,108.5999984741211
2013-12-11,108.08000183105469
2013-12-12,108.25
2013-12-13,108.3499984741211
2013-12-16,108.51000213623047
2013-12-17,108.80000305175781
2013-12-18,108.77999877929688
2013-12-19,108.58999633789062
2013-12-20,108.83000183105469
2013-12-23,109.12999725341797
2013-12-24,109.11000061035156
2013-12-26,108.52999877929688
2013-12-27,108.4000015258789
2013-12-30,108.37999725341797
2013-12-31,108.16000366210938
2014-01-02,108.18000030517578
2014-01-03,108.27999877929688
2014-01-06,108.70999908447266
2014-01-07,108.8499984741211
2014-01-08,108.25
2014-01-09,108.33000183105469
2014-01-10,108.79000091552734
2014-01-13,108.87999725341797
2014-01-14,108.9800033569336
2014-01-15,109.0
2014-01-16,109.0999984741211
2014-01-17,109.16000366210938
2014-01-21,108.93000030517578
2014-01-22,108.5999984741211
2014-01-23,108.13999938964844
2014-01-24,107.55000305175781
2014-01-27,107.43000030517578
2014-01-28,108.02999877929688
2014-01-29,107.75
2014-01-30,107.54000091552734
2014-01-31,107.27999877929688
2014-02-03,106.69000244140625
2014-02-04,107.4000015258789
2014-02-05,107.72000122070312
2014-02-06,107.93000030517578
2014-02-07,108.5999984741211
2014-02-10,108.41999816894531
2014-02-11,108.48999786376953
2014-02-12,108.4800033569336
2014-02-13,108.47000122070312
2014-02-14,108.52999877929688
2014-02-18,108.54000091552734
2014-02-19,108.38999938964844
2014-02-20,108.23999786376953
2014-02-21,108.72000122070312
2014-02-24,109.36000061035156
2014-02-25,109.45999908447266
2014-02-26,109.44999694824219
2014-02-27,109.95999908447266
2014-02-28,110.54000091552734
2014-03-03,109.12000274658203
2014-03-04,109.83999633789062
2014-03-05,109.95999908447266
2014-03-06,109.73999786376953
2014-03-07,109.55000305175781
2014-03-10,109.33000183105469
2014-03-11,109.12000274658203
2014-03-12,109.13999938964844
2014-03-13,108.93000030517578
2014-03-14,109.16000366210938
2014-03-17,109.27999877929688
2014-03-18,109.5999984741211
2014-03-19,109.5
2014-03-20,109.43000030517578
2014-03-21,109.27999877929688
2014-03-24,109.68000030517578
2014-03-25,109.97000122070312
2014-03-26,110.29000091552734
2014-03-27,111.05000305175781
2014-03-28,110.98999786376953
2014-03-31,111.41999816894531
2014-04-01,111.62999725341797
2014-04-02,111.04000091552734
2014-04-03,110.93000030517578
2014-04-04,111.5999984741211
2014-04-07,111.33000183105469
2014-04-08,111.8499984741211
2014-04-09,111.93000030517578
2014-04-10,112.45999908447266
2014-04-11,112.27999877929688
2014-04-14,112.05999755859375
2014-04-15,111.66999816894531
2014-04-16,111.98999786376953
2014-04-17,112.11000061035156
2014-04-21,112.30999755859375
2014-04-22,112.19999694824219
2014-04-23,112.05999755859375
2014-04-24,111.94999694824219
2014-04-25,111.55000305175781
2014-04-28,111.58999633789062
2014-04-29,112.02999877929688
2014-04-30,112.16999816894531
2014-05-01,111.7300033569336
2014-05-02,111.98999786376953
2014-05-05,112.02999877929688
2014-05-06,112.38999938964844
2014-05-07,113.29000091552734
2014-05-08,113.7699966430664
2014-05-09,113.55000305175781
2014-05-12,113.44999694824219
2014-05-13,113.48999786376953
2014-05-14,114.06999969482422
2014-05-15,113.9800033569336
2014-05-16,113.87000274658203
2014-05-19,114.08999633789062
2014-05-20,114.12999725341797
2014-05-21,114.05000305175781
2014-05-22,114.25
2014-05-23,114.30000305175781
2014-05-27,114.44999694824219
2014-05-28,115.04000091552734
2014-05-29,115.52999877929688
2014-05-30,115.62999725341797
2014-06-02,115.23999786376953
2014-06-03,114.4000015258789
2014-06-04,114.33000183105469
2014-06-05,114.62000274658203
2014-06-06,115.55999755859375
2014-06-09,115.51000213623047
2014-06-10,115.08000183105469
2014-06-11,114.69000244140625
2014-06-12,114.55999755859375
2014-06-13,114.80000305175781
2014-06-16,114.13999938964844
2014-06-17,113.7699966430664
2014-06-18,114.61000061035156
2014-06-19,114.41000366210938
2014-06-20,114.61000061035156
2014-06-23,114.87000274658203
2014-06-24,115.30999755859375
2014-06-25,115.58000183105469
2014-06-26,115.55000305175781
2014-06-27,115.55999755859375
2014-06-30,115.2699966430664
2014-07-01,114.75
2014-07-02,114.56999969482422
2014-07-03,114.48999786376953
2014-07-07,114.66999816894531
2014-07-08,115.41000366210938
2014-07-09,115.77999877929688
2014-07-10,115.44000244140625
2014-07-11,115.55000305175781
2014-07-14,115.31999969482422
2014-07-15,115.19000244140625
2014-07-16,115.0999984741211
2014-07-17,114.8499984741211
2014-07-18,115.26000213623047
2014-07-21,115.5199966430664
2014-07-22,115.69999694824219
2014-07-23,116.30999755859375
2014-07-24,116.13999938964844
2014-07-25,115.9800033569336
2014-07-28,115.56999969482422
2014-07-29,115.44000244140625
2014-07-30,115.38999938964844
2014-07-31,114.58000183105469
2014-08-01,113.33000183105469
2014-08-04,113.6500015258789
2014-08-05,113.51000213623047
2014-08-06,113.37000274658203
2014-08-07,113.16999816894531
2014-08-08,113.56999969482422
2014-08-11,113.80000305175781
2014-08-12,113.94999694824219
2014-08-13,114.25
2014-08-14,114.87000274658203
2014-08-15,115.04000091552734
2014-08-18,115.05000305175781
2014-08-19,115.37999725341797
2014-08-20,114.83000183105469
2014-08-21,115.0
2014-08-22,114.98999786376953
2014-08-25,114.94999694824219
2014-08-26,115.2699966430664
2014-08-27,116.0
2014-08-28,115.70999908447266
2014-08-29,115.62999725341797
2014-09-02,114.81999969482422
2014-09-03,115.02999877929688
2014-09-04,115.01000213623047
2014-09-05,115.41999816894531
2014-09-08,114.68000030517578
2014-09-09,114.33000183105469
2014-09-10,114.30000305175781
2014-09-11,114.30999755859375
2014-09-12,113.68000030517578
2014-09-15,113.44000244140625
2014-09-16,113.58000183105469
2014-09-17,113.27999877929688
2014-09-18,113.31999969482422
2014-09-19,113.48999786376953
2014-09-22,113.66000366210938
2014-09-23,113.79000091552734
2014-09-24,113.95999908447266
2014-09-25,113.77999877929688
2014-09-26,113.44000244140625
2014-09-29,112.91000366210938
2014-09-30,112.8499984741211
2014-10-01,113.12999725341797
2014-10-02,112.72000122070312
2014-10-03,112.87000274658203
2014-10-06,113.0999984741211
2014-10-07,113.11000061035156
2014-10-08,113.55999755859375
2014-10-09,113.55000305175781
2014-10-10,113.20999908447266
2014-10-13,113.05999755859375
2014-10-14,113.33999633789062
2014-10-15,113.3499984741211
2014-10-16,113.36000061035156
2014-10-17,113.95999908447266
2014-10-20,114.20999908447266
2014-10-21,113.95999908447266
2014-10-22,114.19999694824219
2014-10-23,114.04000091552734
2014-10-24,114.08999633789062
2014-10-27,114.30999755859375
2014-10-28,114.56999969482422
2014-10-29,114.26000213623047
2014-10-30,114.51000213623047
2014-10-31,114.68000030517578
2014-11-03,113.80000305175781
2014-11-04,113.5199966430664
2014-11-05,113.44999694824219
2014-11-06,113.37000274658203
2014-11-07,113.55999755859375
2014-11-10,113.41999816894531
2014-11-11,113.36000061035156
2014-11-12,113.4000015258789
2014-11-13,113.33999633789062
2014-11-14,113.25
2014-11-17,112.91999816894531
2014-11-18,113.13999938964844
2014-11-19,113.20999908447266
2014-11-20,113.55000305175781
2014-11-21,114.01000213623047
2014-11-24,114.02999877929688
2014-11-25,114.05999755859375
2014-11-26,114.44000244140625
2014-11-28,113.80000305175781
2014-12-01,112.69000244140625
2014-12-02,112.63999938964844
2014-12-03,112.80000305175781
2014-12-04,112.93000030517578
2014-12-05,112.48999786376953
2014-12-08,111.68000030517578
2014-12-09,111.33999633789062
2014-12-10,110.27999877929688
2014-12-11,109.69000244140625
2014-12-12,108.2699966430664
2014-12-15,106.69999694824219
2014-12-16,106.04000091552734
2014-12-17,108.70999908447266
2014-12-18,110.22000122070312
2014-12-19,111.37000274658203
2014-12-22,111.55000305175781
2014-12-23,111.11000061035156
2014-12-24,110.87999725341797
2014-12-26,110.80000305175781
2014-12-29,110.26000213623047
2014-12-30,110.55999755859375
2014-12-31,109.70999908447266
2015-01-02,109.31999969482422
2015-01-05,108.62000274658203
2015-01-06,108.27999877929688
2015-01-07,109.63999938964844
2015-01-08,110.11000061035156
2015-01-09,110.04000091552734
2015-01-12,109.4000015258789
2015-01-13,109.75
2015-01-14,110.58000183105469
2015-01-15,110.7300033569336
2015-01-16,110.80999755859375
2015-01-20,110.79000091552734
2015-01-21,110.69000244140625
2015-01-22,110.3499984741211
2015-01-23,111.6500015258789
2015-01-26,110.61000061035156
2015-01-27,111.4000015258789
2015-01-28,111.51000213623047
2015-01-29,111.66000366210938
2015-01-30,111.76000213623047
2015-02-02,111.48999786376953
2015-02-03,112.08999633789062
2015-02-04,111.1500015258789
2015-02-05,111.73999786376953
2015-02-06,111.44999694824219
2015-02-09,111.51000213623047
2015-02-10,110.69999694824219
2015-02-11,110.5999984741211
2015-02-12,111.4800033569336
2015-02-13,111.75
2015-02-17,111.55999755859375
2015-02-18,111.5199966430664
2015-02-19,111.19000244140625
2015-02-20,111.5
2015-02-23,111.3499984741211
2015-02-24,111.87000274658203
2015-02-25,112.37999725341797
2015-02-26,112.26000213623047
2015-02-27,112.44999694824219
2015-03-02,111.72000122070312
2015-03-03,111.91999816894531
2015-03-04,111.4800033569336
2015-03-05,111.47000122070312
2015-03-06,110.72000122070312
2015-03-09,110.63999938964844
2015-03-10,110.20999908447266
2015-03-11,110.4000015258789
2015-03-12,110.52999877929688
2015-03-13,109.72000122070312
2015-03-16,109.4000015258789
2015-03-17,109.55000305175781
2015-03-18,110.98999786376953
2015-03-19,110.48999786376953
2015-03-20,111.69000244140625
2015-03-23,111.98999786376953
2015-03-24,112.05000305175781
2015-03-25,112.33000183105469
2015-03-26,111.72000122070312
2015-03-27,111.91000366210938
2015-03-30,112.16999816894531
2015-03-31,112.12000274658203
2015-04-01,112.29000091552734
2015-04-02,112.8499984741211
2015-04-06,113.26000213623047
2015-04-07,113.05000305175781
2015-04-08,113.58000183105469
2015-04-09,113.61000061035156
2015-04-10,113.62000274658203
2015-04-13,113.45999908447266
2015-04-14,113.58999633789062
2015-04-15,113.7699966430664
2015-04-16,113.5199966430664
2015-04-17,113.37000274658203
2015-04-20,113.0999984741211
2015-04-21,113.19999694824219
2015-04-22,113.61000061035156
2015-04-23,113.87000274658203
2015-04-24,114.11000061035156
2015-04-27,114.23999786376953
2015-04-28,114.16000366210938
2015-04-29,113.44000244140625
2015-04-30,113.12000274658203
2015-05-01,112.83000183105469
2015-05-04,112.66999816894531
2015-05-05,112.5
2015-05-06,112.47000122070312
2015-05-07,112.30000305175781
2015-05-08,112.91999816894531
2015-05-11,112.4000015258789
2015-05-12,111.80000305175781
2015-05-13,111.91999816894531
2015-05-14,112.29000091552734
2015-05-15,112.8499984741211
2015-05-18,112.55999755859375
2015-05-19,112.01000213623047
2015-05-20,112.11000061035156
2015-05-21,112.70999908447266
2015-05-22,112.86000061035156
2015-05-26,112.55000305175781
2015-05-27,112.3499984741211
2015-05-28,112.04000091552734
2015-05-29,112.37000274658203
2015-06-01,111.33000183105469
2015-06-02,111.18000030517578
2015-06-03,110.79000091552734
2015-06-04,110.66999816894531
2015-06-05,110.08000183105469
2015-06-08,109.80999755859375
2015-06-09,109.4000015258789
2015-06-10,109.01000213623047
2015-06-11,109.30000305175781
2015-06-12,109.44999694824219
2015-06-15,108.91000366210938
2015-06-16,108.88999938964844
2015-06-17,109.37000274658203
2015-06-18,109.93000030517578
2015-06-19,110.20999908447266
2015-06-22,110.37000274658203
2015-06-23,110.33000183105469
2015-06-24,110.43000030517578
2015-06-25,110.27999877929688
2015-06-26,109.93000030517578
2015-06-29,109.63999938964844
2015-06-30,109.91999816894531
