,FAD
2007-12-06,31.18000030517578
2007-12-07,31.1299991607666
2007-12-10,31.360000610351562
2007-12-11,30.440000534057617
2007-12-12,30.829999923706055
2007-12-13,30.709999084472656
2007-12-14,30.350000381469727
2007-12-17,29.780000686645508
2007-12-18,29.959999084472656
2007-12-19,30.06999969482422
2007-12-20,30.260000228881836
2007-12-21,30.700000762939453
2007-12-24,31.0
2007-12-26,31.09000015258789
2007-12-27,30.610000610351562
2007-12-28,30.649999618530273
2007-12-31,30.389999389648438
2008-01-02,30.040000915527344
2008-01-03,30.09000015258789
2008-01-04,29.15999984741211
2008-01-07,28.899999618530273
2008-01-08,28.40999984741211
2008-01-09,28.239999771118164
2008-01-10,28.850000381469727
2008-01-11,28.6299991607666
2008-01-14,28.639999389648438
2008-01-15,28.1299991607666
2008-01-16,28.149999618530273
2008-01-17,26.969999313354492
2008-01-18,26.860000610351562
2008-01-22,26.579999923706055
2008-01-23,26.200000762939453
2008-01-24,26.969999313354492
2008-01-25,26.969999313354492
2008-01-28,27.1200008392334
2008-01-29,27.329999923706055
2008-01-30,27.56999969482422
2008-01-31,27.610000610351562
2008-02-01,28.049999237060547
2008-02-04,28.110000610351562
2008-02-05,27.530000686645508
2008-02-06,26.850000381469727
2008-02-07,27.079999923706055
2008-02-08,27.15999984741211
2008-02-11,27.5
2008-02-12,27.649999618530273
2008-02-13,27.979999542236328
2008-02-14,27.600000381469727
2008-02-15,27.540000915527344
2008-02-19,27.790000915527344
2008-02-20,27.979999542236328
2008-02-21,27.6200008392334
2008-02-22,27.709999084472656
2008-02-25,27.950000762939453
2008-02-26,28.43000030517578
2008-02-27,28.40999984741211
2008-02-28,28.260000228881836
2008-02-29,27.450000762939453
2008-03-03,27.239999771118164
2008-03-04,27.329999923706055
2008-03-05,27.56999969482422
2008-03-06,26.989999771118164
2008-03-07,26.700000762939453
2008-03-10,26.280000686645508
2008-03-11,26.270000457763672
2008-03-12,26.75
2008-03-13,27.1200008392334
2008-03-14,26.610000610351562
2008-03-17,26.020000457763672
2008-03-18,26.790000915527344
2008-03-19,26.450000762939453
2008-03-20,26.68000030517578
2008-03-24,27.510000228881836
2008-03-25,27.40999984741211
2008-03-26,27.469999313354492
2008-03-27,27.389999389648438
2008-03-28,27.1200008392334
2008-03-31,27.139999389648438
2008-04-01,27.899999618530273
2008-04-02,28.09000015258789
2008-04-03,28.06999969482422
2008-04-04,28.06999969482422
2008-04-07,28.459999084472656
2008-04-08,28.239999771118164
2008-04-09,28.239999771118164
2008-04-10,28.25
2008-04-11,28.25
2008-04-14,27.75
2008-04-15,27.770000457763672
2008-04-16,28.489999771118164
2008-04-17,28.6200008392334
2008-04-18,28.850000381469727
2008-04-21,29.079999923706055
2008-04-22,28.770000457763672
2008-04-23,28.770000457763672
2008-04-24,28.3700008392334
2008-04-25,29.1200008392334
2008-04-28,29.229999542236328
2008-04-29,28.989999771118164
2008-04-30,29.0
2008-05-01,29.049999237060547
2008-05-02,29.190000534057617
2008-05-05,29.09000015258789
2008-05-06,29.09000015258789
2008-05-07,29.040000915527344
2008-05-08,29.219999313354492
2008-05-09,29.020000457763672
2008-05-12,29.510000228881836
2008-05-13,29.649999618530273
2008-05-14,29.850000381469727
2008-05-15,29.670000076293945
2008-05-16,29.670000076293945
2008-05-19,30.0
2008-05-20,29.889999389648438
2008-05-21,29.450000762939453
2008-05-22,29.6200008392334
2008-05-23,29.209999084472656
2008-05-27,29.209999084472656
2008-05-28,29.209999084472656
2008-05-29,29.209999084472656
2008-05-30,29.209999084472656
2008-06-02,29.209999084472656
2008-06-03,29.68000030517578
2008-06-04,29.690000534057617
2008-06-05,30.280000686645508
2008-06-06,29.81999969482422
2008-06-09,29.6200008392334
2008-06-10,29.559999465942383
2008-06-11,29.559999465942383
2008-06-12,29.020000457763672
2008-06-13,29.469999313354492
2008-06-16,29.6200008392334
2008-06-17,29.780000686645508
2008-06-18,29.579999923706055
2008-06-19,29.719999313354492
2008-06-20,29.329999923706055
2008-06-23,29.420000076293945
2008-06-24,29.0
2008-06-25,29.09000015258789
2008-06-26,28.5
2008-06-27,28.559999465942383
2008-06-30,28.610000610351562
2008-07-01,28.610000610351562
2008-07-02,27.729999542236328
2008-07-03,27.729999542236328
2008-07-07,27.309999465942383
2008-07-08,27.59000015258789
2008-07-09,27.280000686645508
2008-07-10,27.329999923706055
2008-07-11,27.329999923706055
2008-07-14,27.549999237060547
2008-07-15,27.31999969482422
2008-07-16,27.260000228881836
2008-07-17,27.6299991607666
2008-07-18,27.549999237060547
2008-07-21,27.639999389648438
2008-07-22,28.059999465942383
2008-07-23,28.059999465942383
2008-07-24,27.299999237060547
2008-07-25,27.399999618530273
2008-07-28,27.18000030517578
2008-07-29,27.360000610351562
2008-07-30,27.780000686645508
2008-07-31,27.809999465942383
2008-08-01,27.649999618530273
2008-08-04,26.809999465942383
2008-08-05,26.809999465942383
2008-08-06,27.280000686645508
2008-08-07,27.5
2008-08-08,27.670000076293945
2008-08-11,27.809999465942383
2008-08-12,27.809999465942383
2008-08-13,27.8799991607666
2008-08-14,28.010000228881836
2008-08-15,27.920000076293945
2008-08-18,27.469999313354492
2008-08-19,27.3700008392334
2008-08-20,27.600000381469727
2008-08-21,27.600000381469727
2008-08-22,27.8700008392334
2008-08-25,27.34000015258789
2008-08-26,27.34000015258789
2008-08-27,27.75
2008-08-28,28.010000228881836
2008-08-29,27.75
2008-09-02,27.260000228881836
2008-09-03,26.93000030517578
2008-09-04,26.31999969482422
2008-09-05,26.399999618530273
2008-09-08,26.510000228881836
2008-09-09,25.389999389648438
2008-09-10,25.889999389648438
2008-09-11,25.790000915527344
2008-09-12,25.790000915527344
2008-09-15,25.389999389648438
2008-09-16,25.639999389648438
2008-09-17,24.600000381469727
2008-09-18,24.670000076293945
2008-09-19,26.440000534057617
2008-09-22,26.440000534057617
2008-09-23,25.290000915527344
2008-09-24,25.200000762939453
2008-09-25,25.399999618530273
2008-09-26,25.399999618530273
2008-09-29,25.399999618530273
2008-09-30,24.43000030517578
2008-10-01,23.709999084472656
2008-10-02,22.68000030517578
2008-10-03,22.31999969482422
2008-10-06,21.309999465942383
2008-10-07,20.719999313354492
2008-10-08,19.600000381469727
2008-10-09,18.799999237060547
2008-10-10,18.610000610351562
2008-10-13,19.469999313354492
2008-10-14,20.329999923706055
2008-10-15,20.329999923706055
2008-10-16,20.329999923706055
2008-10-17,19.239999771118164
2008-10-20,19.239999771118164
2008-10-21,19.239999771118164
2008-10-22,18.610000610351562
2008-10-23,18.610000610351562
2008-10-24,17.450000762939453
2008-10-27,16.600000381469727
2008-10-28,17.34000015258789
2008-10-29,17.34000015258789
2008-10-30,18.200000762939453
2008-10-31,18.6299991607666
2008-11-03,19.280000686645508
2008-11-04,19.280000686645508
2008-11-05,19.280000686645508
2008-11-06,19.280000686645508
2008-11-07,19.280000686645508
2008-11-10,19.280000686645508
2008-11-11,19.280000686645508
2008-11-12,17.3799991607666
2008-11-13,16.8799991607666
2008-11-14,17.579999923706055
2008-11-17,17.56999969482422
2008-11-18,16.860000610351562
2008-11-19,16.420000076293945
2008-11-20,16.420000076293945
2008-11-21,15.1899995803833
2008-11-24,16.520000457763672
2008-11-25,16.690000534057617
2008-11-26,16.93000030517578
2008-11-28,16.93000030517578
2008-12-01,16.5
2008-12-02,16.56999969482422
2008-12-03,17.100000381469727
2008-12-04,17.40999984741211
2008-12-05,17.40999984741211
2008-12-08,18.049999237060547
2008-12-09,17.84000015258789
2008-12-10,17.940000534057617
2008-12-11,17.940000534057617
2008-12-12,17.43000030517578
2008-12-15,17.239999771118164
2008-12-16,17.760000228881836
2008-12-17,18.1299991607666
2008-12-18,18.1299991607666
2008-12-19,18.049999237060547
2008-12-22,17.559999465942383
2008-12-23,17.59000015258789
2008-12-24,17.389999389648438
2008-12-26,17.68000030517578
2008-12-29,17.540000915527344
2008-12-30,18.0
2008-12-31,18.56999969482422
2009-01-02,18.56999969482422
2009-01-05,18.760000228881836
2009-01-06,18.90999984741211
2009-01-07,18.6299991607666
2009-01-08,18.360000610351562
2009-01-09,18.190000534057617
2009-01-12,17.84000015258789
2009-01-13,17.739999771118164
2009-01-14,17.25
2009-01-15,17.510000228881836
2009-01-16,17.829999923706055
2009-01-20,17.219999313354492
2009-01-21,17.100000381469727
2009-01-22,17.229999542236328
2009-01-23,17.239999771118164
2009-01-26,17.239999771118164
2009-01-27,17.6299991607666
2009-01-28,17.950000762939453
2009-01-29,17.68000030517578
2009-01-30,17.68000030517578
2009-02-02,17.309999465942383
2009-02-03,17.309999465942383
2009-02-04,17.479999542236328
2009-02-05,17.649999618530273
2009-02-06,18.06999969482422
2009-02-09,17.920000076293945
2009-02-10,17.420000076293945
2009-02-11,17.360000610351562
2009-02-12,17.360000610351562
2009-02-13,17.520000457763672
2009-02-17,16.969999313354492
2009-02-18,16.81999969482422
2009-02-19,16.81999969482422
2009-02-20,16.360000610351562
2009-02-23,16.020000457763672
2009-02-24,16.1299991607666
2009-02-25,16.25
2009-02-26,15.989999771118164
2009-02-27,15.949999809265137
2009-03-02,15.109999656677246
2009-03-03,15.229999542236328
2009-03-04,15.229999542236328
2009-03-05,14.8100004196167
2009-03-06,14.600000381469727
2009-03-09,14.600000381469727
2009-03-10,15.130000114440918
2009-03-11,15.239999771118164
2009-03-12,15.65999984741211
2009-03-13,16.0
2009-03-16,16.09000015258789
2009-03-17,15.84000015258789
2009-03-18,16.309999465942383
2009-03-19,16.520000457763672
2009-03-20,16.520000457763672
2009-03-23,17.06999969482422
2009-03-24,17.06999969482422
2009-03-25,16.5
2009-03-26,17.420000076293945
2009-03-27,17.110000610351562
2009-03-30,16.709999084472656
2009-03-31,17.09000015258789
2009-04-01,16.540000915527344
2009-04-02,17.65999984741211
2009-04-03,17.530000686645508
2009-04-06,17.40999984741211
2009-04-07,17.100000381469727
2009-04-08,17.34000015258789
2009-04-09,17.989999771118164
2009-04-13,18.030000686645508
2009-04-14,17.739999771118164
2009-04-15,17.579999923706055
2009-04-16,18.030000686645508
2009-04-17,18.030000686645508
2009-04-20,17.729999542236328
2009-04-21,17.760000228881836
2009-04-22,18.299999237060547
2009-04-23,17.8799991607666
2009-04-24,18.100000381469727
2009-04-27,18.149999618530273
2009-04-28,18.260000228881836
2009-04-29,18.260000228881836
2009-04-30,18.510000228881836
2009-05-01,18.440000534057617
2009-05-04,18.440000534057617
2009-05-05,18.440000534057617
2009-05-06,18.440000534057617
2009-05-07,18.5
2009-05-08,18.719999313354492
2009-05-11,18.68000030517578
2009-05-12,18.450000762939453
2009-05-13,18.030000686645508
2009-05-14,18.229999542236328
2009-05-15,18.040000915527344
2009-05-18,18.520000457763672
2009-05-19,18.649999618530273
2009-05-20,18.649999618530273
2009-05-21,18.1299991607666
2009-05-22,18.209999084472656
2009-05-26,18.690000534057617
2009-05-27,18.479999542236328
2009-05-28,18.489999771118164
2009-05-29,18.489999771118164
2009-06-01,19.399999618530273
2009-06-02,19.399999618530273
2009-06-03,19.299999237060547
2009-06-04,19.389999389648438
2009-06-05,19.420000076293945
2009-06-08,19.18000030517578
2009-06-09,19.579999923706055
2009-06-10,19.34000015258789
2009-06-11,19.549999237060547
2009-06-12,19.549999237060547
2009-06-15,18.90999984741211
2009-06-16,18.729999542236328
2009-06-17,18.729999542236328
2009-06-18,18.989999771118164
2009-06-19,18.989999771118164
2009-06-22,18.610000610351562
2009-06-23,18.479999542236328
2009-06-24,18.65999984741211
2009-06-25,18.780000686645508
2009-06-26,18.93000030517578
2009-06-29,18.959999084472656
2009-06-30,18.93000030517578
2009-07-01,19.260000228881836
2009-07-02,19.260000228881836
2009-07-06,18.520000457763672
2009-07-07,18.56999969482422
2009-07-08,18.56999969482422
2009-07-09,18.209999084472656
2009-07-10,18.209999084472656
2009-07-13,18.639999389648438
2009-07-14,18.639999389648438
2009-07-15,19.200000762939453
2009-07-16,19.399999618530273
2009-07-17,19.700000762939453
2009-07-20,19.8799991607666
2009-07-21,19.969999313354492
2009-07-22,20.020000457763672
2009-07-23,20.56999969482422
2009-07-24,20.59000015258789
2009-07-27,20.6200008392334
2009-07-28,20.65999984741211
2009-07-29,20.65999984741211
2009-07-30,20.65999984741211
2009-07-31,20.920000076293945
2009-08-03,21.170000076293945
2009-08-04,21.15999984741211
2009-08-05,21.0
2009-08-06,20.90999984741211
2009-08-07,20.90999984741211
2009-08-10,21.18000030517578
2009-08-11,21.0
2009-08-12,21.25
2009-08-13,21.299999237060547
2009-08-14,21.299999237060547
2009-08-17,20.5
2009-08-18,20.5
2009-08-19,20.950000762939453
2009-08-20,21.18000030517578
2009-08-21,21.540000915527344
2009-08-24,21.420000076293945
2009-08-25,21.6200008392334
2009-08-26,21.549999237060547
2009-08-27,21.610000610351562
2009-08-28,21.610000610351562
2009-08-31,21.299999237060547
2009-09-01,20.90999984741211
2009-09-02,20.959999084472656
2009-09-03,20.959999084472656
2009-09-04,20.959999084472656
2009-09-08,21.56999969482422
2009-09-09,21.940000534057617
2009-09-10,22.15999984741211
2009-09-11,22.139999389648438
2009-09-14,22.3700008392334
2009-09-15,22.3700008392334
2009-09-16,22.889999389648438
2009-09-17,22.90999984741211
2009-09-18,22.90999984741211
2009-09-21,22.8799991607666
2009-09-22,23.020000457763672
2009-09-23,23.020000457763672
2009-09-24,22.3700008392334
2009-09-25,22.299999237060547
2009-09-28,22.739999771118164
2009-09-29,22.739999771118164
2009-09-30,22.709999084472656
2009-10-01,22.040000915527344
2009-10-02,21.81999969482422
2009-10-05,22.170000076293945
2009-10-06,22.56999969482422
2009-10-07,22.56999969482422
2009-10-08,23.049999237060547
2009-10-09,23.049999237060547
2009-10-12,23.079999923706055
2009-10-13,23.139999389648438
2009-10-14,23.450000762939453
2009-10-15,23.450000762939453
2009-10-16,23.209999084472656
2009-10-19,23.690000534057617
2009-10-20,23.690000534057617
2009-10-21,23.350000381469727
2009-10-22,23.350000381469727
2009-10-23,23.030000686645508
2009-10-26,23.049999237060547
2009-10-27,22.770000457763672
2009-10-28,22.270000457763672
2009-10-29,22.309999465942383
2009-10-30,21.670000076293945
2009-11-02,21.690000534057617
2009-11-03,22.020000457763672
2009-11-04,22.18000030517578
2009-11-05,22.450000762939453
2009-11-06,22.459999084472656
2009-11-09,23.0
2009-11-10,23.040000915527344
2009-11-11,23.040000915527344
2009-11-12,22.770000457763672
2009-11-13,22.920000076293945
2009-11-16,23.450000762939453
2009-11-17,23.329999923706055
2009-11-18,23.219999313354492
2009-11-19,22.770000457763672
2009-11-20,22.540000915527344
2009-11-23,22.8700008392334
2009-11-24,22.760000228881836
2009-11-25,23.020000457763672
2009-11-27,22.639999389648438
2009-11-30,22.5
2009-12-01,22.989999771118164
2009-12-02,22.90999984741211
2009-12-03,22.950000762939453
2009-12-04,22.809999465942383
2009-12-07,22.969999313354492
2009-12-08,22.899999618530273
2009-12-09,22.780000686645508
2009-12-10,22.940000534057617
2009-12-11,23.149999618530273
2009-12-14,23.399999618530273
2009-12-15,23.399999618530273
2009-12-16,23.639999389648438
2009-12-17,23.479999542236328
2009-12-18,23.479999542236328
2009-12-21,23.799999237060547
2009-12-22,23.889999389648438
2009-12-23,24.239999771118164
2009-12-24,24.239999771118164
2009-12-28,24.40999984741211
2009-12-29,24.229999542236328
2009-12-30,24.1299991607666
2009-12-31,24.260000228881836
2010-01-04,24.40999984741211
2010-01-05,24.40999984741211
2010-01-06,24.670000076293945
2010-01-07,24.649999618530273
2010-01-08,24.829999923706055
2010-01-11,24.829999923706055
2010-01-12,24.829999923706055
2010-01-13,24.670000076293945
2010-01-14,24.639999389648438
2010-01-15,24.299999237060547
2010-01-19,24.6299991607666
2010-01-20,24.520000457763672
2010-01-21,23.920000076293945
2010-01-22,23.65999984741211
2010-01-25,23.40999984741211
2010-01-26,23.579999923706055
2010-01-27,23.239999771118164
2010-01-28,23.260000228881836
2010-01-29,22.850000381469727
2010-02-01,23.149999618530273
2010-02-02,23.420000076293945
2010-02-03,23.420000076293945
2010-02-04,22.639999389648438
2010-02-05,22.510000228881836
2010-02-08,22.799999237060547
2010-02-09,23.0
2010-02-10,22.93000030517578
2010-02-11,22.93000030517578
2010-02-12,23.350000381469727
2010-02-16,23.56999969482422
2010-02-17,23.899999618530273
2010-02-18,24.15999984741211
2010-02-19,24.190000534057617
2010-02-22,24.190000534057617
2010-02-23,23.829999923706055
2010-02-24,23.93000030517578
2010-02-25,23.770000457763672
2010-02-26,24.139999389648438
2010-03-01,24.139999389648438
2010-03-02,24.860000610351562
2010-03-03,25.079999923706055
2010-03-04,25.010000228881836
2010-03-05,25.010000228881836
2010-03-08,25.510000228881836
2010-03-09,25.389999389648438
2010-03-10,25.610000610351562
2010-03-11,25.6200008392334
2010-03-12,25.81999969482422
2010-03-15,25.690000534057617
2010-03-16,25.969999313354492
2010-03-17,26.260000228881836
2010-03-18,26.049999237060547
2010-03-19,25.799999237060547
2010-03-22,26.15999984741211
2010-03-23,26.239999771118164
2010-03-24,26.209999084472656
2010-03-25,26.06999969482422
2010-03-26,26.219999313354492
2010-03-29,26.25
2010-03-30,26.190000534057617
2010-03-31,26.18000030517578
2010-04-01,26.450000762939453
2010-04-05,26.790000915527344
2010-04-06,26.969999313354492
2010-04-07,26.75
2010-04-08,26.770000457763672
2010-04-09,26.90999984741211
2010-04-12,26.969999313354492
2010-04-13,27.110000610351562
2010-04-14,27.510000228881836
2010-04-15,27.510000228881836
2010-04-16,27.100000381469727
2010-04-19,27.010000228881836
2010-04-20,27.399999618530273
2010-04-21,27.360000610351562
2010-04-22,27.229999542236328
2010-04-23,27.969999313354492
2010-04-26,28.149999618530273
2010-04-27,27.34000015258789
2010-04-28,27.420000076293945
2010-04-29,27.799999237060547
2010-04-30,27.100000381469727
2010-05-03,27.6200008392334
2010-05-04,26.84000015258789
2010-05-05,26.549999237060547
2010-05-06,25.5
2010-05-07,25.270000457763672
2010-05-10,26.1200008392334
2010-05-11,26.579999923706055
2010-05-12,26.950000762939453
2010-05-13,26.8799991607666
2010-05-14,25.959999084472656
2010-05-17,26.219999313354492
2010-05-18,25.729999542236328
2010-05-19,25.520000457763672
2010-05-20,24.510000228881836
2010-05-21,24.770000457763672
2010-05-24,24.809999465942383
2010-05-25,24.149999618530273
2010-05-26,24.81999969482422
2010-05-27,25.610000610351562
2010-05-28,25.540000915527344
2010-06-01,24.989999771118164
2010-06-02,25.31999969482422
2010-06-03,25.670000076293945
2010-06-04,24.579999923706055
2010-06-07,23.969999313354492
2010-06-08,23.8799991607666
2010-06-09,24.200000762939453
2010-06-10,24.979999542236328
2010-06-11,25.280000686645508
2010-06-14,25.739999771118164
2010-06-15,25.799999237060547
2010-06-16,26.040000915527344
2010-06-17,25.790000915527344
2010-06-18,25.90999984741211
2010-06-21,25.639999389648438
2010-06-22,25.450000762939453
2010-06-23,25.170000076293945
2010-06-24,24.549999237060547
2010-06-25,24.81999969482422
2010-06-28,25.0
2010-06-29,23.709999084472656
2010-06-30,23.709999084472656
2010-07-01,23.5
2010-07-02,23.229999542236328
2010-07-06,23.270000457763672
2010-07-07,24.020000457763672
2010-07-08,24.139999389648438
2010-07-09,24.389999389648438
2010-07-12,24.219999313354492
2010-07-13,24.940000534057617
2010-07-14,24.93000030517578
2010-07-15,24.649999618530273
2010-07-16,24.06999969482422
2010-07-19,24.18000030517578
2010-07-20,24.559999465942383
2010-07-21,24.239999771118164
2010-07-22,24.809999465942383
2010-07-23,25.1299991607666
2010-07-26,25.459999084472656
2010-07-27,25.59000015258789
2010-07-28,25.0
2010-07-29,24.940000534057617
2010-07-30,24.940000534057617
2010-08-02,25.479999542236328
2010-08-03,25.31999969482422
2010-08-04,25.579999923706055
2010-08-05,25.420000076293945
2010-08-06,25.079999923706055
2010-08-09,25.5
2010-08-10,25.34000015258789
2010-08-11,24.579999923706055
2010-08-12,24.350000381469727
2010-08-13,24.40999984741211
2010-08-16,24.270000457763672
2010-08-17,24.899999618530273
2010-08-18,24.90999984741211
2010-08-19,24.520000457763672
2010-08-20,24.469999313354492
2010-08-23,24.469999313354492
2010-08-24,24.0
2010-08-25,23.639999389648438
2010-08-26,24.149999618530273
2010-08-27,24.270000457763672
2010-08-30,24.149999618530273
2010-08-31,23.90999984741211
2010-09-01,24.719999313354492
2010-09-02,25.100000381469727
2010-09-03,25.440000534057617
2010-09-07,25.1200008392334
2010-09-08,25.299999237060547
2010-09-09,25.34000015258789
2010-09-10,25.3700008392334
2010-09-13,25.709999084472656
2010-09-14,25.889999389648438
2010-09-15,25.90999984741211
2010-09-16,25.90999984741211
2010-09-17,26.040000915527344
2010-09-20,26.260000228881836
2010-09-21,26.399999618530273
2010-09-22,26.110000610351562
2010-09-23,26.229999542236328
2010-09-24,26.510000228881836
2010-09-27,26.530000686645508
2010-09-28,26.540000915527344
2010-09-29,26.719999313354492
2010-09-30,26.649999618530273
2010-10-01,26.649999618530273
2010-10-04,26.299999237060547
2010-10-05,27.040000915527344
2010-10-06,26.8700008392334
2010-10-07,26.799999237060547
2010-10-08,27.040000915527344
2010-10-11,27.079999923706055
2010-10-12,27.079999923706055
2010-10-13,27.56999969482422
2010-10-14,27.350000381469727
2010-10-15,27.459999084472656
2010-10-18,27.530000686645508
2010-10-19,27.030000686645508
2010-10-20,27.360000610351562
2010-10-21,27.1200008392334
2010-10-22,27.59000015258789
2010-10-25,27.799999237060547
2010-10-26,27.809999465942383
2010-10-27,27.700000762939453
2010-10-28,27.690000534057617
2010-10-29,27.799999237060547
2010-11-01,27.770000457763672
2010-11-02,28.100000381469727
2010-11-03,28.1299991607666
2010-11-04,28.68000030517578
2010-11-05,28.8700008392334
2010-11-08,28.889999389648438
2010-11-09,28.700000762939453
2010-11-10,28.68000030517578
2010-11-11,28.790000915527344
2010-11-12,28.360000610351562
2010-11-15,28.3700008392334
2010-11-16,27.829999923706055
2010-11-17,27.93000030517578
2010-11-18,28.43000030517578
2010-11-19,28.59000015258789
2010-11-22,28.84000015258789
2010-11-23,28.479999542236328
2010-11-24,29.06999969482422
2010-11-26,29.049999237060547
2010-11-29,28.950000762939453
2010-11-30,28.770000457763672
2010-12-01,29.40999984741211
2010-12-02,29.729999542236328
2010-12-03,29.959999084472656
2010-12-06,29.950000762939453
2010-12-07,30.020000457763672
2010-12-08,29.979999542236328
2010-12-09,30.06999969482422
2010-12-10,30.280000686645508
2010-12-13,30.100000381469727
2010-12-14,30.079999923706055
2010-12-15,29.989999771118164
2010-12-16,30.219999313354492
2010-12-17,30.3700008392334
2010-12-20,30.40999984741211
2010-12-21,30.520000457763672
2010-12-22,30.420000076293945
2010-12-23,30.360000610351562
2010-12-27,30.399999618530273
2010-12-28,30.239999771118164
2010-12-29,30.40999984741211
2010-12-30,30.399999618530273
2010-12-31,30.270000457763672
2011-01-03,30.6200008392334
2011-01-04,30.200000762939453
2011-01-05,30.40999984741211
2011-01-06,30.280000686645508
2011-01-07,30.100000381469727
2011-01-10,30.350000381469727
2011-01-11,30.530000686645508
2011-01-12,30.729999542236328
2011-01-13,30.739999771118164
2011-01-14,30.950000762939453
2011-01-18,30.979999542236328
2011-01-19,30.65999984741211
2011-01-20,30.010000228881836
2011-01-21,30.06999969482422
2011-01-24,30.190000534057617
2011-01-25,29.989999771118164
2011-01-26,30.65999984741211
2011-01-27,30.790000915527344
2011-01-28,30.100000381469727
2011-01-31,30.459999084472656
2011-02-01,30.989999771118164
2011-02-02,30.969999313354492
2011-02-03,31.110000610351562
2011-02-04,31.290000915527344
2011-02-07,31.670000076293945
