,ALNY
2009-01-12,22.600000381469727
2009-01-13,23.399999618530273
2009-01-14,22.239999771118164
2009-01-15,22.889999389648438
2009-01-16,23.049999237060547
2009-01-20,20.510000228881836
2009-01-21,22.0
2009-01-22,20.850000381469727
2009-01-23,21.510000228881836
2009-01-26,21.979999542236328
2009-01-27,22.6299991607666
2009-01-28,22.549999237060547
2009-01-29,21.299999237060547
2009-01-30,21.09000015258789
2009-02-02,21.110000610351562
2009-02-03,21.940000534057617
2009-02-04,21.6200008392334
2009-02-05,21.90999984741211
2009-02-06,22.670000076293945
2009-02-09,23.170000076293945
2009-02-10,22.100000381469727
2009-02-11,22.15999984741211
2009-02-12,22.59000015258789
2009-02-13,22.399999618530273
2009-02-17,21.059999465942383
2009-02-18,20.75
2009-02-19,20.020000457763672
2009-02-20,19.399999618530273
2009-02-23,19.700000762939453
2009-02-24,20.790000915527344
2009-02-25,20.389999389648438
2009-02-26,19.31999969482422
2009-02-27,18.440000534057617
2009-03-02,16.18000030517578
2009-03-03,16.010000228881836
2009-03-04,16.40999984741211
2009-03-05,15.569999694824219
2009-03-06,15.789999961853027
2009-03-09,15.140000343322754
2009-03-10,16.860000610351562
2009-03-11,16.270000457763672
2009-03-12,17.420000076293945
2009-03-13,17.860000610351562
2009-03-16,17.510000228881836
2009-03-17,18.09000015258789
2009-03-18,17.610000610351562
2009-03-19,17.290000915527344
2009-03-20,18.709999084472656
2009-03-23,19.469999313354492
2009-03-24,18.389999389648438
2009-03-25,18.610000610351562
2009-03-26,19.469999313354492
2009-03-27,18.979999542236328
2009-03-30,18.6299991607666
2009-03-31,19.040000915527344
2009-04-01,18.65999984741211
2009-04-02,20.139999389648438
2009-04-03,19.75
2009-04-06,18.8799991607666
2009-04-07,18.219999313354492
2009-04-08,18.56999969482422
2009-04-09,19.799999237060547
2009-04-13,19.260000228881836
2009-04-14,18.260000228881836
2009-04-15,18.510000228881836
2009-04-16,18.790000915527344
2009-04-17,18.719999313354492
2009-04-20,17.530000686645508
2009-04-21,17.860000610351562
2009-04-22,17.049999237060547
2009-04-23,16.34000015258789
2009-04-24,16.979999542236328
2009-04-27,17.040000915527344
2009-04-28,17.329999923706055
2009-04-29,18.399999618530273
2009-04-30,18.34000015258789
2009-05-01,18.18000030517578
2009-05-04,19.0
2009-05-05,18.6200008392334
2009-05-06,18.3700008392334
2009-05-07,18.059999465942383
2009-05-08,19.959999084472656
2009-05-11,21.700000762939453
2009-05-12,21.1200008392334
2009-05-13,19.510000228881836
2009-05-14,19.700000762939453
2009-05-15,19.43000030517578
2009-05-18,20.350000381469727
2009-05-19,20.489999771118164
2009-05-20,20.610000610351562
2009-05-21,20.610000610351562
2009-05-22,20.610000610351562
2009-05-26,21.420000076293945
2009-05-27,20.700000762939453
2009-05-28,20.59000015258789
2009-05-29,20.360000610351562
2009-06-01,21.0
2009-06-02,21.950000762939453
2009-06-03,22.489999771118164
2009-06-04,22.799999237060547
2009-06-05,22.639999389648438
2009-06-08,20.860000610351562
2009-06-09,20.510000228881836
2009-06-10,21.6200008392334
2009-06-11,22.09000015258789
2009-06-12,22.56999969482422
2009-06-15,21.709999084472656
2009-06-16,21.170000076293945
2009-06-17,21.450000762939453
2009-06-18,21.3700008392334
2009-06-19,21.770000457763672
2009-06-22,20.860000610351562
2009-06-23,20.90999984741211
2009-06-24,21.450000762939453
2009-06-25,22.1299991607666
2009-06-26,22.15999984741211
2009-06-29,22.190000534057617
2009-06-30,22.270000457763672
2009-07-01,22.399999618530273
2009-07-02,21.229999542236328
2009-07-06,20.729999542236328
2009-07-07,19.780000686645508
2009-07-08,19.389999389648438
2009-07-09,19.489999771118164
2009-07-10,19.610000610351562
2009-07-13,19.809999465942383
2009-07-14,20.360000610351562
2009-07-15,20.399999618530273
2009-07-16,19.950000762939453
2009-07-17,20.329999923706055
2009-07-20,20.170000076293945
2009-07-21,20.18000030517578
2009-07-22,20.549999237060547
2009-07-23,23.149999618530273
2009-07-24,23.31999969482422
2009-07-27,23.360000610351562
2009-07-28,23.75
2009-07-29,23.15999984741211
2009-07-30,23.520000457763672
2009-07-31,23.270000457763672
2009-08-03,23.6200008392334
2009-08-04,23.889999389648438
2009-08-05,23.239999771118164
2009-08-06,22.209999084472656
2009-08-07,21.31999969482422
2009-08-10,21.100000381469727
2009-08-11,20.639999389648438
2009-08-12,22.420000076293945
2009-08-13,22.84000015258789
2009-08-14,21.850000381469727
2009-08-17,21.139999389648438
2009-08-18,21.239999771118164
2009-08-19,21.950000762939453
2009-08-20,22.1200008392334
2009-08-21,22.920000076293945
2009-08-24,24.09000015258789
2009-08-25,24.559999465942383
2009-08-26,23.90999984741211
2009-08-27,23.260000228881836
2009-08-28,22.450000762939453
2009-08-31,22.299999237060547
2009-09-01,21.84000015258789
2009-09-02,21.729999542236328
2009-09-03,21.68000030517578
2009-09-04,22.049999237060547
2009-09-08,21.989999771118164
2009-09-09,22.020000457763672
2009-09-10,22.3799991607666
2009-09-11,22.5
2009-09-14,22.540000915527344
2009-09-15,23.15999984741211
2009-09-16,23.6299991607666
2009-09-17,23.6200008392334
2009-09-18,23.40999984741211
2009-09-21,23.260000228881836
2009-09-22,23.030000686645508
2009-09-23,22.670000076293945
2009-09-24,22.31999969482422
2009-09-25,22.790000915527344
2009-09-28,23.329999923706055
2009-09-29,23.190000534057617
2009-09-30,22.68000030517578
2009-10-01,21.540000915527344
2009-10-02,21.56999969482422
2009-10-05,21.290000915527344
2009-10-06,21.700000762939453
2009-10-07,21.299999237060547
2009-10-08,21.56999969482422
2009-10-09,21.920000076293945
2009-10-12,21.489999771118164
2009-10-13,21.299999237060547
2009-10-14,21.43000030517578
2009-10-15,21.06999969482422
2009-10-16,20.6200008392334
2009-10-19,20.459999084472656
2009-10-20,19.280000686645508
2009-10-21,18.889999389648438
2009-10-22,18.979999542236328
2009-10-23,18.43000030517578
2009-10-26,17.850000381469727
2009-10-27,17.90999984741211
2009-10-28,17.010000228881836
2009-10-29,17.420000076293945
2009-10-30,17.040000915527344
2009-11-02,17.09000015258789
2009-11-03,17.639999389648438
2009-11-04,17.43000030517578
2009-11-05,16.420000076293945
2009-11-06,16.149999618530273
2009-11-09,15.8100004196167
2009-11-10,15.550000190734863
2009-11-11,17.1299991607666
2009-11-12,17.399999618530273
2009-11-13,17.170000076293945
2009-11-16,17.440000534057617
2009-11-17,17.440000534057617
2009-11-18,17.420000076293945
2009-11-19,16.860000610351562
2009-11-20,16.84000015258789
2009-11-23,16.950000762939453
2009-11-24,16.75
2009-11-25,17.06999969482422
2009-11-27,16.780000686645508
2009-11-30,16.809999465942383
2009-12-01,17.239999771118164
2009-12-02,17.260000228881836
2009-12-03,16.959999084472656
2009-12-04,17.450000762939453
2009-12-07,17.329999923706055
2009-12-08,16.8799991607666
2009-12-09,16.559999465942383
2009-12-10,16.43000030517578
2009-12-11,16.43000030517578
2009-12-14,16.799999237060547
2009-12-15,16.829999923706055
2009-12-16,16.950000762939453
2009-12-17,16.649999618530273
2009-12-18,17.479999542236328
2009-12-21,17.209999084472656
2009-12-22,17.360000610351562
2009-12-23,17.790000915527344
2009-12-24,17.979999542236328
2009-12-28,18.229999542236328
2009-12-29,18.020000457763672
2009-12-30,18.079999923706055
2009-12-31,17.6200008392334
2010-01-04,18.139999389648438
2010-01-05,18.010000228881836
2010-01-06,18.350000381469727
2010-01-07,18.610000610351562
2010-01-08,18.68000030517578
2010-01-11,18.719999313354492
2010-01-12,18.0
2010-01-13,18.5
2010-01-14,18.399999618530273
2010-01-15,17.600000381469727
2010-01-19,18.15999984741211
2010-01-20,17.850000381469727
2010-01-21,17.209999084472656
2010-01-22,17.280000686645508
2010-01-25,17.040000915527344
2010-01-26,16.93000030517578
2010-01-27,17.360000610351562
2010-01-28,16.84000015258789
2010-01-29,16.899999618530273
2010-02-01,17.110000610351562
2010-02-02,17.360000610351562
2010-02-03,17.780000686645508
2010-02-04,16.56999969482422
2010-02-05,16.670000076293945
2010-02-08,16.90999984741211
2010-02-09,16.93000030517578
2010-02-10,16.75
2010-02-11,17.149999618530273
2010-02-12,17.479999542236328
2010-02-16,17.399999618530273
2010-02-17,17.489999771118164
2010-02-18,17.43000030517578
2010-02-19,17.389999389648438
2010-02-22,17.010000228881836
2010-02-23,17.790000915527344
2010-02-24,17.940000534057617
2010-02-25,17.969999313354492
2010-02-26,17.420000076293945
2010-03-01,17.479999542236328
2010-03-02,17.729999542236328
2010-03-03,17.889999389648438
2010-03-04,18.010000228881836
2010-03-05,18.239999771118164
2010-03-08,18.170000076293945
2010-03-09,18.15999984741211
2010-03-10,18.31999969482422
2010-03-11,18.700000762939453
2010-03-12,18.280000686645508
2010-03-15,18.149999618530273
2010-03-16,18.15999984741211
2010-03-17,17.920000076293945
2010-03-18,17.790000915527344
2010-03-19,17.68000030517578
2010-03-22,17.989999771118164
2010-03-23,18.700000762939453
2010-03-24,18.06999969482422
2010-03-25,17.93000030517578
2010-03-26,17.40999984741211
2010-03-29,17.170000076293945
2010-03-30,17.079999923706055
2010-03-31,17.020000457763672
2010-04-01,17.010000228881836
2010-04-05,17.059999465942383
2010-04-06,17.0
2010-04-07,16.979999542236328
2010-04-08,17.110000610351562
2010-04-09,17.170000076293945
2010-04-12,16.959999084472656
2010-04-13,16.90999984741211
2010-04-14,16.959999084472656
2010-04-15,17.049999237060547
2010-04-16,17.040000915527344
2010-04-19,16.989999771118164
2010-04-20,17.06999969482422
2010-04-21,17.0
2010-04-22,16.90999984741211
2010-04-23,16.920000076293945
2010-04-26,16.93000030517578
2010-04-27,17.010000228881836
2010-04-28,17.06999969482422
2010-04-29,17.579999923706055
2010-04-30,16.959999084472656
2010-05-03,17.09000015258789
2010-05-04,17.229999542236328
2010-05-05,16.899999618530273
2010-05-06,16.239999771118164
2010-05-07,16.0
2010-05-10,16.68000030517578
2010-05-11,16.709999084472656
2010-05-12,17.030000686645508
2010-05-13,16.829999923706055
2010-05-14,16.360000610351562
2010-05-17,16.450000762939453
2010-05-18,16.350000381469727
2010-05-19,16.3700008392334
2010-05-20,15.899999618530273
2010-05-21,15.550000190734863
2010-05-24,15.4399995803833
2010-05-25,15.350000381469727
2010-05-26,15.149999618530273
2010-05-27,15.670000076293945
2010-05-28,15.800000190734863
2010-06-01,15.399999618530273
2010-06-02,15.819999694824219
2010-06-03,16.09000015258789
2010-06-04,16.0
2010-06-07,15.75
2010-06-08,15.270000457763672
2010-06-09,15.229999542236328
2010-06-10,15.569999694824219
2010-06-11,15.989999771118164
2010-06-14,15.779999732971191
2010-06-15,15.979999542236328
2010-06-16,15.6899995803833
2010-06-17,15.609999656677246
2010-06-18,14.920000076293945
2010-06-21,15.119999885559082
2010-06-22,15.25
2010-06-23,15.34000015258789
2010-06-24,15.449999809265137
2010-06-25,15.600000381469727
2010-06-28,15.760000228881836
2010-06-29,15.25
2010-06-30,15.020000457763672
2010-07-01,15.039999961853027
2010-07-02,15.170000076293945
2010-07-06,15.0600004196167
2010-07-07,15.420000076293945
2010-07-08,15.649999618530273
2010-07-09,15.960000038146973
2010-07-12,15.579999923706055
2010-07-13,16.09000015258789
2010-07-14,16.040000915527344
2010-07-15,15.770000457763672
2010-07-16,15.0
2010-07-19,14.949999809265137
2010-07-20,15.199999809265137
2010-07-21,14.960000038146973
2010-07-22,15.350000381469727
2010-07-23,15.34000015258789
2010-07-26,15.8100004196167
2010-07-27,15.699999809265137
2010-07-28,15.229999542236328
2010-07-29,15.1899995803833
2010-07-30,15.350000381469727
2010-08-02,15.449999809265137
2010-08-03,15.1899995803833
2010-08-04,15.050000190734863
2010-08-05,14.949999809265137
2010-08-06,14.90999984741211
2010-08-09,14.989999771118164
2010-08-10,14.640000343322754
2010-08-11,14.0600004196167
2010-08-12,13.960000038146973
2010-08-13,13.770000457763672
2010-08-16,13.970000267028809
2010-08-17,14.09000015258789
2010-08-18,14.020000457763672
2010-08-19,13.680000305175781
2010-08-20,13.729999542236328
2010-08-23,13.75
2010-08-24,13.59000015258789
2010-08-25,14.15999984741211
2010-08-26,13.9399995803833
2010-08-27,14.710000038146973
2010-08-30,14.140000343322754
2010-08-31,13.670000076293945
2010-09-01,14.510000228881836
2010-09-02,14.8100004196167
2010-09-03,14.8100004196167
2010-09-07,14.260000228881836
2010-09-08,14.329999923706055
2010-09-09,14.180000305175781
2010-09-10,14.289999961853027
2010-09-13,14.260000228881836
2010-09-14,14.09000015258789
2010-09-15,14.270000457763672
2010-09-16,14.180000305175781
2010-09-17,14.479999542236328
2010-09-20,15.020000457763672
2010-09-21,14.789999961853027
2010-09-22,14.670000076293945
2010-09-23,14.220000267028809
2010-09-24,13.270000457763672
2010-09-27,12.470000267028809
2010-09-28,12.359999656677246
2010-09-29,12.40999984741211
2010-09-30,12.270000457763672
2010-10-01,12.149999618530273
2010-10-04,12.109999656677246
2010-10-05,12.229999542236328
2010-10-06,12.3100004196167
2010-10-07,12.34000015258789
2010-10-08,12.729999542236328
2010-10-11,12.8100004196167
2010-10-12,12.630000114440918
2010-10-13,12.979999542236328
2010-10-14,13.390000343322754
2010-10-15,13.680000305175781
2010-10-18,13.670000076293945
2010-10-19,13.510000228881836
2010-10-20,13.670000076293945
2010-10-21,13.380000114440918
2010-10-22,13.800000190734863
2010-10-25,13.680000305175781
2010-10-26,13.739999771118164
2010-10-27,13.520000457763672
2010-10-28,13.289999961853027
2010-10-29,13.140000343322754
2010-11-01,12.59000015258789
2010-11-02,12.569999694824219
2010-11-03,12.600000381469727
2010-11-04,13.199999809265137
2010-11-05,12.899999618530273
2010-11-08,12.550000190734863
2010-11-09,12.289999961853027
2010-11-10,12.390000343322754
2010-11-11,12.260000228881836
2010-11-12,12.140000343322754
2010-11-15,11.850000381469727
2010-11-16,11.550000190734863
2010-11-17,10.9399995803833
