,CARZ
2015-02-12,39.18000030517578
2015-02-13,39.599998474121094
2015-02-17,39.630001068115234
2015-02-18,40.08000183105469
2015-02-19,40.33000183105469
2015-02-20,40.720001220703125
2015-02-23,40.59000015258789
2015-02-24,40.75
2015-02-25,40.59000015258789
2015-02-26,40.779998779296875
2015-02-27,40.47999954223633
2015-03-02,40.650001525878906
2015-03-03,40.220001220703125
2015-03-04,40.119998931884766
2015-03-05,40.25
2015-03-06,39.9900016784668
2015-03-09,40.290000915527344
2015-03-10,39.77000045776367
2015-03-11,40.20000076293945
2015-03-12,40.650001525878906
2015-03-13,40.29999923706055
2015-03-16,40.90999984741211
2015-03-17,40.56999969482422
2015-03-18,40.93000030517578
2015-03-19,40.5
2015-03-20,41.279998779296875
2015-03-23,41.16999816894531
2015-03-24,41.040000915527344
2015-03-25,40.529998779296875
2015-03-26,40.59000015258789
2015-03-27,40.43000030517578
2015-03-30,41.06999969482422
2015-03-31,40.41999816894531
2015-04-01,40.20000076293945
2015-04-02,40.689998626708984
2015-04-06,41.20000076293945
2015-04-07,40.77000045776367
2015-04-08,40.81999969482422
2015-04-09,40.9900016784668
2015-04-10,41.45000076293945
2015-04-13,40.790000915527344
2015-04-14,41.119998931884766
2015-04-15,41.209999084472656
2015-04-16,41.25
2015-04-17,41.0
2015-04-20,41.04999923706055
2015-04-21,41.310001373291016
2015-04-22,41.599998474121094
2015-04-23,41.689998626708984
2015-04-24,41.869998931884766
2015-04-27,42.18000030517578
2015-04-28,41.869998931884766
2015-04-29,41.61000061035156
2015-04-30,41.16999816894531
2015-05-01,41.279998779296875
2015-05-04,41.650001525878906
2015-05-05,41.11000061035156
2015-05-06,40.72999954223633
2015-05-07,41.04999923706055
2015-05-08,41.9900016784668
2015-05-11,41.619998931884766
2015-05-12,41.470001220703125
2015-05-13,41.400001525878906
2015-05-14,41.56999969482422
2015-05-15,41.63999938964844
2015-05-18,41.79999923706055
2015-05-19,41.9900016784668
2015-05-20,41.9900016784668
2015-05-21,42.0
2015-05-22,41.880001068115234
2015-05-26,41.33000183105469
2015-05-27,41.68000030517578
2015-05-28,41.310001373291016
2015-05-29,41.08000183105469
2015-06-01,41.09000015258789
2015-06-02,41.0099983215332
2015-06-03,41.119998931884766
2015-06-04,40.75
2015-06-05,40.20000076293945
2015-06-08,39.959999084472656
2015-06-09,39.900001525878906
2015-06-10,40.540000915527344
2015-06-11,40.619998931884766
2015-06-12,40.310001373291016
2015-06-15,40.02000045776367
2015-06-16,39.900001525878906
2015-06-17,39.72999954223633
2015-06-18,39.95000076293945
2015-06-19,39.97999954223633
2015-06-22,40.41999816894531
2015-06-23,40.900001525878906
2015-06-24,40.04999923706055
2015-06-25,40.130001068115234
2015-06-26,40.13999938964844
2015-06-29,38.959999084472656
2015-06-30,39.099998474121094
2015-07-01,39.279998779296875
2015-07-02,39.29999923706055
2015-07-06,38.61000061035156
2015-07-07,38.27000045776367
2015-07-08,36.58000183105469
2015-07-09,37.27000045776367
2015-07-10,38.15999984741211
2015-07-13,37.93000030517578
2015-07-14,38.0
2015-07-15,37.70000076293945
2015-07-16,37.72999954223633
2015-07-17,37.63999938964844
2015-07-20,37.7599983215332
2015-07-21,37.72999954223633
2015-07-22,37.5
2015-07-23,37.66999816894531
2015-07-24,37.16999816894531
2015-07-27,36.90999984741211
2015-07-28,37.400001525878906
2015-07-29,37.720001220703125
2015-07-30,37.38999938964844
2015-07-31,37.45000076293945
2015-08-03,37.45000076293945
2015-08-04,37.5
2015-08-05,37.81999969482422
2015-08-06,37.68000030517578
2015-08-07,37.880001068115234
2015-08-10,38.11000061035156
2015-08-11,37.220001220703125
2015-08-12,36.79999923706055
2015-08-13,36.91999816894531
2015-08-14,37.189998626708984
2015-08-17,36.93000030517578
2015-08-18,36.900001525878906
2015-08-19,36.5
2015-08-20,35.58000183105469
2015-08-21,34.22999954223633
2015-08-24,33.189998626708984
2015-08-25,33.20000076293945
2015-08-26,34.529998779296875
2015-08-27,34.7400016784668
2015-08-28,35.18000030517578
2015-08-31,34.90999984741211
2015-09-01,33.45000076293945
2015-09-02,34.02000045776367
2015-09-03,34.540000915527344
2015-09-04,33.77000045776367
2015-09-08,35.08000183105469
2015-09-09,35.119998931884766
2015-09-10,35.150001525878906
2015-09-11,35.02000045776367
2015-09-14,35.0
2015-09-15,35.66999816894531
2015-09-16,36.58000183105469
2015-09-17,36.68000030517578
2015-09-18,35.849998474121094
2015-09-21,35.040000915527344
2015-09-22,33.689998626708984
2015-09-23,33.59000015258789
2015-09-24,33.27000045776367
2015-09-25,33.45000076293945
2015-09-28,32.33000183105469
2015-09-29,32.11000061035156
2015-09-30,33.290000915527344
2015-10-01,33.349998474121094
2015-10-02,34.380001068115234
2015-10-05,34.5
2015-10-06,34.849998474121094
2015-10-07,35.84000015258789
2015-10-08,36.099998474121094
2015-10-09,36.2599983215332
2015-10-12,36.310001373291016
2015-10-13,36.18000030517578
2015-10-14,35.900001525878906
2015-10-15,36.560001373291016
2015-10-16,36.43000030517578
2015-10-19,36.33000183105469
2015-10-20,35.900001525878906
2015-10-21,36.40999984741211
2015-10-22,36.849998474121094
2015-10-23,37.150001525878906
2015-10-26,37.16999816894531
2015-10-27,36.630001068115234
2015-10-28,36.869998931884766
2015-10-29,36.7599983215332
2015-10-30,37.0
2015-11-02,37.369998931884766
2015-11-03,37.59000015258789
2015-11-04,37.20000076293945
2015-11-05,37.029998779296875
2015-11-06,37.040000915527344
2015-11-09,36.63999938964844
2015-11-10,36.70000076293945
2015-11-11,36.810001373291016
2015-11-12,36.119998931884766
2015-11-13,35.849998474121094
2015-11-16,36.2599983215332
2015-11-17,36.40999984741211
2015-11-18,36.95000076293945
2015-11-19,37.189998626708984
2015-11-20,37.20000076293945
2015-11-23,36.88999938964844
2015-11-24,37.099998474121094
2015-11-25,37.099998474121094
2015-11-27,37.16999816894531
2015-11-30,37.31999969482422
2015-12-01,37.81999969482422
2015-12-02,37.34000015258789
2015-12-03,36.959999084472656
2015-12-04,37.40999984741211
2015-12-07,37.220001220703125
2015-12-08,36.66999816894531
2015-12-09,36.75
2015-12-10,36.86000061035156
2015-12-11,35.90999984741211
2015-12-14,35.9900016784668
2015-12-15,36.33000183105469
2015-12-16,36.900001525878906
2015-12-17,36.869998931884766
2015-12-18,36.470001220703125
2015-12-21,36.439998626708984
2015-12-22,36.93000030517578
2015-12-23,37.18000030517578
2015-12-24,36.900001525878906
2015-12-28,36.61000061035156
2015-12-29,36.939998626708984
2015-12-30,36.77000045776367
2015-12-31,36.220001220703125
2016-01-04,35.22999954223633
2016-01-05,35.02000045776367
2016-01-06,33.83000183105469
2016-01-07,32.95000076293945
2016-01-08,32.75
2016-01-11,32.720001220703125
2016-01-12,33.18000030517578
2016-01-13,32.61000061035156
2016-01-14,32.560001373291016
2016-01-15,31.690000534057617
2016-01-19,32.02000045776367
2016-01-20,31.079999923706055
2016-01-21,31.149999618530273
2016-01-22,31.959999084472656
2016-01-25,31.399999618530273
2016-01-26,31.81999969482422
2016-01-27,31.649999618530273
2016-01-28,31.90999984741211
2016-01-29,32.130001068115234
2016-02-01,32.130001068115234
2016-02-02,31.219999313354492
2016-02-03,30.75
2016-02-04,30.68000030517578
2016-02-05,30.09000015258789
2016-02-08,29.459999084472656
2016-02-09,29.079999923706055
2016-02-10,29.219999313354492
2016-02-11,28.6200008392334
2016-02-12,28.6200008392334
2016-02-16,29.84000015258789
2016-02-17,30.649999618530273
2016-02-18,30.75
2016-02-19,30.280000686645508
2016-02-22,30.770000457763672
2016-02-23,30.25
2016-02-24,30.110000610351562
2016-02-25,30.100000381469727
2016-02-26,30.31999969482422
2016-02-29,30.68000030517578
2016-03-01,31.239999771118164
2016-03-02,31.65999984741211
2016-03-03,32.189998626708984
2016-03-04,32.83000183105469
2016-03-07,32.75
2016-03-08,32.0
2016-03-09,32.0
2016-03-10,31.829999923706055
2016-03-11,32.83000183105469
2016-03-14,32.849998474121094
2016-03-15,32.439998626708984
2016-03-16,32.959999084472656
2016-03-17,33.130001068115234
2016-03-18,33.220001220703125
2016-03-21,33.41999816894531
2016-03-22,33.459999084472656
2016-03-23,33.09000015258789
2016-03-24,32.52000045776367
2016-03-28,32.97999954223633
2016-03-29,33.349998474121094
2016-03-30,33.529998779296875
2016-03-31,33.529998779296875
2016-04-01,32.63999938964844
2016-04-04,32.16999816894531
2016-04-05,31.309999465942383
2016-04-06,31.559999465942383
2016-04-07,31.049999237060547
2016-04-08,31.59000015258789
2016-04-11,31.770000457763672
2016-04-12,32.22999954223633
2016-04-13,33.119998931884766
2016-04-14,33.119998931884766
2016-04-15,32.70000076293945
2016-04-18,33.18000030517578
2016-04-19,33.900001525878906
2016-04-20,34.0
2016-04-21,34.02000045776367
2016-04-22,33.900001525878906
2016-04-25,33.75
2016-04-26,33.91999816894531
2016-04-27,33.88999938964844
2016-04-28,33.2400016784668
2016-04-29,32.689998626708984
2016-05-02,32.970001220703125
2016-05-03,32.31999969482422
2016-05-04,31.770000457763672
2016-05-05,31.610000610351562
2016-05-06,31.969999313354492
2016-05-09,31.920000076293945
2016-05-10,32.709999084472656
2016-05-11,32.290000915527344
2016-05-12,32.310001373291016
2016-05-13,31.81999969482422
2016-05-16,32.040000915527344
2016-05-17,31.81999969482422
2016-05-18,31.469999313354492
2016-05-19,31.440000534057617
2016-05-20,31.639999389648438
2016-05-23,31.56999969482422
2016-05-24,32.08000183105469
2016-05-25,32.45000076293945
2016-05-26,32.720001220703125
2016-05-27,32.47999954223633
2016-05-31,32.9900016784668
2016-06-01,32.59000015258789
2016-06-02,32.58000183105469
2016-06-03,32.52000045776367
2016-06-06,32.779998779296875
2016-06-07,33.04999923706055
2016-06-08,32.939998626708984
2016-06-09,32.43000030517578
2016-06-10,31.75
2016-06-13,31.260000228881836
2016-06-14,30.90999984741211
2016-06-15,31.40999984741211
2016-06-16,31.200000762939453
2016-06-17,31.600000381469727
2016-06-20,32.380001068115234
2016-06-21,32.29999923706055
2016-06-22,31.75
2016-06-23,32.5099983215332
2016-06-24,30.309999465942383
2016-06-27,29.18000030517578
2016-06-28,29.399999618530273
2016-06-29,29.959999084472656
2016-06-30,29.780000686645508
2016-07-01,30.360000610351562
2016-07-05,29.469999313354492
2016-07-06,29.139999389648438
2016-07-07,29.489999771118164
2016-07-08,30.209999084472656
2016-07-11,30.940000534057617
2016-07-12,31.670000076293945
2016-07-13,31.700000762939453
2016-07-14,31.940000534057617
2016-07-15,32.08000183105469
2016-07-18,32.220001220703125
2016-07-19,31.93000030517578
2016-07-20,32.290000915527344
2016-07-21,32.369998931884766
2016-07-22,32.41999816894531
2016-07-25,32.54999923706055
2016-07-26,32.880001068115234
2016-07-27,33.209999084472656
2016-07-28,32.709999084472656
2016-07-29,33.130001068115234
2016-08-01,32.88999938964844
2016-08-02,32.2599983215332
2016-08-03,32.119998931884766
2016-08-04,32.630001068115234
2016-08-05,33.11000061035156
2016-08-08,33.36000061035156
2016-08-09,33.650001525878906
2016-08-10,33.58000183105469
2016-08-11,33.810001373291016
2016-08-12,33.59000015258789
2016-08-15,33.88999938964844
2016-08-16,33.599998474121094
2016-08-17,33.7599983215332
2016-08-18,33.52000045776367
2016-08-19,33.59000015258789
2016-08-22,33.5099983215332
2016-08-23,33.529998779296875
2016-08-24,33.709999084472656
2016-08-25,33.43000030517578
2016-08-26,33.220001220703125
2016-08-29,33.54999923706055
2016-08-30,33.72999954223633
2016-08-31,33.7400016784668
2016-09-01,33.869998931884766
2016-09-02,34.150001525878906
2016-09-06,34.459999084472656
2016-09-07,34.560001373291016
2016-09-08,34.560001373291016
2016-09-09,33.79999923706055
2016-09-12,34.130001068115234
2016-09-13,33.54999923706055
2016-09-14,33.349998474121094
2016-09-15,33.54999923706055
2016-09-16,32.91999816894531
2016-09-19,33.16999816894531
2016-09-20,33.25
2016-09-21,33.7599983215332
2016-09-22,34.150001525878906
2016-09-23,33.75
2016-09-26,33.099998474121094
2016-09-27,33.2599983215332
2016-09-28,33.40999984741211
2016-09-29,33.13999938964844
2016-09-30,33.08000183105469
2016-10-03,33.08000183105469
2016-10-04,33.43000030517578
2016-10-05,34.119998931884766
2016-10-06,33.810001373291016
2016-10-07,33.66999816894531
2016-10-10,33.90999984741211
2016-10-11,33.33000183105469
2016-10-12,33.290000915527344
2016-10-13,33.040000915527344
2016-10-14,33.58000183105469
2016-10-17,33.189998626708984
2016-10-18,33.650001525878906
2016-10-19,33.790000915527344
2016-10-20,33.88999938964844
2016-10-21,33.83000183105469
2016-10-24,33.83000183105469
2016-10-25,34.16999816894531
2016-10-26,34.119998931884766
2016-10-27,34.0
2016-10-28,34.029998779296875
2016-10-31,33.90999984741211
2016-11-01,33.54999923706055
2016-11-02,33.2400016784668
2016-11-03,33.029998779296875
2016-11-04,32.66999816894531
2016-11-07,33.400001525878906
2016-11-08,33.599998474121094
2016-11-09,32.97999954223633
2016-11-10,32.70000076293945
2016-11-11,32.959999084472656
2016-11-14,32.83000183105469
2016-11-15,32.91999816894531
2016-11-16,32.790000915527344
2016-11-17,32.90999984741211
2016-11-18,32.93000030517578
2016-11-21,33.06999969482422
2016-11-22,33.099998474121094
2016-11-23,32.90999984741211
2016-11-25,33.560001373291016
2016-11-28,33.4900016784668
2016-11-29,33.5099983215332
2016-11-30,33.439998626708984
2016-12-01,33.65999984741211
2016-12-02,33.439998626708984
2016-12-05,33.84000015258789
2016-12-06,34.09000015258789
2016-12-07,35.15999984741211
2016-12-08,35.34000015258789
2016-12-09,35.400001525878906
2016-12-12,35.09000015258789
2016-12-13,35.40999984741211
2016-12-14,35.150001525878906
2016-12-15,34.95000076293945
2016-12-16,34.88999938964844
2016-12-19,35.060001373291016
2016-12-20,35.220001220703125
2016-12-21,35.02000045776367
2016-12-22,34.7400016784668
2016-12-23,34.81999969482422
2016-12-27,34.77000045776367
2016-12-28,34.61000061035156
2016-12-29,34.459999084472656
2016-12-30,34.41999816894531
2017-01-03,35.029998779296875
2017-01-04,35.849998474121094
2017-01-05,35.90999984741211
2017-01-06,35.68000030517578
2017-01-09,35.63999938964844
2017-01-10,35.83000183105469
2017-01-11,36.15999984741211
2017-01-12,35.93000030517578
2017-01-13,36.029998779296875
2017-01-17,35.869998931884766
2017-01-18,35.9900016784668
2017-01-19,36.029998779296875
2017-01-20,36.11000061035156
2017-01-23,36.150001525878906
2017-01-24,36.33000183105469
2017-01-25,36.58000183105469
2017-01-26,36.279998779296875
2017-01-27,35.9900016784668
2017-01-30,35.59000015258789
2017-01-31,35.70000076293945
2017-02-01,35.599998474121094
2017-02-02,35.470001220703125
2017-02-03,35.689998626708984
2017-02-06,35.560001373291016
2017-02-07,35.36000061035156
2017-02-08,35.61000061035156
2017-02-09,35.47999954223633
2017-02-10,35.75
2017-02-13,36.279998779296875
2017-02-14,36.4900016784668
2017-02-15,36.4900016784668
2017-02-16,36.290000915527344
2017-02-17,36.209999084472656
2017-02-21,36.689998626708984
2017-02-22,36.66999816894531
2017-02-23,36.36000061035156
2017-02-24,36.11000061035156
2017-02-27,36.04999923706055
2017-02-28,35.970001220703125
2017-03-01,36.61000061035156
2017-03-02,36.310001373291016
2017-03-03,36.36000061035156
2017-03-06,36.290000915527344
2017-03-07,36.33000183105469
2017-03-08,36.369998931884766
2017-03-09,36.2599983215332
2017-03-10,36.47999954223633
2017-03-13,36.75
2017-03-14,36.72999954223633
2017-03-15,37.119998931884766
2017-03-16,37.099998474121094
2017-03-17,36.529998779296875
2017-03-20,36.4900016784668
2017-03-21,36.02000045776367
2017-03-22,36.18000030517578
2017-03-23,36.27000045776367
2017-03-24,36.40999984741211
2017-03-27,36.27000045776367
2017-03-28,36.83000183105469
2017-03-29,36.630001068115234
2017-03-30,36.40999984741211
2017-03-31,36.29999923706055
2017-04-03,36.119998931884766
2017-04-04,35.86000061035156
2017-04-05,35.29999923706055
2017-04-06,35.18000030517578
2017-04-07,35.029998779296875
2017-04-10,34.9900016784668
2017-04-11,35.060001373291016
2017-04-12,34.84000015258789
2017-04-13,34.599998474121094
2017-04-17,34.95000076293945
2017-04-18,34.720001220703125
2017-04-19,34.790000915527344
2017-04-20,35.400001525878906
2017-04-21,35.5
2017-04-24,35.86000061035156
2017-04-25,36.29999923706055
2017-04-26,36.459999084472656
2017-04-27,36.220001220703125
2017-04-28,36.209999084472656
2017-05-01,36.31999969482422
2017-05-02,36.130001068115234
2017-05-03,36.02000045776367
2017-05-04,35.970001220703125
2017-05-05,36.41999816894531
2017-05-08,36.470001220703125
2017-05-09,36.29999923706055
2017-05-10,36.220001220703125
2017-05-11,36.2599983215332
2017-05-12,36.25
2017-05-15,36.43000030517578
2017-05-16,36.459999084472656
2017-05-17,36.06999969482422
2017-05-18,36.130001068115234
2017-05-19,36.529998779296875
2017-05-22,36.689998626708984
2017-05-23,36.4900016784668
2017-05-24,36.310001373291016
2017-05-25,36.310001373291016
2017-05-26,36.220001220703125
2017-05-30,36.41999816894531
2017-05-31,36.4900016784668
2017-06-01,37.0
2017-06-02,37.56999969482422
2017-06-05,37.2400016784668
2017-06-06,37.130001068115234
2017-06-07,37.15999984741211
2017-06-08,37.18000030517578
2017-06-09,37.04999923706055
2017-06-12,37.04999923706055
2017-06-13,37.5
2017-06-14,37.5
2017-06-15,37.02000045776367
2017-06-16,36.970001220703125
2017-06-19,37.130001068115234
2017-06-20,36.869998931884766
2017-06-21,36.93000030517578
2017-06-22,36.65999984741211
2017-06-23,36.47999954223633
2017-06-26,36.75
2017-06-27,36.70000076293945
2017-06-28,36.95000076293945
2017-06-29,36.63999938964844
2017-06-30,36.7599983215332
2017-07-03,37.20000076293945
2017-07-05,37.0
2017-07-06,36.86000061035156
2017-07-07,37.130001068115234
2017-07-10,36.959999084472656
2017-07-11,37.310001373291016
2017-07-12,37.720001220703125
2017-07-13,37.709999084472656
2017-07-14,38.0
2017-07-17,38.02000045776367
2017-07-18,37.790000915527344
2017-07-19,37.970001220703125
2017-07-20,38.099998474121094
2017-07-21,37.529998779296875
2017-07-24,37.34000015258789
2017-07-25,37.43000030517578
2017-07-26,37.5099983215332
2017-07-27,37.47999954223633
2017-07-28,37.290000915527344
2017-07-31,37.290000915527344
2017-08-01,37.29999923706055
2017-08-02,37.290000915527344
2017-08-03,37.2400016784668
2017-08-04,37.630001068115234
2017-08-07,37.630001068115234
2017-08-08,37.7599983215332
2017-08-09,37.630001068115234
2017-08-10,37.34000015258789
2017-08-11,37.220001220703125
2017-08-14,37.709999084472656
2017-08-15,37.54999923706055
2017-08-16,37.630001068115234
2017-08-17,37.630001068115234
2017-08-18,37.18000030517578
2017-08-21,37.04999923706055
2017-08-22,37.400001525878906
2017-08-23,37.36000061035156
2017-08-24,37.459999084472656
2017-08-25,37.7599983215332
2017-08-28,37.56999969482422
2017-08-29,37.540000915527344
2017-08-30,37.459999084472656
2017-08-31,37.689998626708984
2017-09-01,37.86000061035156
2017-09-05,37.75
2017-09-06,38.150001525878906
2017-09-07,38.459999084472656
2017-09-08,38.400001525878906
2017-09-11,38.66999816894531
2017-09-12,39.20000076293945
2017-09-13,39.27000045776367
2017-09-14,39.400001525878906
2017-09-15,39.4900016784668
2017-09-18,39.83000183105469
2017-09-19,40.119998931884766
2017-09-20,40.380001068115234
2017-09-21,40.43000030517578
2017-09-22,40.310001373291016
2017-09-25,40.0099983215332
2017-09-26,40.290000915527344
2017-09-27,40.400001525878906
2017-09-28,40.130001068115234
2017-09-29,40.279998779296875
2017-10-02,40.40999984741211
2017-10-03,41.08000183105469
2017-10-04,41.38999938964844
2017-10-05,41.470001220703125
2017-10-06,41.70000076293945
2017-10-09,41.52000045776367
2017-10-10,41.75
2017-10-11,41.7400016784668
2017-10-12,41.68000030517578
2017-10-13,41.869998931884766
2017-10-16,41.65999984741211
2017-10-17,41.599998474121094
2017-10-18,41.880001068115234
2017-10-19,41.41999816894531
2017-10-20,41.52000045776367
2017-10-23,41.380001068115234
2017-10-24,41.720001220703125
2017-10-25,41.36000061035156
2017-10-26,41.68000030517578
2017-10-27,41.47999954223633
2017-10-30,41.2599983215332
2017-10-31,41.599998474121094
2017-11-01,42.0
2017-11-02,41.970001220703125
2017-11-03,42.0
2017-11-06,42.08000183105469
2017-11-07,41.970001220703125
2017-11-08,41.90999984741211
2017-11-09,41.349998474121094
2017-11-10,41.279998779296875
2017-11-13,41.52000045776367
2017-11-14,41.599998474121094
2017-11-15,41.18000030517578
2017-11-16,41.84000015258789
2017-11-17,41.68000030517578
2017-11-20,42.04999923706055
2017-11-21,42.61000061035156
2017-11-22,42.470001220703125
2017-11-24,42.70000076293945
2017-11-27,42.25
2017-11-28,42.83000183105469
2017-11-29,42.27000045776367
2017-11-30,42.400001525878906
2017-12-01,42.0
2017-12-04,42.20000076293945
2017-12-05,42.0
2017-12-06,41.45000076293945
2017-12-07,41.5099983215332
2017-12-08,41.5
2017-12-11,41.7599983215332
2017-12-12,41.7400016784668
2017-12-13,42.0099983215332
2017-12-14,42.0
2017-12-15,41.91999816894531
2017-12-18,42.150001525878906
2017-12-19,42.2599983215332
2017-12-20,42.099998474121094
2017-12-21,41.90999984741211
2017-12-22,42.0
2017-12-26,42.119998931884766
2017-12-27,41.970001220703125
2017-12-28,41.959999084472656
2017-12-29,42.209999084472656
2018-01-02,42.560001373291016
2018-01-03,43.0
2018-01-04,43.40999984741211
2018-01-05,43.810001373291016
2018-01-08,43.880001068115234
2018-01-09,43.869998931884766
2018-01-10,43.65999984741211
2018-01-11,43.93000030517578
2018-01-12,44.38999938964844
2018-01-16,44.619998931884766
2018-01-17,44.61000061035156
2018-01-18,44.04999923706055
2018-01-19,44.4900016784668
2018-01-22,44.7599983215332
2018-01-23,44.88999938964844
2018-01-24,44.79999923706055
2018-01-25,44.25
2018-01-26,44.29999923706055
2018-01-29,44.310001373291016
2018-01-30,43.90999984741211
2018-01-31,43.689998626708984
2018-02-01,43.529998779296875
2018-02-02,42.81999969482422
2018-02-05,41.560001373291016
2018-02-06,42.86000061035156
2018-02-07,42.59000015258789
2018-02-08,41.56999969482422
2018-02-09,41.459999084472656
2018-02-12,42.38999938964844
2018-02-13,41.970001220703125
2018-02-14,42.66999816894531
2018-02-15,42.72999954223633
2018-02-16,43.040000915527344
2018-02-20,42.36000061035156
2018-02-21,42.279998779296875
2018-02-22,42.33000183105469
2018-02-23,42.630001068115234
2018-02-26,43.25
2018-02-27,42.7599983215332
2018-02-28,42.72999954223633
2018-03-01,41.540000915527344
2018-03-02,41.40999984741211
2018-03-05,41.5
2018-03-06,41.93000030517578
2018-03-07,41.61000061035156
2018-03-08,41.72999954223633
2018-03-09,41.849998474121094
2018-03-12,42.119998931884766
2018-03-13,41.70000076293945
2018-03-14,41.83000183105469
2018-03-15,41.939998626708984
2018-03-16,41.939998626708984
2018-03-19,41.33000183105469
2018-03-20,41.33000183105469
2018-03-21,41.869998931884766
2018-03-22,40.810001373291016
2018-03-23,40.0
2018-03-26,40.79999923706055
2018-03-27,40.22999954223633
2018-03-28,40.38999938964844
2018-03-29,40.880001068115234
2018-04-02,40.25
2018-04-03,41.0
2018-04-04,41.599998474121094
2018-04-05,41.59000015258789
2018-04-06,41.59000015258789
2018-04-09,41.58000183105469
2018-04-10,42.130001068115234
2018-04-11,41.91999816894531
2018-04-12,41.88999938964844
2018-04-13,41.91999816894531
2018-04-16,41.79999923706055
2018-04-17,42.04999923706055
2018-04-18,41.72999954223633
2018-04-19,41.36000061035156
2018-04-20,41.16999816894531
2018-04-23,41.08000183105469
2018-04-24,40.9900016784668
2018-04-25,40.97999954223633
2018-04-26,41.349998474121094
2018-04-27,41.29999923706055
2018-04-30,41.290000915527344
2018-05-01,40.880001068115234
2018-05-02,41.0099983215332
2018-05-03,40.75
2018-05-04,41.060001373291016
2018-05-07,41.040000915527344
2018-05-08,40.970001220703125
2018-05-09,40.63999938964844
2018-05-10,41.09000015258789
2018-05-11,41.380001068115234
2018-05-14,41.13999938964844
2018-05-15,40.91999816894531
2018-05-16,41.13999938964844
2018-05-17,41.18000030517578
2018-05-18,40.959999084472656
2018-05-21,41.2599983215332
2018-05-22,41.41999816894531
2018-05-23,40.810001373291016
2018-05-24,40.31999969482422
2018-05-25,40.0
2018-05-29,39.220001220703125
2018-05-30,39.65999984741211
2018-05-31,39.83000183105469
2018-06-01,40.27000045776367
2018-06-04,40.77000045776367
2018-06-05,40.58000183105469
2018-06-06,41.029998779296875
2018-06-07,41.220001220703125
2018-06-08,41.220001220703125
2018-06-11,41.220001220703125
2018-06-12,41.099998474121094
2018-06-13,41.119998931884766
2018-06-14,40.9900016784668
2018-06-15,40.540000915527344
2018-06-18,40.5099983215332
2018-06-19,39.7400016784668
2018-06-20,39.7599983215332
2018-06-21,38.439998626708984
2018-06-22,38.4900016784668
2018-06-25,37.68000030517578
2018-06-26,37.709999084472656
2018-06-27,37.36000061035156
2018-06-28,37.13999938964844
2018-06-29,37.16999816894531
2018-07-02,36.709999084472656
2018-07-03,36.650001525878906
2018-07-05,37.029998779296875
2018-07-06,37.29999923706055
2018-07-09,37.47999954223633
2018-07-10,37.68000030517578
2018-07-11,36.84000015258789
2018-07-12,37.040000915527344
2018-07-13,37.09000015258789
2018-07-16,36.849998474121094
2018-07-17,37.45000076293945
2018-07-18,37.38999938964844
2018-07-19,37.2599983215332
2018-07-20,37.150001525878906
2018-07-23,36.95000076293945
2018-07-24,37.650001525878906
2018-07-25,37.869998931884766
2018-07-26,37.400001525878906
2018-07-27,37.349998474121094
2018-07-30,37.4900016784668
2018-07-31,37.45000076293945
2018-08-01,37.09000015258789
2018-08-02,36.86000061035156
2018-08-03,37.16999816894531
2018-08-06,37.209999084472656
2018-08-07,37.65999984741211
2018-08-08,37.68000030517578
2018-08-09,37.29999923706055
2018-08-10,36.720001220703125
2018-08-13,36.5099983215332
2018-08-14,36.43000030517578
2018-08-15,35.619998931884766
2018-08-16,35.619998931884766
2018-08-17,35.83000183105469
2018-08-20,36.16999816894531
2018-08-21,36.7400016784668
2018-08-22,36.7599983215332
2018-08-23,36.099998474121094
2018-08-24,36.22999954223633
2018-08-27,37.20000076293945
2018-08-28,37.27000045776367
2018-08-29,37.290000915527344
2018-08-30,36.61000061035156
2018-08-31,36.29999923706055
2018-09-04,35.689998626708984
2018-09-05,35.5
2018-09-06,35.58000183105469
2018-09-07,35.06999969482422
2018-09-10,35.2599983215332
2018-09-11,35.0
2018-09-12,35.400001525878906
2018-09-13,35.779998779296875
2018-09-14,35.88999938964844
2018-09-17,35.970001220703125
2018-09-18,36.41999816894531
2018-09-19,36.939998626708984
2018-09-20,37.4900016784668
2018-09-21,37.63999938964844
2018-09-24,37.25
2018-09-25,36.79999923706055
2018-09-26,36.650001525878906
2018-09-27,36.540000915527344
2018-09-28,36.36000061035156
2018-10-01,36.599998474121094
2018-10-02,36.209999084472656
2018-10-03,36.130001068115234
2018-10-04,35.56999969482422
2018-10-05,35.27000045776367
2018-10-08,35.09000015258789
2018-10-09,34.72999954223633
2018-10-10,33.90999984741211
2018-10-11,33.619998931884766
2018-10-12,33.68000030517578
2018-10-15,33.619998931884766
2018-10-16,34.11000061035156
2018-10-17,33.790000915527344
2018-10-18,32.970001220703125
2018-10-19,32.880001068115234
2018-10-22,33.0
2018-10-23,33.2400016784668
2018-10-24,32.22999954223633
2018-10-25,32.79999923706055
2018-10-26,33.0099983215332
2018-10-29,32.7599983215332
2018-10-30,33.4900016784668
2018-10-31,34.2599983215332
2018-11-01,34.369998931884766
2018-11-02,34.529998779296875
2018-11-05,34.27000045776367
2018-11-06,34.5099983215332
2018-11-07,34.61000061035156
2018-11-08,34.0099983215332
2018-11-09,33.70000076293945
2018-11-12,33.27000045776367
2018-11-13,33.40999984741211
2018-11-14,33.59000015258789
2018-11-15,33.70000076293945
