,DGICB
1987-03-09,2.373047113418579
1987-03-10,2.373047113418579
1987-03-11,2.373047113418579
1987-03-12,2.293945074081421
1987-03-13,2.293945074081421
1987-03-16,2.33349609375
1987-03-17,2.33349609375
1987-03-18,2.33349609375
1987-03-19,2.33349609375
1987-03-20,2.33349609375
1987-03-23,2.33349609375
1987-03-24,2.33349609375
1987-03-25,2.33349609375
1987-03-26,2.33349609375
1987-03-27,2.33349609375
1987-03-30,2.33349609375
1987-03-31,2.33349609375
1987-04-01,2.373047113418579
1987-04-02,2.412597894668579
1987-04-03,2.412597894668579
1987-04-06,2.412597894668579
1987-04-07,2.491698980331421
1987-04-08,2.491698980331421
1987-04-09,2.491698980331421
1987-04-10,2.570801019668579
1987-04-13,2.570801019668579
1987-04-14,2.570801019668579
1987-04-15,2.570801019668579
1987-04-16,2.570801019668579
1987-04-20,2.570801019668579
1987-04-21,2.53125
1987-04-22,2.570801019668579
1987-04-23,2.570801019668579
1987-04-24,2.570801019668579
1987-04-27,2.570801019668579
1987-04-28,2.570801019668579
1987-04-29,2.570801019668579
1987-04-30,2.53125
1987-05-01,2.53125
1987-05-04,2.53125
1987-05-05,2.53125
1987-05-06,2.53125
1987-05-07,2.53125
1987-05-08,2.570801019668579
1987-05-11,2.570801019668579
1987-05-12,2.53125
1987-05-13,2.53125
1987-05-14,2.53125
1987-05-15,2.53125
1987-05-18,2.53125
1987-05-19,2.53125
1987-05-20,2.53125
1987-05-21,2.53125
1987-05-22,2.53125
1987-05-26,2.53125
1987-05-27,2.53125
1987-05-28,2.53125
1987-05-29,2.53125
1987-06-01,2.53125
1987-06-02,2.53125
1987-06-03,2.53125
1987-06-04,2.452147960662842
1987-06-05,2.452147960662842
1987-06-08,2.452147960662842
1987-06-09,2.452147960662842
1987-06-10,2.452147960662842
1987-06-11,2.452147960662842
1987-06-12,2.452147960662842
1987-06-15,2.452147960662842
1987-06-16,2.293945074081421
1987-06-17,2.293945074081421
1987-06-18,2.293945074081421
1987-06-19,2.293945074081421
1987-06-22,2.293945074081421
1987-06-23,2.293945074081421
1987-06-24,2.293945074081421
1987-06-25,2.293945074081421
1987-06-26,2.293945074081421
1987-06-29,2.293945074081421
1987-06-30,2.293945074081421
1987-07-01,2.293945074081421
1987-07-02,2.293945074081421
1987-07-06,2.293945074081421
1987-07-07,2.293945074081421
1987-07-08,2.293945074081421
1987-07-09,2.214843988418579
1987-07-10,2.214843988418579
1987-07-13,2.135741949081421
1987-07-14,2.135741949081421
1987-07-15,2.135741949081421
1987-07-16,2.135741949081421
1987-07-17,2.135741949081421
1987-07-20,2.135741949081421
1987-07-21,2.135741949081421
1987-07-22,2.135741949081421
1987-07-23,2.135741949081421
1987-07-24,2.135741949081421
1987-07-27,2.135741949081421
1987-07-28,2.135741949081421
1987-07-29,2.135741949081421
1987-07-30,2.135741949081421
1987-07-31,2.056641101837158
1987-08-03,2.056641101837158
1987-08-04,2.056641101837158
1987-08-05,2.056641101837158
1987-08-06,1.9775389432907104
1987-08-07,2.017090082168579
1987-08-10,2.017090082168579
1987-08-11,2.017090082168579
1987-08-12,1.9775389432907104
1987-08-13,1.937988042831421
1987-08-14,1.9775389432907104
1987-08-17,1.9775389432907104
1987-08-18,1.9775389432907104
1987-08-19,1.937988042831421
1987-08-20,1.937988042831421
1987-08-21,1.9775389432907104
1987-08-24,1.937988042831421
1987-08-25,2.017090082168579
1987-08-26,1.8984379768371582
1987-08-27,1.8984379768371582
1987-08-28,1.8984379768371582
1987-08-31,1.8984379768371582
1987-09-01,1.8984379768371582
1987-09-02,1.8984379768371582
1987-09-03,1.8984379768371582
1987-09-04,1.8193360567092896
1987-09-08,1.8193360567092896
1987-09-09,1.8193360567092896
1987-09-10,1.8193360567092896
1987-09-11,1.7402340173721313
1987-09-14,1.858886957168579
1987-09-15,1.661133050918579
1987-09-16,1.661133050918579
1987-09-17,1.661133050918579
1987-09-18,1.7402340173721313
1987-09-21,1.7402340173721313
1987-09-22,1.8193360567092896
1987-09-23,1.8193360567092896
1987-09-24,1.7402340173721313
1987-09-25,1.7402340173721313
1987-09-28,1.7402340173721313
1987-09-29,1.7402340173721313
1987-09-30,1.7402340173721313
1987-10-01,1.7402340173721313
1987-10-02,1.8984379768371582
1987-10-05,1.8193360567092896
1987-10-06,1.7797850370407104
1987-10-07,1.7797850370407104
1987-10-08,1.7402340173721313
1987-10-09,1.7402340173721313
1987-10-12,1.7402340173721313
1987-10-13,1.62158203125
1987-10-14,1.7797850370407104
1987-10-15,1.7402340173721313
1987-10-16,1.7402340173721313
1987-10-19,1.661133050918579
1987-10-20,1.661133050918579
1987-10-21,1.5424799919128418
1987-10-22,1.5029300451278687
1987-10-23,1.661133050918579
1987-10-26,1.7402340173721313
1987-10-27,1.582031011581421
1987-10-28,1.7402340173721313
1987-10-29,2.056641101837158
1987-10-30,2.056641101837158
1987-11-02,2.056641101837158
1987-11-03,1.9775389432907104
1987-11-04,1.8984379768371582
1987-11-05,1.8193360567092896
1987-11-06,1.8193360567092896
1987-11-09,1.8984379768371582
1987-11-10,1.8984379768371582
1987-11-11,1.8984379768371582
1987-11-12,1.7402340173721313
1987-11-13,1.7402340173721313
1987-11-16,1.7402340173721313
1987-11-17,1.8193360567092896
1987-11-18,1.8984379768371582
1987-11-19,1.8984379768371582
1987-11-20,1.7402340173721313
1987-11-23,1.7402340173721313
1987-11-24,1.7006839513778687
1987-11-25,1.7006839513778687
1987-11-27,1.661133050918579
1987-11-30,1.661133050918579
1987-12-01,1.7402340173721313
1987-12-02,1.582031011581421
1987-12-03,1.582031011581421
1987-12-04,1.582031011581421
1987-12-07,1.582031011581421
1987-12-08,1.7402340173721313
1987-12-09,1.661133050918579
1987-12-10,1.9775389432907104
1987-12-11,2.017090082168579
1987-12-14,2.056641101837158
1987-12-15,2.056641101837158
1987-12-16,2.056641101837158
1987-12-17,2.135741949081421
1987-12-18,2.135741949081421
1987-12-21,1.9775389432907104
1987-12-22,2.135741949081421
1987-12-23,1.9775389432907104
1987-12-24,2.096190929412842
1987-12-28,1.9775389432907104
1987-12-29,2.135741949081421
1987-12-30,2.214843988418579
1987-12-31,2.293945074081421
1988-01-04,2.373047113418579
1988-01-05,2.293945074081421
1988-01-06,2.293945074081421
1988-01-07,2.293945074081421
1988-01-08,2.373047113418579
1988-01-11,2.293945074081421
1988-01-12,2.293945074081421
1988-01-13,2.373047113418579
1988-01-14,2.373047113418579
1988-01-15,2.373047113418579
1988-01-18,2.373047113418579
1988-01-19,2.373047113418579
1988-01-20,2.135741949081421
1988-01-21,2.135741949081421
1988-01-22,2.373047113418579
1988-01-25,2.135741949081421
1988-01-26,2.33349609375
1988-01-27,2.373047113418579
1988-01-28,2.373047113418579
1988-01-29,2.373047113418579
1988-02-01,2.373047113418579
1988-02-02,2.373047113418579
1988-02-03,2.373047113418579
1988-02-04,2.373047113418579
1988-02-05,2.373047113418579
1988-02-08,2.373047113418579
1988-02-09,2.254395008087158
1988-02-10,2.135741949081421
1988-02-11,2.135741949081421
1988-02-12,2.373047113418579
1988-02-16,2.373047113418579
1988-02-17,2.373047113418579
1988-02-18,2.373047113418579
1988-02-19,2.135741949081421
1988-02-22,2.135741949081421
1988-02-23,2.135741949081421
1988-02-24,2.135741949081421
1988-02-25,2.373047113418579
1988-02-26,2.135741949081421
1988-02-29,2.373047113418579
1988-03-01,2.373047113418579
1988-03-02,2.135741949081421
1988-03-03,2.135741949081421
1988-03-04,2.135741949081421
1988-03-07,2.135741949081421
1988-03-08,2.135741949081421
1988-03-09,2.373047113418579
1988-03-10,2.373047113418579
1988-03-11,2.135741949081421
1988-03-14,2.135741949081421
1988-03-15,2.135741949081421
1988-03-16,2.293945074081421
1988-03-17,2.293945074081421
1988-03-18,2.293945074081421
1988-03-21,2.293945074081421
1988-03-22,2.293945074081421
1988-03-23,2.293945074081421
1988-03-24,2.293945074081421
1988-03-25,2.135741949081421
1988-03-28,2.135741949081421
1988-03-29,2.293945074081421
1988-03-30,2.293945074081421
1988-03-31,2.293945074081421
1988-04-04,2.293945074081421
1988-04-05,2.293945074081421
1988-04-06,2.293945074081421
1988-04-07,2.293945074081421
1988-04-08,2.293945074081421
1988-04-11,2.214843988418579
1988-04-12,2.135741949081421
1988-04-13,2.135741949081421
1988-04-14,2.135741949081421
1988-04-15,2.135741949081421
1988-04-18,2.135741949081421
1988-04-19,2.135741949081421
1988-04-20,2.135741949081421
1988-04-21,2.135741949081421
1988-04-22,2.135741949081421
1988-04-25,2.293945074081421
1988-04-26,2.135741949081421
1988-04-27,2.135741949081421
1988-04-28,2.135741949081421
1988-04-29,2.135741949081421
1988-05-02,2.056641101837158
1988-05-03,2.056641101837158
1988-05-04,2.056641101837158
1988-05-05,2.056641101837158
1988-05-06,2.056641101837158
1988-05-09,2.056641101837158
1988-05-10,2.056641101837158
1988-05-11,2.056641101837158
1988-05-12,2.056641101837158
1988-05-13,2.056641101837158
1988-05-16,2.056641101837158
1988-05-17,2.056641101837158
1988-05-18,2.056641101837158
1988-05-19,2.056641101837158
1988-05-20,1.8984379768371582
1988-05-23,1.8984379768371582
1988-05-24,1.8984379768371582
1988-05-25,1.8984379768371582
1988-05-26,1.8984379768371582
1988-05-27,1.8984379768371582
1988-05-31,1.8984379768371582
1988-06-01,1.8984379768371582
1988-06-02,1.7402340173721313
1988-06-03,1.7402340173721313
1988-06-06,1.8984379768371582
1988-06-07,1.8984379768371582
1988-06-08,1.661133050918579
1988-06-09,1.661133050918579
1988-06-10,1.661133050918579
1988-06-13,1.8984379768371582
1988-06-14,1.8984379768371582
1988-06-15,1.8984379768371582
1988-06-16,1.8984379768371582
1988-06-17,1.8984379768371582
1988-06-20,1.8984379768371582
1988-06-21,1.661133050918579
1988-06-22,1.661133050918579
1988-06-23,1.661133050918579
1988-06-24,1.661133050918579
1988-06-27,1.661133050918579
1988-06-28,1.661133050918579
1988-06-29,1.661133050918579
1988-06-30,1.8984379768371582
1988-07-01,1.8984379768371582
1988-07-05,1.8984379768371582
1988-07-06,1.8984379768371582
1988-07-07,1.9775389432907104
1988-07-08,1.9775389432907104
1988-07-11,1.7402340173721313
1988-07-12,1.9775389432907104
1988-07-13,1.9775389432907104
1988-07-14,1.9775389432907104
1988-07-15,1.9775389432907104
1988-07-18,1.9775389432907104
1988-07-19,1.7402340173721313
1988-07-20,1.7402340173721313
1988-07-21,1.7402340173721313
1988-07-22,1.7402340173721313
1988-07-25,1.7402340173721313
1988-07-26,1.7402340173721313
1988-07-27,1.7402340173721313
1988-07-28,1.7402340173721313
1988-07-29,1.7402340173721313
1988-08-01,1.7402340173721313
1988-08-02,1.7402340173721313
1988-08-03,1.7402340173721313
1988-08-04,1.7402340173721313
1988-08-05,1.7402340173721313
1988-08-08,1.7402340173721313
1988-08-09,1.8984379768371582
1988-08-10,1.7402340173721313
1988-08-11,1.7402340173721313
1988-08-12,1.7402340173721313
1988-08-15,1.7402340173721313
1988-08-16,1.7402340173721313
1988-08-17,1.582031011581421
1988-08-18,1.7797850370407104
1988-08-19,1.7797850370407104
1988-08-22,1.582031011581421
1988-08-23,1.582031011581421
1988-08-24,1.8193360567092896
1988-08-25,1.8193360567092896
1988-08-26,1.8193360567092896
1988-08-29,1.661133050918579
1988-08-30,1.661133050918579
1988-08-31,1.8193360567092896
1988-09-01,1.7402340173721313
1988-09-02,1.582031011581421
1988-09-06,1.582031011581421
1988-09-07,1.582031011581421
1988-09-08,1.582031011581421
1988-09-09,1.582031011581421
1988-09-12,1.582031011581421
1988-09-13,1.582031011581421
1988-09-14,1.582031011581421
1988-09-15,1.582031011581421
1988-09-16,1.582031011581421
1988-09-19,1.661133050918579
1988-09-20,1.661133050918579
1988-09-21,1.582031011581421
1988-09-22,1.582031011581421
1988-09-23,1.661133050918579
1988-09-26,1.582031011581421
1988-09-27,1.582031011581421
1988-09-28,1.582031011581421
1988-09-29,1.582031011581421
1988-09-30,1.582031011581421
1988-10-03,1.582031011581421
1988-10-04,1.582031011581421
1988-10-05,1.582031011581421
1988-10-06,1.661133050918579
1988-10-07,1.661133050918579
1988-10-10,1.661133050918579
1988-10-11,1.62158203125
1988-10-12,1.661133050918579
1988-10-13,1.661133050918579
1988-10-14,1.661133050918579
1988-10-17,1.661133050918579
1988-10-18,1.661133050918579
1988-10-19,1.582031011581421
1988-10-20,1.582031011581421
1988-10-21,1.582031011581421
1988-10-24,1.582031011581421
1988-10-25,1.582031011581421
1988-10-26,1.582031011581421
1988-10-27,1.582031011581421
1988-10-28,1.582031011581421
1988-10-31,1.582031011581421
1988-11-01,1.582031011581421
1988-11-02,1.582031011581421
1988-11-03,1.582031011581421
1988-11-04,1.582031011581421
1988-11-07,1.582031011581421
1988-11-08,1.582031011581421
1988-11-09,1.582031011581421
1988-11-10,1.582031011581421
1988-11-11,1.582031011581421
1988-11-14,1.582031011581421
1988-11-15,1.582031011581421
1988-11-16,1.582031011581421
1988-11-17,1.582031011581421
1988-11-18,1.582031011581421
1988-11-21,1.582031011581421
1988-11-22,1.582031011581421
1988-11-23,1.582031011581421
1988-11-25,1.582031011581421
1988-11-28,1.582031011581421
1988-11-29,1.582031011581421
1988-11-30,1.661133050918579
1988-12-01,1.582031011581421
1988-12-02,1.582031011581421
1988-12-05,1.582031011581421
1988-12-06,1.582031011581421
1988-12-07,1.661133050918579
1988-12-08,1.661133050918579
1988-12-09,1.7402340173721313
1988-12-12,1.7402340173721313
1988-12-13,1.661133050918579
1988-12-14,1.7402340173721313
1988-12-15,1.661133050918579
1988-12-16,1.8984379768371582
1988-12-19,1.7797850370407104
1988-12-20,1.7797850370407104
1988-12-21,1.858886957168579
1988-12-22,1.937988042831421
1988-12-23,1.9775389432907104
1988-12-27,1.9775389432907104
1988-12-28,1.9775389432907104
1988-12-29,2.056641101837158
1988-12-30,2.135741949081421
1989-01-03,1.9775389432907104
1989-01-04,1.9775389432907104
1989-01-05,1.9775389432907104
1989-01-06,1.9775389432907104
1989-01-09,1.9775389432907104
1989-01-10,1.9775389432907104
1989-01-11,1.9775389432907104
1989-01-12,1.9775389432907104
1989-01-13,1.9775389432907104
1989-01-16,1.9775389432907104
1989-01-17,2.135741949081421
1989-01-18,2.135741949081421
1989-01-19,2.135741949081421
1989-01-20,2.135741949081421
1989-01-23,2.135741949081421
1989-01-24,1.9775389432907104
1989-01-25,1.9775389432907104
1989-01-26,1.9775389432907104
1989-01-27,1.9775389432907104
1989-01-30,1.9775389432907104
1989-01-31,1.9775389432907104
1989-02-01,2.056641101837158
1989-02-02,2.056641101837158
1989-02-03,2.056641101837158
1989-02-06,1.8984379768371582
1989-02-07,1.8984379768371582
1989-02-08,1.8984379768371582
1989-02-09,1.8984379768371582
1989-02-10,1.8984379768371582
1989-02-13,1.8984379768371582
1989-02-14,1.8984379768371582
1989-02-15,1.8984379768371582
1989-02-16,1.8984379768371582
1989-02-17,1.8984379768371582
1989-02-21,1.8984379768371582
1989-02-22,1.8984379768371582
1989-02-23,1.8984379768371582
1989-02-24,1.8984379768371582
1989-02-27,1.8984379768371582
1989-02-28,1.8984379768371582
1989-03-01,1.8984379768371582
1989-03-02,1.8984379768371582
1989-03-03,1.8984379768371582
1989-03-06,1.9775389432907104
1989-03-07,1.9775389432907104
1989-03-08,1.8984379768371582
1989-03-09,1.8984379768371582
1989-03-10,1.9775389432907104
1989-03-13,1.9775389432907104
1989-03-14,1.9775389432907104
1989-03-15,1.8984379768371582
1989-03-16,1.8984379768371582
1989-03-17,1.8984379768371582
1989-03-20,1.8984379768371582
1989-03-21,1.937988042831421
1989-03-22,1.9775389432907104
1989-03-23,1.9775389432907104
1989-03-27,1.9775389432907104
1989-03-28,1.9775389432907104
1989-03-29,2.056641101837158
1989-03-30,1.8984379768371582
1989-03-31,2.056641101837158
1989-04-03,2.056641101837158
1989-04-04,2.056641101837158
1989-04-05,2.056641101837158
1989-04-06,1.8984379768371582
1989-04-07,1.8984379768371582
1989-04-10,1.8984379768371582
1989-04-11,1.8984379768371582
1989-04-12,1.8984379768371582
1989-04-13,1.8984379768371582
1989-04-14,1.8984379768371582
1989-04-17,1.9775389432907104
1989-04-18,1.9775389432907104
1989-04-19,1.8984379768371582
1989-04-20,1.8984379768371582
1989-04-21,1.8984379768371582
1989-04-24,1.8984379768371582
1989-04-25,1.8984379768371582
1989-04-26,1.8984379768371582
1989-04-27,1.8984379768371582
1989-04-28,1.8984379768371582
1989-05-01,1.8984379768371582
1989-05-02,2.056641101837158
1989-05-03,2.373047113418579
1989-05-04,2.373047113418579
1989-05-05,2.293945074081421
1989-05-08,2.373047113418579
1989-05-09,2.373047113418579
1989-05-10,2.293945074081421
1989-05-11,2.293945074081421
1989-05-12,2.293945074081421
1989-05-15,2.452147960662842
1989-05-16,2.452147960662842
1989-05-17,2.452147960662842
1989-05-18,2.452147960662842
1989-05-19,2.373047113418579
1989-05-22,2.412597894668579
1989-05-23,2.412597894668579
1989-05-24,2.412597894668579
1989-05-25,2.373047113418579
1989-05-26,2.373047113418579
1989-05-30,2.373047113418579
1989-05-31,2.452147960662842
1989-06-01,2.452147960662842
1989-06-02,2.452147960662842
1989-06-05,2.452147960662842
1989-06-06,2.452147960662842
1989-06-07,2.452147960662842
1989-06-08,2.293945074081421
1989-06-09,2.293945074081421
1989-06-12,2.293945074081421
1989-06-13,2.293945074081421
1989-06-14,2.452147960662842
1989-06-15,2.452147960662842
1989-06-16,2.293945074081421
1989-06-19,2.293945074081421
1989-06-20,2.293945074081421
1989-06-21,2.293945074081421
1989-06-22,2.293945074081421
1989-06-23,2.452147960662842
1989-06-26,2.53125
1989-06-27,2.53125
1989-06-28,2.689452886581421
1989-06-29,2.610352039337158
1989-06-30,2.689452886581421
1989-07-03,2.689452886581421
1989-07-05,2.610352039337158
1989-07-06,2.610352039337158
1989-07-07,2.610352039337158
1989-07-10,2.610352039337158
1989-07-11,2.610352039337158
1989-07-12,2.610352039337158
1989-07-13,2.610352039337158
1989-07-14,2.610352039337158
1989-07-17,2.53125
1989-07-18,2.53125
1989-07-19,2.53125
1989-07-20,2.53125
1989-07-21,2.53125
1989-07-24,2.53125
1989-07-25,2.53125
1989-07-26,2.53125
1989-07-27,2.53125
1989-07-28,2.689452886581421
1989-07-31,2.689452886581421
1989-08-01,2.768554925918579
1989-08-02,2.926758050918579
1989-08-03,2.926758050918579
1989-08-04,2.768554925918579
1989-08-07,2.926758050918579
1989-08-08,2.926758050918579
1989-08-09,2.926758050918579
1989-08-10,2.768554925918579
1989-08-11,2.768554925918579
1989-08-14,2.610352039337158
1989-08-15,2.610352039337158
1989-08-16,2.610352039337158
1989-08-17,2.610352039337158
1989-08-18,2.610352039337158
1989-08-21,2.768554925918579
1989-08-22,2.768554925918579
1989-08-23,2.768554925918579
1989-08-24,2.53125
1989-08-25,2.53125
1989-08-28,2.53125
1989-08-29,2.53125
1989-08-30,2.53125
1989-08-31,2.53125
1989-09-01,2.53125
1989-09-05,2.373047113418579
1989-09-06,2.373047113418579
1989-09-07,2.373047113418579
1989-09-08,2.373047113418579
1989-09-11,2.373047113418579
1989-09-12,2.373047113418579
1989-09-13,2.373047113418579
1989-09-14,2.373047113418579
1989-09-15,2.452147960662842
1989-09-18,2.293945074081421
1989-09-19,2.293945074081421
1989-09-20,2.293945074081421
1989-09-21,2.293945074081421
1989-09-22,2.293945074081421
1989-09-25,2.135741949081421
1989-09-26,2.135741949081421
1989-09-27,2.135741949081421
1989-09-28,2.293945074081421
1989-09-29,2.373047113418579
1989-10-02,2.373047113418579
1989-10-03,2.373047113418579
1989-10-04,2.214843988418579
1989-10-05,2.214843988418579
1989-10-06,2.214843988418579
1989-10-09,2.214843988418579
1989-10-10,2.214843988418579
1989-10-11,2.214843988418579
1989-10-12,2.214843988418579
1989-10-13,2.214843988418579
1989-10-16,2.135741949081421
1989-10-17,2.293945074081421
1989-10-18,2.293945074081421
1989-10-19,2.373047113418579
1989-10-20,2.293945074081421
1989-10-23,2.293945074081421
1989-10-24,2.452147960662842
1989-10-25,2.53125
1989-10-26,2.53125
1989-10-27,2.53125
1989-10-30,2.373047113418579
1989-10-31,2.373047113418579
1989-11-01,2.768554925918579
1989-11-02,2.847656011581421
1989-11-03,2.768554925918579
1989-11-06,2.847656011581421
1989-11-07,2.768554925918579
1989-11-08,2.610352039337158
1989-11-09,2.768554925918579
1989-11-10,2.768554925918579
1989-11-13,2.847656011581421
1989-11-14,2.847656011581421
1989-11-15,2.610352039337158
1989-11-16,2.689452886581421
1989-11-17,2.610352039337158
1989-11-20,2.610352039337158
1989-11-21,2.610352039337158
1989-11-22,2.610352039337158
1989-11-24,2.610352039337158
1989-11-27,2.610352039337158
1989-11-28,2.610352039337158
1989-11-29,2.610352039337158
1989-11-30,2.610352039337158
1989-12-01,2.610352039337158
1989-12-04,2.768554925918579
1989-12-05,2.768554925918579
1989-12-06,2.847656011581421
1989-12-07,2.847656011581421
1989-12-08,2.847656011581421
1989-12-11,2.847656011581421
1989-12-12,2.847656011581421
1989-12-13,2.847656011581421
1989-12-14,2.847656011581421
1989-12-15,2.72900390625
1989-12-18,2.72900390625
1989-12-19,2.689452886581421
1989-12-20,2.689452886581421
1989-12-21,2.689452886581421
1989-12-22,2.689452886581421
1989-12-26,2.689452886581421
1989-12-27,2.689452886581421
1989-12-28,2.689452886581421
1989-12-29,2.88720703125
1990-01-02,2.88720703125
1990-01-03,2.768554925918579
1990-01-04,2.768554925918579
1990-01-05,2.768554925918579
1990-01-08,2.768554925918579
1990-01-09,2.847656011581421
1990-01-10,2.926758050918579
1990-01-11,2.926758050918579
1990-01-12,2.689452886581421
1990-01-15,2.768554925918579
1990-01-16,2.689452886581421
1990-01-17,2.689452886581421
1990-01-18,2.768554925918579
1990-01-19,2.768554925918579
1990-01-22,2.689452886581421
1990-01-23,2.689452886581421
1990-01-24,2.689452886581421
1990-01-25,2.610352039337158
1990-01-26,2.610352039337158
1990-01-29,2.610352039337158
1990-01-30,2.610352039337158
1990-01-31,2.610352039337158
1990-02-01,2.768554925918579
1990-02-02,2.768554925918579
1990-02-05,2.768554925918579
1990-02-06,2.610352039337158
1990-02-07,2.610352039337158
1990-02-08,2.610352039337158
1990-02-09,2.610352039337158
1990-02-12,2.610352039337158
1990-02-13,2.610352039337158
1990-02-14,2.610352039337158
1990-02-15,2.610352039337158
1990-02-16,2.53125
1990-02-20,2.610352039337158
1990-02-21,2.610352039337158
1990-02-22,2.610352039337158
1990-02-23,2.610352039337158
1990-02-26,2.610352039337158
1990-02-27,2.610352039337158
1990-02-28,2.610352039337158
1990-03-01,2.689452886581421
1990-03-02,2.689452886581421
1990-03-05,2.452147960662842
1990-03-06,2.610352039337158
1990-03-07,2.610352039337158
1990-03-08,2.610352039337158
1990-03-09,2.610352039337158
1990-03-12,2.610352039337158
1990-03-13,2.452147960662842
1990-03-14,2.452147960662842
1990-03-15,2.452147960662842
1990-03-16,2.452147960662842
1990-03-19,2.452147960662842
1990-03-20,2.452147960662842
1990-03-21,2.373047113418579
1990-03-22,2.412597894668579
1990-03-23,2.610352039337158
1990-03-26,2.610352039337158
1990-03-27,2.610352039337158
1990-03-28,2.53125
1990-03-29,2.53125
1990-03-30,2.610352039337158
1990-04-02,2.610352039337158
1990-04-03,2.610352039337158
1990-04-04,2.610352039337158
1990-04-05,2.452147960662842
1990-04-06,2.452147960662842
1990-04-09,2.452147960662842
1990-04-10,2.610352039337158
1990-04-11,2.610352039337158
1990-04-12,2.610352039337158
1990-04-16,2.610352039337158
1990-04-17,2.452147960662842
1990-04-18,2.452147960662842
1990-04-19,2.452147960662842
1990-04-20,2.452147960662842
1990-04-23,2.452147960662842
1990-04-24,2.452147960662842
1990-04-25,2.53125
1990-04-26,2.53125
1990-04-27,2.53125
1990-04-30,2.373047113418579
1990-05-01,2.452147960662842
1990-05-02,2.293945074081421
1990-05-03,2.293945074081421
1990-05-04,2.293945074081421
1990-05-07,2.293945074081421
1990-05-08,2.293945074081421
1990-05-09,2.293945074081421
1990-05-10,2.293945074081421
1990-05-11,2.293945074081421
1990-05-14,2.293945074081421
1990-05-15,2.293945074081421
1990-05-16,2.293945074081421
1990-05-17,2.293945074081421
1990-05-18,2.293945074081421
1990-05-21,2.293945074081421
1990-05-22,3.0849609375
1990-05-23,2.847656011581421
1990-05-24,2.847656011581421
1990-05-25,2.847656011581421
1990-05-29,2.847656011581421
1990-05-30,2.689452886581421
1990-05-31,2.689452886581421
1990-06-01,2.689452886581421
1990-06-04,2.689452886581421
1990-06-05,2.689452886581421
1990-06-06,2.689452886581421
1990-06-07,2.610352039337158
1990-06-08,2.610352039337158
1990-06-11,2.610352039337158
1990-06-12,2.610352039337158
1990-06-13,2.610352039337158
1990-06-14,2.610352039337158
1990-06-15,2.610352039337158
1990-06-18,2.610352039337158
1990-06-19,2.610352039337158
1990-06-20,2.610352039337158
1990-06-21,2.610352039337158
1990-06-22,2.610352039337158
1990-06-25,2.610352039337158
1990-06-26,2.610352039337158
1990-06-27,2.610352039337158
1990-06-28,2.610352039337158
1990-06-29,2.72900390625
1990-07-02,2.72900390625
1990-07-03,2.72900390625
1990-07-05,2.768554925918579
